beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.09,0.19,2700,-1.6624877748006062,-0.0024091146221071,-1.6624877748006062,-0.0024091146221071,-1.6610828799067316,-0.0010042197282326,-1.661928025486948,-0.001849365308449,-1.6609567277639672,-0.0014048948938745,18199.078699995163,-1.660078660178499,2700,-16.46421691063006,5.995668566612505,5.25462061583493,-0.0064692404363968,5.261089856271327,pass
0.09,0.2,2700,-1.611278969836474,-0.0024734495094205,-1.611278969836474,-0.0024734495094205,-1.6098740749425997,-0.0010685546155459,-1.6107015226503425,-0.001896002323289,-1.6097349421546685,-0.0014048948938745,18199.078699995163,-1.6088055203270537,2700,-16.255972069366244,5.927996354882111,4.99164794810634,-0.0063874153514209,4.998035363457761,pass
0.09,0.21,2700,-1.5625716248886186,-0.0025370977431112,-1.5625716248886186,-0.0025370977431112,-1.561166729994744,-0.0011322028492367,-1.561976349490704,-0.0019418223451966,-1.5610142866485373,-0.0014048948938745,18199.078699995163,-1.5600345271455074,2700,-16.040027585953162,5.856460393749831,4.753731114616803,-0.0063025648667792,4.760033679483582,pass
0.09,0.22,2700,-1.516132364770178,-0.0025995742750314,-1.516132364770178,-0.0025995742750314,-1.5147274698763036,-0.0011946793811568,-1.5155189603427044,-0.0019861698475575,-1.5145613151233408,-0.0014048948938745,18199.078699995163,-1.5135327904951468,2700,-15.814723147369438,5.785552737986965,4.537454475634183,-0.0062140366001451,4.543668512234328,pass
0.09,0.23,2700,-1.4717595226795226,-0.0026610284437868,-1.4717595226795226,-0.0026610284437868,-1.470354627785648,-0.0012561335499123,-1.4711281176063726,-0.0020296233706369,-1.4701746766427488,-0.0014048948938745,18199.078699995163,-1.4690984942357357,2700,-15.58327470021373,5.7088413192041845,4.3399946131698135,-0.0061230941847598,4.346117707354574,pass
0.09,0.24,2700,-1.429277651959528,-0.0027220493078458,-1.429277651959528,-0.0027220493078458,-1.4278727570656535,-0.0013171544139713,-1.4286280299110916,-0.0020724272594094,-1.4276786079371795,-0.0014048948938745,18199.078699995163,-1.426555602651682,2700,-15.355126160318166,5.637430898687234,4.158996021155082,-0.0060334483930523,4.165029469548134,pass
0.09,0.25,2700,-1.3885314101852553,-0.0027817619773961,-1.3885314101852553,-0.0027817619773961,-1.3871265152913808,-0.0013768670835215,-1.387863770400002,-0.002114122192143,-1.3869182946742988,-0.0014048948938745,18199.078699995163,-1.385749648207859,2700,-15.120948510598213,5.5566133040941175,3.992486857166759,-0.0059414335994492,3.998428290766208,pass
0.09,0.26,2700,-1.3493852870101322,-0.0028409410662997,-1.3493852870101322,-0.0028409410662997,-1.3479803921162576,-0.0014360461724252,-1.348699587333284,-0.0021552413894517,-1.3477579556705122,-0.0014048948938745,18199.078699995163,-1.3465443459438324,2700,-14.889284017114006,5.470628443170052,3.8387921809816383,-0.0058504062935614,3.8446425872752,pass
0.09,0.27,2700,-1.3117177882811213,-0.0028989411146416,-1.3117177882811213,-0.0028989411146416,-1.3103128933872468,-0.0014940462207671,-1.3110139212900038,-0.0021950741235241,-1.31007604911536,-0.0014048948938745,18199.078699995163,-1.3088188471664797,2700,-14.6675552692388,5.404494200244041,3.696485134362665,-0.0057632830134533,3.702248417376118,pass
0.09,0.28,2700,-1.2754214904073973,-0.0029559975712538,-1.2754214904073973,-0.0029559975712538,-1.2740165955135228,-0.0015511026773793,-1.274699634234446,-0.0022341413983025,-1.2737652382879747,-0.0014048948938745,18199.078699995163,-1.2724654928361434,2700,-14.431542473467092,5.314609355877946,3.564354712471834,-0.0056705471408515,3.570025259612686,pass
0.09,0.29,2700,-1.240400201264058,-0.003012239901341,-1.240400201264058,-0.003012239901341,-1.2389953063701835,-0.0016073450074665,-1.239660290111306,-0.0022723287485887,-1.238729441590258,-0.0014048948938745,18199.078699995163,-1.237387961362717,2700,-14.209863147400249,5.242473928036497,3.4413374970357755,-0.0055834432799215,3.446920940315697,pass
0.09,0.3,2700,-1.206567531241796,-0.0030678007093083,-1.206567531241796,-0.0030678007093083,-1.2051626363479215,-0.0016629058154338,-1.2058098261327288,-0.0023100956002411,-1.2048822790044451,-0.0014048948938745,18199.078699995163,-1.2034997305324877,2700,-13.99263726406252,5.160261576082541,3.3265254863402505,-0.0054980892982563,3.332023575638507,pass
0.09,0.31,2700,-1.1738453808553353,-0.0031225891290122,-1.1738453808553353,-0.0031225891290122,-1.1724404859614608,-0.0017176942351377,-1.1730697414657374,-0.0023469497394144,-1.1721455519996895,-0.0014048948938745,18199.078699995163,-1.170722791726323,2700,-13.78263276851192,5.093268370315889,3.219123371369239,-0.0054155727970577,3.2245389441662966,pass
0.09,0.32,2700,-1.14216242834986,-0.0031758600075416,-1.14216242834986,-0.0031758600075416,-1.1407575334559854,-0.0017709651136671,-1.1413692353512308,-0.0023826670089124,-1.1404480974155176,-0.0014048948938745,18199.078699995163,-1.1389865683423184,2700,-13.565670846592946,5.00527168636466,3.118441779628058,-0.0053303225330424,3.1237721021611,pass
0.09,0.33,2700,-1.1114558059885995,-0.0032288052880183,-1.1114558059885995,-0.0032288052880183,-1.110050911094725,-0.0018239103941438,-1.110644754439616,-0.0024177537390351,-1.1097269068996876,-0.0014048948938745,18199.07869999516,-1.108227000700581,2700,-13.356285422057736,4.933867412718359,3.0238642922078003,-0.0052480492817515,3.029112341489552,pass
0.09,0.34,2700,-1.0816667606504495,-0.0032809930550902,-1.0816667606504495,-0.0032809930550902,-1.080261865756575,-0.0018760981612157,-1.0808383450432013,-0.002452577447842,-1.0799234233644115,-0.0014048948938745,18199.07869999516,-1.0783857675953592,2700,-13.157883416447186,4.859866662735715,2.93485071031828,-0.0051700917156963,2.9400208020339766,pass
0.09,0.35,2700,-1.0527418705417408,-0.0033322498247915,-1.0527418705417408,-0.0033322498247915,-1.0513369756478663,-0.0019273549309169,-1.05189610824394,-0.0024864875269906,-1.0509840974325853,-0.0014048948938745,18199.078699995163,-1.0494096207169494,2700,-12.956504159428,4.777882599247045,2.85092924338389,-0.0050909643062585,2.8560202076901486,pass
0.09,0.36,2700,-1.0246324047283866,-0.0033825918712705,-1.0246324047283866,-0.0033825918712705,-1.023227509834512,-0.0019776969773959,-1.0237693520115592,-0.0025195391544429,-1.022860170822674,-0.0014048948938745,18199.078699995163,-1.021249812857116,2700,-12.758463571886562,4.705025481832943,2.7716731642808567,-0.0050131487512324,2.7766863130320893,pass
0.09,0.37,2700,-0.9972940776113844,-0.0034324731372008,-0.9972940776113844,-0.0034324731372008,-0.99588918271751,-0.0020275782433263,-0.996413419433991,-0.0025518149598074,-0.995507223277242,-0.0014048948938745,18199.07869999516,-0.9938616044741836,2700,-12.572138167374934,4.635930861162572,2.6967008005926525,-0.0049399364115422,2.701640737004195,pass
0.09,0.38,2700,-0.9706854458888188,-0.0034816098142494,-0.9706854458888188,-0.0034816098142494,-0.9692805509949444,-0.0020767149203749,-0.9697877656413152,-0.0025839295667457,-0.9688843813832736,-0.0014048948938745,18199.07869999516,-0.9672038360745692,2700,-12.386459318631085,4.56526024825143,2.625677950014394,-0.0048669781212695,2.6305449281356634,pass
0.09,0.39,2700,-0.9447685308426788,-0.003529974693412,-0.9447685308426788,-0.003529974693412,-0.9433636359488043,-0.0021250797995375,-0.9438542725526804,-0.0026157164034137,-0.942953287218078,-0.0014048948938745,18199.078699995163,-0.9412385561492668,2700,-12.20936147375686,4.495160117415239,2.558297666641715,-0.0047973915417512,2.5630950581834666,pass
0.09,0.4,2700,-0.9195080624492632,-0.0035773662261392,-0.9195080624492632,-0.0035773662261392,-0.9181031675553886,-0.0021724713322647,-0.918576634468962,-0.002645938245838,-0.9176784124232328,-0.0014048948938745,18199.078699995163,-0.9159306962231238,2700,-12.029078386121704,4.427714503787178,2.494291128335512,-0.004726553393368,2.4990176817288803,pass
0.09,0.41,2700,-0.89487194816777,-0.0036241621332139,-0.89487194816777,-0.0036241621332139,-0.8934670532738955,-0.0022192672393394,-0.8939247396465927,-0.0026769536120366,-0.8930288282445791,-0.0014048948938745,18199.078699995163,-0.8912477860345561,2700,-11.85841422032018,4.360673396884335,2.4334065361729538,-0.0046594947820511,2.438066030955005,pass
0.09,0.42,2700,-0.8708301706505133,-0.0036704676089355,-0.8708301706505133,-0.0036704676089355,-0.8694252757566387,-0.002265572715061,-0.8698655633857799,-0.0027058603442021,-0.8689725596504186,-0.0014048948938745,18199.078699995163,-0.8671597030415777,2700,-11.687691190822203,4.296138751816127,2.3754244267002105,-0.0045924130415804,2.380016839741791,pass
0.09,0.43,2700,-0.8473545236667542,-0.0037160722603567,-0.8473545236667542,-0.0037160722603567,-0.8459496287728797,-0.0023111773664822,-0.8463741873105969,-0.0027357359041994,-0.845483171367546,-0.0014048948938745,18199.078699995163,-0.8436384514063975,2700,-11.522698764731391,4.227334290425176,2.320140027898904,-0.0045275830116822,2.3246676109105864,pass
0.09,0.44,2700,-0.8244193553262923,-0.003761388935075,-0.8244193553262923,-0.003761388935075,-0.8230144604324178,-0.0023564940412005,-0.8234223189816614,-0.0027643525904442,-0.8225340471470335,-0.0014048948938745,18199.078699995163,-0.8206579663912172,2700,-11.36980211588322,4.172020803177922,2.267366750374185,-0.0044675057429796,2.271834256117164,pass
0.09,0.45,2700,-0.801999833928126,-0.0038058931902042,-0.801999833928126,-0.0038058931902042,-0.8005949390342515,-0.0024009982963297,-0.8009875034557308,-0.0027935627178089,-0.800101264417646,-0.0014048948938745,18199.07869999516,-0.7981939407379218,2700,-11.21161231352984,4.103683650753474,2.2169437017759543,-0.004405348649717,2.221349050425671,pass
0.09,0.46,2700,-0.7800730097325104,-0.0038493396007043,-0.7800730097325104,-0.0038493396007043,-0.778668114838636,-0.0024444447068298,-0.7790448006204225,-0.0028211304886164,-0.7781609128641154,-0.0014048948938745,18199.07869999516,-0.776223670131806,2700,-11.055210249594651,4.046932606243507,2.1687149596695874,-0.0043438940076992,2.173058853677287,pass
0.09,0.47,2700,-0.7586188333305887,-0.0038929180444135,-0.7586188333305887,-0.0038929180444135,-0.7572139384367141,-0.002488023150539,-0.7575743324148638,-0.0028484171286888,-0.7566927293685694,-0.0014048948938745,18199.078699995163,-0.754725915286175,2700,-10.912993925037016,3.9950856108241712,2.1225355455881227,-0.0042880133300734,2.126823558918196,pass
0.09,0.48,2700,-0.7376161653432536,-0.0039353867955012,-0.7376161653432536,-0.0039353867955012,-0.7362112704493792,-0.0025304919016267,-0.7365568196670702,-0.0028760411193178,-0.7356771221950504,-0.0014048948938745,18199.078699995163,-0.7336807785477524,2700,-10.764180585944384,3.927454298209557,2.0782851942687843,-0.0042295405052826,2.082514734774067,pass
0.09,0.49,2700,-0.7170460673071238,-0.0039764740810844,-0.7170460673071238,-0.0039764740810844,-0.7156411724132493,-0.0025715791872098,-0.7159722732969517,-0.0029026800709121,-0.7150947974284644,-0.0014048948938745,18199.07869999516,-0.7130695932260395,2700,-10.617887340129654,3.8639475410509863,2.035842376170432,-0.0041720578939605,2.040014434064392,pass
0.09,0.5,2700,-0.6968939499710516,-0.004019125867122,-0.6968939499710516,-0.004019125867122,-0.6954890550771771,-0.0026142309732475,-0.695803455015211,-0.0029286309112814,-0.6949282597064049,-0.0014048948938745,18199.07869999516,-0.6928748241039295,2700,-10.48320294992694,3.8124243227024937,1.995095008664076,-0.0041191367190282,1.999214145383104,pass
0.09,0.51,2700,-0.6771395590197384,-0.0040595812189447,-0.6771395590197384,-0.0040595812189447,-0.6757346641258639,-0.0026546863250702,-0.6760342817412128,-0.0029543039404191,-0.6751610425545316,-0.0014048948938745,18199.078699995163,-0.6730799778007936,2700,-10.35064001923958,3.7643989984525934,1.9559468188991775,-0.0040670491234733,1.960013868022651,pass
0.09,0.52,2700,-0.6577695273824303,-0.0041000055425274,-0.6577695273824303,-0.0041000055425274,-0.6563646324885558,-0.0026951106486529,-0.656649791745051,-0.0029802699051481,-0.655778327381095,-0.0014048948938745,18199.078699995163,-0.6536695218399029,2700,-10.216405000529642,3.713199064677353,1.918306989118728,-0.0040143045188721,1.9223212936376,pass
0.09,0.53,2700,-0.6387684938126414,-0.0041396823874523,-0.6387684938126414,-0.0041396823874523,-0.6373635989187669,-0.0027347874935778,-0.6376342871372075,-0.0030054757120183,-0.6367648838464218,-0.0014048948938745,18199.078699995163,-0.6346288114251891,2700,-10.08991622303754,3.657430853100278,1.8820864769261147,-0.0039646036239833,1.886051080550098,pass
0.09,0.54,2700,-0.6201235213054862,-0.0041794982429359,-0.6201235213054862,-0.0041794982429359,-0.6187186264116117,-0.0027746033490614,-0.6189746276209064,-0.0030306045583561,-0.6181071495210984,-0.0014048948938745,18199.078699995163,-0.6159440230625502,2700,-9.958831027744768,3.5964950877670536,1.84721111201704,-0.0039130966710195,1.851124208688059,pass
0.09,0.55,2700,-0.6018199074659648,-0.0042178131939418,-0.6018199074659648,-0.0042178131939418,-0.6004150125720903,-0.0028129183000673,-0.6006566324029805,-0.0030545381309576,-0.5997911159032284,-0.0014048948938745,18199.078699995163,-0.5976020942720229,2700,-9.835137683151231,3.5496544967370967,1.8136029107156757,-0.0038644941780554,1.817467404893731,pass
0.09,0.56,2700,-0.5838475234127418,-0.0042568546805278,-0.5838475234127418,-0.0042568546805278,-0.5824426285188673,-0.0028519597866533,-0.5826698711627789,-0.0030792024305648,-0.5818062648927477,-0.0014048948938745,18199.078699995163,-0.579590668732214,2700,-9.723987552938938,3.50707944834184,1.7811918095497854,-0.0038208202565575,1.785012629806343,pass
