cell_id,dataset_tag,width,ref_id,theta_norm,final_train_loss,theta_path,selected_refs_path
cell_beta_0p09_p_0p00,dataset_049_seed_4905234,48,0,109.2488633189555,0.00791673451359557,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_050_seed_5005234,48,0,135.00889284621724,0.0007177787077308579,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_051_seed_5105234,48,0,116.64708189501435,0.002859224164474326,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_052_seed_5205234,48,0,118.98937715229478,0.003424943061615417,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_053_seed_5305234,48,0,131.56903012614507,0.0003808381129371479,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_054_seed_5405234,48,0,116.63826886850183,0.004884327134483314,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_055_seed_5505234,48,0,123.58565304337979,0.003278296692070165,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_056_seed_5605234,48,0,116.58004757812175,0.005454226530871976,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_057_seed_5705234,48,0,127.98604054158642,0.0009817812495799552,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_058_seed_5805234,48,0,112.26397501483443,0.0009215644286331358,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_059_seed_5905234,48,0,119.97627435165812,0.0015029634012468209,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_000_seed_007234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_001_seed_107234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_002_seed_207234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_003_seed_307234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_004_seed_407234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_005_seed_507234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_006_seed_607234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_007_seed_707234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_008_seed_807234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_009_seed_907234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_010_seed_1007234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_011_seed_1107234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_012_seed_1207234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_013_seed_1307234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_014_seed_1407234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_015_seed_1507234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_016_seed_1607234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_017_seed_1707234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_018_seed_1807234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_019_seed_1907234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_020_seed_2007234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_021_seed_2107234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_022_seed_2207234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_023_seed_2307234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_024_seed_2407234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_025_seed_2507234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_026_seed_2607234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_027_seed_2707234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_028_seed_2807234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_029_seed_2907234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_030_seed_3007234,48,0,140.55609988107008,0.0031530695115698777,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_031_seed_3107234,48,0,114.57710355918572,0.0027955861501518,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_032_seed_3207234,48,0,101.59167629753466,0.0071996976569065705,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_033_seed_3307234,48,0,127.19333182365504,0.0024783764919416897,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_034_seed_3407234,48,0,140.94324614785776,0.005388263266887496,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_035_seed_3507234,48,0,111.4509064025595,0.004131058424589104,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_036_seed_3607234,48,0,140.40491005596598,0.0032459493296346058,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_037_seed_3707234,48,0,136.4132170782724,0.0014741002749849958,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_038_seed_3807234,48,0,104.70914606449095,0.008013463912809991,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_039_seed_3907234,48,0,124.28113074225496,0.0008372087301363516,not_retained_summary_only,not_retained_summary_only
cell_beta_0p11_p_0p00,dataset_040_seed_4007234,48,0,114.03500098598263,0.0045397721463721645,not_retained_summary_only,not_retained_summary_only
