rule,radius,ref_count,unit_count,unit_sampling_fit_pass_count,split_fail_count,split_fail_rate,finite_fail_count,ess_fail_count,split_q50,split_q90,split_q95,split_q99,split_max,ess_q05,ess_min,phi_energy_mean,phi_energy_sd,phi_energy_q25,phi_energy_q50,phi_energy_q75,pool_q95_split_pass,pool_fail_rate_le_0p05
teacher_nn,1.2,90,90,40,50,0.5555555555555556,0,0,0.0043410206508317,0.011369162992122652,0.012076520946010704,0.013107746755625756,0.0140694689937236,0.5847412842825941,0.5482178492023694,-0.11409497271046995,0.0037333900638868494,-0.11643847243347474,-0.114401718091132,-0.11139177566890865,False,False
teacher_nn,1.3,90,90,46,44,0.4888888888888889,0,0,0.00397081608679295,0.01147433391363994,0.013432420266851819,0.01478295689582474,0.0155646163337468,0.6360073293766574,0.5349093816518468,-0.11864535504216464,0.004057463103515208,-0.1216723320709465,-0.11860227524353661,-0.11609897780201398,False,False
teacher_nn,1.4,90,90,46,44,0.4888888888888889,0,0,0.00388323722395735,0.008971409888747511,0.010431190788402028,0.014372793308390083,0.0169028523207042,0.5937373488192939,0.5555720104887125,-0.12327319673007195,0.004259455571636674,-0.12569579095157116,-0.1237084755594895,-0.12053716912696927,False,False
teacher_nn,1.5,90,90,42,48,0.5333333333333333,0,0,0.0043528260694177,0.01157230698281465,0.013983194442958757,0.015889669649327535,0.0167866417082323,0.598384823165948,0.5528389469905377,-0.1260966948219263,0.004031435157427775,-0.12959169527448558,-0.12611564779421214,-0.12354309108614256,False,False
teacher_nn,1.6,90,90,38,52,0.5777777777777777,0,0,0.005035490056101551,0.01215736977580658,0.014756832592619154,0.016876906385297943,0.019545037230338,0.5853025846520398,0.5587722562793381,-0.12904067182556056,0.0045199284328727805,-0.13174398408475596,-0.12897797723316973,-0.12593949558020257,False,False
teacher_nn,1.7,90,90,36,54,0.6,0,0,0.00507677183808435,0.010568634622967126,0.012652123089696607,0.015270356906619162,0.0160555688646788,0.6114949532525888,0.5707617975866527,-0.1328227129096632,0.004066780527204834,-0.13566355527861151,-0.1330992846131773,-0.1299705416920425,False,False
teacher_nn,1.8,90,90,39,51,0.5666666666666667,0,0,0.00436144183937585,0.010301874331718053,0.012032036179296433,0.016445783854920314,0.0183563364324751,0.6143026974823487,0.5325371136328259,-0.13558352613419655,0.004551083407600026,-0.13858546549357353,-0.1357424034807013,-0.13282674874297895,False,False
teacher_nn,1.9,90,90,37,53,0.5888888888888889,0,0,0.0051840465258118,0.013101393883495512,0.014542189272871514,0.01798644028054127,0.0181399111723049,0.5994936061483364,0.5533920803842145,-0.1371842004468677,0.004341684767748376,-0.14003840913267956,-0.1376846390639221,-0.1343977250992005,False,False
teacher_nn,2.0,90,90,34,56,0.6222222222222222,0,0,0.0054212070170783,0.013603548711365515,0.015256546821896338,0.018840913452906664,0.0199013150940348,0.5751004746421031,0.5293554991758167,-0.14024273535573248,0.0045382580942881475,-0.1431120083942855,-0.14089164859249853,-0.13700639160916622,False,False
teacher_nn,2.1,90,90,41,49,0.5444444444444444,0,0,0.0045380761280827,0.01055136842521487,0.01314245547997013,0.014902729855803503,0.0158475908845359,0.5826128578241764,0.5309440360168672,-0.14302293262030946,0.0037868435077834674,-0.14565471419879086,-0.14300895880580258,-0.14032500941740433,False,False
teacher_nn,2.2,90,90,33,57,0.6333333333333333,0,0,0.0054858285504828,0.011575361285637334,0.013027338440099625,0.01771348564577285,0.0197345050324399,0.6027400023053783,0.5293585287108336,-0.14486434155543274,0.004373967146066979,-0.14768960308401657,-0.14467898830441467,-0.14246610750937228,False,False
teacher_nn,2.3,90,90,38,52,0.5777777777777777,0,0,0.0046321127243508994,0.01158388355379581,0.014297288506347112,0.01604619210850695,0.0182868478392423,0.5868144651554487,0.5581752483169141,-0.14705238444661584,0.004512843220168633,-0.15038401403749527,-0.1469368945895958,-0.1444224010621861,False,False
teacher_nn,2.4,90,90,36,54,0.6,0,0,0.0051117304182508,0.01384566645216323,0.015101480648322311,0.021517749036518305,0.0236927990309107,0.6239334592491824,0.5368321197411172,-0.14805992196752396,0.005041190998917208,-0.1516104568187501,-0.14799861270539813,-0.14529374085428448,False,False
teacher_nn,2.5,90,90,37,53,0.5888888888888889,0,0,0.00533205648057735,0.013020640170916361,0.01626166867199702,0.018706331175341765,0.01984881787625,0.6283845596325497,0.5534432388571202,-0.15106768489123878,0.004376500477792654,-0.15432036004873714,-0.151182680027865,-0.14783539614852317,False,False
