rule,ref_id,global_cluster,pc1,pc2,pc3,split_fail_count,split_fail_rate,max_split,mean_split,mean_phi_energy,theta_ref_norm
low_tv_spectral_teacher,48,1,-4.105824373380292,2.965425721983153,1.5856348772064284,12,0.48,0.0184367359367442,0.0050876066299226485,-0.08194057745752938,13.15641639732776
low_tv_spectral_teacher,49,1,-4.500995791995646,2.717101621739178,-0.26605199127768625,11,0.44,0.0130300791921858,0.004249316246752385,-0.08026033406746809,14.695071081562922
low_tv_spectral_teacher,50,1,-4.580062615558494,3.01286675957249,-1.643692335308185,11,0.44,0.0142414373498631,0.004395828084695118,-0.08032352331426278,12.050211072649482
low_tv_spectral_teacher,51,1,-4.022904379124382,-0.726207087702222,1.3772420793230427,8,0.32,0.0124218589686681,0.0031757648610047247,-0.08269906247722993,12.152393500117885
low_tv_spectral_teacher,52,1,-3.910112419476486,-2.4831040689336152,0.29819926802376534,14,0.56,0.0172300636777512,0.005774044515778592,-0.08155542814795545,12.284403609126777
low_tv_spectral_teacher,53,1,-3.9489002506958597,1.1294078946188004,4.1791724804389,12,0.48,0.0103231508072052,0.00393249973449156,-0.08225999541954336,13.27326028371016
low_tv_spectral_teacher,54,1,-3.4618108612292833,-3.629972927915475,-0.4715198442149068,12,0.48,0.0145718853164342,0.004999323051556229,-0.08415890406848348,13.14531465294434
low_tv_spectral_teacher,55,1,-3.7793985897517537,-0.7630479443899763,6.0474758257617385,9,0.36,0.0123842723306474,0.004050081613077297,-0.0826900072928774,11.718203314100808
low_tv_spectral_teacher,56,1,-3.831240266478005,-1.4068446673287978,-1.4372437489171372,11,0.44,0.0178552775472655,0.00422537533083926,-0.0832783932086382,11.858596102091903
low_tv_spectral_teacher,57,1,-4.905348903231872,-0.792629605846611,-1.8965312233097282,12,0.48,0.0198682473890811,0.005241971617709278,-0.07698541215042107,14.526173526122433
low_tv_spectral_teacher,58,1,-3.691494499404752,-0.801426470554079,-4.867665453687687,8,0.32,0.0151441438273068,0.003765243298563052,-0.08449637769863819,12.60353339853442
low_tv_spectral_teacher,59,1,-4.232680438885318,2.236527557187521,-1.2319628806975105,9,0.36,0.0114249350445042,0.0037390858820450117,-0.08192462233249462,14.899698843256669
low_tv_spectral_teacher,1000,1,-3.852560782439886,-3.630998483465503,-2.34054927209874,15,0.6,0.0240737212019359,0.00641555859824987,-0.08151250657811822,11.265955227283614
low_tv_spectral_teacher,1001,1,-4.489772145184514,-0.9770847313144204,1.3869903106540906,13,0.52,0.0186898283537136,0.005897824759023943,-0.07958264909200649,13.388051887355136
low_tv_spectral_teacher,1002,1,-3.877458414983698,0.23406591601015617,1.7257102053460207,10,0.4,0.0132301797107164,0.004001970060995624,-0.08288714771300011,12.685789547716151
low_tv_spectral_teacher,1003,1,-4.287782148232596,1.773494070023667,2.142566222097741,7,0.28,0.0114794249610307,0.003478103261344642,-0.08120200534140322,14.746611313814736
