selector,rule,radius,selected_ref_count,observed_ref_count,missing_ref_count,missing_refs,complete,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,observed_qc_fail,qc_pass,claim_status
qc_hardness_stable_ref30,teacher_nn,0.01,30,30,0,,True,1.0,0.9783145899736457,1.6868261851939844e-06,0.0,False,True,claimable_selector_radius
qc_hardness_stable_ref30,teacher_nn,0.02,30,30,0,,True,1.0,0.8686347698913701,1.0958252998020346e-05,1.674337470517626e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,teacher_nn,0.03,30,30,0,,True,1.0,0.6253576669137728,2.929327256926195e-05,4.084518979802799e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,teacher_nn,0.05,30,30,0,,True,1.0,0.508234231569534,7.78048393214487e-05,0.00012325940236391166,False,True,claimable_selector_radius
qc_hardness_stable_ref30,teacher_nn,0.08,30,30,0,,True,1.0,0.5462405246929369,8.898818968799868e-05,0.0002455421729023241,False,True,claimable_selector_radius
qc_hardness_stable_ref30,teacher_nn,0.12,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,0.15,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,0.2,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,0.3,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,0.45,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,0.65,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,0.85,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,1.0,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,1.25,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,1.5,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,1.75,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,2.0,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,2.25,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,teacher_nn,2.5,30,0,30,3;5;7;8;10;11;16;17;21;22;24;25;28;29;31;32;33;37;39;41,False,0.0,,,,False,False,missing_units
