rule,ref_id,radius,phi_energy_raw,source_run,nmstv_mean,tv_mean
very_low_tv_spectral_teacher,1,2.2,-0.0936329058170965,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,1,2.25,-0.0952131839403475,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,1,2.3,-0.0971819536610811,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,1,2.35,-0.0879163119669023,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,1,2.4,-0.0918088581342598,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,1,2.45,-0.0917047980688269,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,1,2.5,-0.094596626843506,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.1,-0.0040456382710071,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.15,-0.0081256494358051,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.2,-0.0122949157998625,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.25,-0.0168112651969164,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.3,-0.0211067496924278,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.35,-0.0248978432975768,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.4,-0.0255379343724347,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.45,-0.0302584370975876,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.5,-0.0328338748477182,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.55,-0.0368916019920742,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.6,-0.0349969778659968,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.65,-0.0423208618288119,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.7,-0.038546039753947,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.75,-0.0468960010235564,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.8,-0.0491445421548948,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.85,-0.0510557889697824,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.9,-0.0459394491282249,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,0.95,-0.0527400207433878,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.0,-0.0564873047920321,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.05,-0.0604194051922659,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.1,-0.0626867149973199,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.15,-0.0646613880192103,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.2,-0.0610039692785637,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.25,-0.0603645887069257,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.3,-0.0672499702855284,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.35,-0.0684391805566807,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.4,-0.0712456234588925,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.45,-0.0690187835952141,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.5,-0.0680109655851358,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.55,-0.0737427870987866,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.6,-0.080086040726628,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.65,-0.0825744462397574,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.7,-0.0815589985260516,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.75,-0.0807413178103015,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.8,-0.0815690995359776,advanced_90ref,0.3245703473792008,0.1622455532858676
