source,case_id,case_label,eta,nmstv,ref_id,method,n_radius,dphi_min,dphi_min_radius,curvature_max,curvature_max_radius,curvature_sign_changes,A_kappa
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,27,coarsen_0p05,21,-0.585413579148474,0.15,3.1161942416333,0.4,7,0.8368297758063001
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,27,coarsen_0p10,11,-0.4991888893742925,0.2,1.910560636618408,0.3,4,0.4503919817107833
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,28,raw_gradient,100,-1.1683302575709007,0.18,59.162619221564086,0.44,46,7.265469976521453
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,28,moving_avg_7,100,-0.6858547863206219,0.2,13.242800686108431,0.21,36,1.4540634610140952
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,28,savgol_11_3,100,-0.8006290084102456,0.2,7.760454919710748,0.21,23,1.2523937137555838
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,28,savgol_21_3,100,-0.6130065053206066,0.18,3.0408171143268152,0.27,12,0.5752772747276638
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,28,coarsen_0p05,21,-0.520656761308776,0.15,3.4368825298391514,0.3,6,0.5432176538778593
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,28,coarsen_0p10,11,-0.502802882013594,0.2,1.8632058448098032,0.3,4,0.41580362665103343
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,29,raw_gradient,100,-1.3045656188074735,0.2,39.36655219845151,0.24,49,6.825971185202481
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,29,moving_avg_7,100,-0.6479959346383207,0.2,7.549011909364513,0.24,33,1.3415968027465435
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,29,savgol_11_3,100,-0.7754869213808319,0.21,7.492947092837078,0.23,24,1.0010144078179526
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,29,savgol_21_3,100,-0.6332905361375052,0.18,3.3955162832880488,0.28,13,0.6676711185722997
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,29,coarsen_0p05,21,-0.575884062565615,0.15,3.7888264360855364,0.3,5,0.7247529546517496
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,29,coarsen_0p10,11,-0.5321235500619865,0.2,2.327879498245083,0.3,2,0.4714546163922205
mnist_rule,even_odd,even odd,,0.4932864276461805,0,raw_gradient,100,-0.5227571830000244,0.37,36.880513702979925,1.0,47,4.898926642064579
mnist_rule,even_odd,even odd,,0.4932864276461805,0,moving_avg_7,100,-0.15012828884670315,0.4,9.92792697399399,0.97,41,0.8669803063716801
mnist_rule,even_odd,even odd,,0.4932864276461805,0,savgol_11_3,100,-0.1788289531354941,0.38,10.019218787279794,1.0,29,0.6435683422224556
mnist_rule,even_odd,even odd,,0.4932864276461805,0,savgol_21_3,100,-0.13211787200981348,0.4,2.3808125769689736,1.0,13,0.2320035122342247
mnist_rule,even_odd,even odd,,0.4932864276461805,0,coarsen_0p05,21,-0.14469164771928802,0.25,1.3783337138593794,1.0,5,0.29784590976134934
mnist_rule,even_odd,even odd,,0.4932864276461805,0,coarsen_0p10,11,-0.12109163607774501,0.2,0.369739586071332,0.8,3,0.12302868816875003
mnist_rule,even_odd,even odd,,0.4932864276461805,1,raw_gradient,100,-0.621005130654384,0.96,53.76006890840861,0.97,44,4.703723770218766
mnist_rule,even_odd,even odd,,0.4932864276461805,1,moving_avg_7,100,-0.27653184809363635,0.99,4.81871091217524,0.58,37,0.7073608938683251
mnist_rule,even_odd,even odd,,0.4932864276461805,1,savgol_11_3,100,-0.19628715230252414,0.49,3.8849415478685554,0.84,24,0.5822245678936737
mnist_rule,even_odd,even odd,,0.4932864276461805,1,savgol_21_3,100,-0.13809436078556672,0.33,0.791772926776136,0.37,18,0.12145480167964887
mnist_rule,even_odd,even odd,,0.4932864276461805,1,coarsen_0p05,21,-0.16992526925423787,1.0,0.8476182102900987,0.8,6,0.2137118817185301
mnist_rule,even_odd,even odd,,0.4932864276461805,1,coarsen_0p10,11,-0.11463195343744652,0.2,0.4013489272130391,0.9,3,0.13070556355880442
mnist_rule,even_odd,even odd,,0.4932864276461805,2,raw_gradient,100,-0.5350185483159446,0.49,53.54130725252532,1.0,43,4.899053755858064
mnist_rule,even_odd,even odd,,0.4932864276461805,2,moving_avg_7,100,-0.14764249042158273,0.52,5.139232683926204,0.53,33,0.8369520847619178
mnist_rule,even_odd,even odd,,0.4932864276461805,2,savgol_11_3,100,-0.18555793912100052,1.0,2.761737791154337,0.69,28,0.3908089759078174
mnist_rule,even_odd,even odd,,0.4932864276461805,2,savgol_21_3,100,-0.14545648702021063,0.19,0.8160153814427336,0.55,15,0.1340368021809081
mnist_rule,even_odd,even odd,,0.4932864276461805,2,coarsen_0p05,21,-0.14493588432995505,0.25,0.9978744560911077,0.5,9,0.2568579717909282
mnist_rule,even_odd,even odd,,0.4932864276461805,2,coarsen_0p10,11,-0.12378948943373003,0.2,0.22648424471839018,0.5,2,0.0759599341967803
mnist_rule,even_odd,even odd,,0.4932864276461805,3,raw_gradient,100,-0.6603045402451242,0.67,41.767240289497394,0.68,45,4.291433051978989
mnist_rule,even_odd,even odd,,0.4932864276461805,3,moving_avg_7,100,-0.17323466248271985,0.8,6.383826289630225,0.81,35,0.8058818356303281
mnist_rule,even_odd,even odd,,0.4932864276461805,3,savgol_11_3,100,-0.18476062382936403,0.79,4.846265894533095,0.81,19,0.5157164961233465
mnist_rule,even_odd,even odd,,0.4932864276461805,3,savgol_21_3,100,-0.23634683055771166,1.0,0.9497836907071164,0.83,18,0.13577863879716834
mnist_rule,even_odd,even odd,,0.4932864276461805,3,coarsen_0p05,21,-0.15775977329593585,1.0,1.2512484066114322,0.8,6,0.22181694416437311
mnist_rule,even_odd,even odd,,0.4932864276461805,3,coarsen_0p10,11,-0.11850780741998902,0.2,0.18634728821650026,0.5,2,0.06750691364256378
mnist_rule,even_odd,even odd,,0.4932864276461805,4,raw_gradient,100,-0.4039737959767047,0.95,35.90050651972744,0.96,41,5.067910135261849
mnist_rule,even_odd,even odd,,0.4932864276461805,4,moving_avg_7,100,-0.1517963491300547,0.29,6.34337508700912,0.98,31,0.8934773482635023
mnist_rule,even_odd,even odd,,0.4932864276461805,4,savgol_11_3,100,-0.2297870283413737,0.54,14.250104283252128,1.0,25,0.8184016710401201
mnist_rule,even_odd,even odd,,0.4932864276461805,4,savgol_21_3,100,-0.14567978075587412,0.29,0.541141822763624,0.61,12,0.1080447649480541
mnist_rule,even_odd,even odd,,0.4932864276461805,4,coarsen_0p05,21,-0.13266656333111998,0.2,0.7434985408523715,0.55,8,0.15936298223824932
mnist_rule,even_odd,even odd,,0.4932864276461805,4,coarsen_0p10,11,-0.12612109028617052,0.3,0.2995795543433649,0.4,3,0.11370444173136696
mnist_rule,even_odd,even odd,,0.4932864276461805,5,raw_gradient,100,-0.40675154595157403,0.87,48.41323984760334,0.94,41,3.8521619197178527
mnist_rule,even_odd,even odd,,0.4932864276461805,5,moving_avg_7,100,-0.13813850779465942,0.9,9.679708273237612,0.91,33,0.7314505017814367
mnist_rule,even_odd,even odd,,0.4932864276461805,5,savgol_11_3,100,-0.4274480936947451,1.0,5.093596927570539,0.91,26,0.4952938642388556
mnist_rule,even_odd,even odd,,0.4932864276461805,5,savgol_21_3,100,-0.12612490099905083,0.2,1.2483579772327318,1.0,9,0.22406320987846717
mnist_rule,even_odd,even odd,,0.4932864276461805,5,coarsen_0p05,21,-0.1174799565034349,0.4,0.954561216150908,0.85,8,0.20131444106165258
mnist_rule,even_odd,even odd,,0.4932864276461805,5,coarsen_0p10,11,-0.1069932977465645,0.2,0.2888770789437303,1.0,3,0.0807246083516248
mnist_rule,even_odd,even odd,,0.4932864276461805,6,raw_gradient,100,-0.5024555675750144,0.75,29.835383097833976,0.72,38,4.36632239089707
mnist_rule,even_odd,even odd,,0.4932864276461805,6,moving_avg_7,100,-0.13569377031023366,0.21,5.3063190748231985,0.69,32,0.6851914366974285
mnist_rule,even_odd,even odd,,0.4932864276461805,6,savgol_11_3,100,-0.17006823202471077,0.77,4.286753252649994,0.79,23,0.48348387681024607
mnist_rule,even_odd,even odd,,0.4932864276461805,6,savgol_21_3,100,-0.13566562393294346,0.21,3.094354789862752,1.0,15,0.28615093512790696
mnist_rule,even_odd,even odd,,0.4932864276461805,6,coarsen_0p05,21,-0.130419827391705,0.2,2.009524146236501,1.0,9,0.26759106913172864
mnist_rule,even_odd,even odd,,0.4932864276461805,6,coarsen_0p10,11,-0.1125759272629345,0.3,0.3580562592979401,0.6,3,0.09948406673195656
mnist_rule,even_odd,even odd,,0.4932864276461805,7,raw_gradient,100,-0.45233951865886984,1.0,24.559879665760718,0.98,40,4.07384448576216
mnist_rule,even_odd,even odd,,0.4932864276461805,7,moving_avg_7,100,-0.2837781688512314,1.0,4.612535223380818,0.88,34,0.5296322685952584
mnist_rule,even_odd,even odd,,0.4932864276461805,7,savgol_11_3,100,-0.188443370201758,0.32,8.010278558917213,1.0,23,0.6043530795963539
mnist_rule,even_odd,even odd,,0.4932864276461805,7,savgol_21_3,100,-0.13612610549148313,0.33,0.5297019684078967,0.84,16,0.11076507232596208
mnist_rule,even_odd,even odd,,0.4932864276461805,7,coarsen_0p05,21,-0.14177253012795601,0.3,0.9199743623394595,0.45,6,0.2014765735661035
mnist_rule,even_odd,even odd,,0.4932864276461805,7,coarsen_0p10,11,-0.12048878477132301,0.3,0.2534976235358541,1.0,3,0.07953653849457641
mnist_rule,even_odd,even odd,,0.4932864276461805,8,raw_gradient,100,-0.4957447512403994,0.98,39.91483829492205,0.95,43,4.566314985862768
mnist_rule,even_odd,even odd,,0.4932864276461805,8,moving_avg_7,100,-0.16049314919657057,0.37,7.370269880951031,0.98,38,0.8767365619851714
mnist_rule,even_odd,even odd,,0.4932864276461805,8,savgol_11_3,100,-0.171149131360716,0.28,3.599456377886078,0.68,26,0.392032547687775
mnist_rule,even_odd,even odd,,0.4932864276461805,8,savgol_21_3,100,-0.14610084969640807,0.24,0.8924072914852146,0.87,16,0.13160239622219277
mnist_rule,even_odd,even odd,,0.4932864276461805,8,coarsen_0p05,21,-0.13603158724348507,0.25,1.0917568994896385,1.0,7,0.22936680008035573
mnist_rule,even_odd,even odd,,0.4932864276461805,8,coarsen_0p10,11,-0.12167424111506699,0.3,0.201198864302237,0.5,1,0.08440446102341922
mnist_rule,even_odd,even odd,,0.4932864276461805,9,raw_gradient,100,-0.5937974018001895,0.8,46.17960298792195,1.0,43,5.169415235580472
mnist_rule,even_odd,even odd,,0.4932864276461805,9,moving_avg_7,100,-0.1503929713087436,0.34,9.198871995064666,0.99,35,0.9353494841608697
mnist_rule,even_odd,even odd,,0.4932864276461805,9,savgol_11_3,100,-0.2620714197582117,0.74,4.396781924742746,0.75,22,0.540423500310237
mnist_rule,even_odd,even odd,,0.4932864276461805,9,savgol_21_3,100,-0.145604588509274,0.32,0.5993505450183854,0.61,15,0.11809591877460959
mnist_rule,even_odd,even odd,,0.4932864276461805,9,coarsen_0p05,21,-0.12527670268538382,0.7,1.1441880543228633,0.75,8,0.19743817727915466
mnist_rule,even_odd,even odd,,0.4932864276461805,9,coarsen_0p10,11,-0.11145818852573149,0.3,0.18635995318376006,1.0,3,0.07623126538809394
mnist_rule,even_odd,even odd,,0.4932864276461805,10,raw_gradient,100,-0.5450409836300296,0.98,64.27111459432341,1.0,41,4.285544318306154
mnist_rule,even_odd,even odd,,0.4932864276461805,10,moving_avg_7,100,-0.13757263087582525,0.32,10.957833681811772,0.98,33,0.9552364124902035
mnist_rule,even_odd,even odd,,0.4932864276461805,10,savgol_11_3,100,-0.18671380133610915,0.55,4.077316839187598,0.56,25,0.46261477010971275
mnist_rule,even_odd,even odd,,0.4932864276461805,10,savgol_21_3,100,-0.1324796838081958,0.19,0.8341669009923183,0.43,13,0.14565776838528857
mnist_rule,even_odd,even odd,,0.4932864276461805,10,coarsen_0p05,21,-0.12688082408997703,0.25,0.8376266265517689,0.5,7,0.25423020320861467
mnist_rule,even_odd,even odd,,0.4932864276461805,10,coarsen_0p10,11,-0.11512738496650354,0.3,0.2680601787315403,0.4,3,0.10318009464461632
mnist_rule,even_odd,even odd,,0.4932864276461805,11,raw_gradient,100,-0.45853511823003945,0.66,33.67175656733487,0.67,42,3.3877355312520043
mnist_rule,even_odd,even odd,,0.4932864276461805,11,moving_avg_7,100,-0.1421239565718835,0.2,4.821409871713244,0.69,35,0.611668846171858
mnist_rule,even_odd,even odd,,0.4932864276461805,11,savgol_11_3,100,-0.17282979290684822,0.28,3.0711376779664743,0.7,22,0.45232135135692686
mnist_rule,even_odd,even odd,,0.4932864276461805,11,savgol_21_3,100,-0.14338531887779216,0.24,0.7491045701826611,0.52,13,0.15185394891988846
mnist_rule,even_odd,even odd,,0.4932864276461805,11,coarsen_0p05,21,-0.15278082744124105,0.25,1.2250792030629207,0.55,8,0.1835309769989483
mnist_rule,even_odd,even odd,,0.4932864276461805,11,coarsen_0p10,11,-0.13569588273417402,0.2,0.23346929209890022,0.3,3,0.07951988049709623
mnist_rule,even_odd,even odd,,0.4932864276461805,12,raw_gradient,100,-0.3780465786791871,0.4,33.03527655179501,0.95,48,3.392462844653929
mnist_rule,even_odd,even odd,,0.4932864276461805,12,moving_avg_7,100,-0.1505989602000758,0.18,7.427793981334551,0.92,32,0.5687606147998159
mnist_rule,even_odd,even odd,,0.4932864276461805,12,savgol_11_3,100,-0.18031299053907027,1.0,4.779876183580226,0.92,22,0.4970095387357054
mnist_rule,even_odd,even odd,,0.4932864276461805,12,savgol_21_3,100,-0.14673694450475466,0.16,2.4765467784858366,1.0,17,0.25270166722848797
mnist_rule,even_odd,even odd,,0.4932864276461805,12,coarsen_0p05,21,-0.142912205476016,0.2,2.268810121790077,1.0,9,0.29058277345379
mnist_rule,even_odd,even odd,,0.4932864276461805,12,coarsen_0p10,11,-0.12301639187920352,0.2,0.23206758843798495,0.7,3,0.07524339113068078
mnist_rule,even_odd,even odd,,0.4932864276461805,13,raw_gradient,100,-0.41590633286093404,0.95,34.91618647765775,0.99,45,4.105781883466316
mnist_rule,even_odd,even odd,,0.4932864276461805,13,moving_avg_7,100,-0.1511092656609937,0.27,11.737502886385737,0.98,37,0.8992730555648675
mnist_rule,even_odd,even odd,,0.4932864276461805,13,savgol_11_3,100,-0.15922837379037744,0.29,13.772720089223007,1.0,23,0.7461364747476028
mnist_rule,even_odd,even odd,,0.4932864276461805,13,savgol_21_3,100,-0.14260344336253905,0.26,1.3494496259347968,1.0,15,0.20003226345714023
mnist_rule,even_odd,even odd,,0.4932864276461805,13,coarsen_0p05,21,-0.1443995179697071,0.25,1.2339236803979021,1.0,5,0.31057807469726606
mnist_rule,even_odd,even odd,,0.4932864276461805,13,coarsen_0p10,11,-0.12411460582338253,0.2,0.45639634001749996,0.9,1,0.15684170720791163
mnist_rule,even_odd,even odd,,0.4932864276461805,14,raw_gradient,100,-0.3721461512307296,0.88,32.5979853423431,0.81,47,4.83492039993071
mnist_rule,even_odd,even odd,,0.4932864276461805,14,moving_avg_7,100,-0.1592891620603862,0.25,6.933279934545533,0.79,32,0.7938947809883188
mnist_rule,even_odd,even odd,,0.4932864276461805,14,savgol_11_3,100,-0.27110616438615304,0.86,5.837844037703187,0.89,24,0.6074113101744011
mnist_rule,even_odd,even odd,,0.4932864276461805,14,savgol_21_3,100,-0.15184423759712065,0.23,0.8724241775963977,0.6,9,0.20478832884668124
mnist_rule,even_odd,even odd,,0.4932864276461805,14,coarsen_0p05,21,-0.1528654981400389,0.75,1.5256419969419015,0.6,9,0.2836872671095576
mnist_rule,even_odd,even odd,,0.4932864276461805,14,coarsen_0p10,11,-0.1262343853715455,0.2,0.21118022325336458,0.5,4,0.09198023985557191
mnist_rule,even_odd,even odd,,0.4932864276461805,15,raw_gradient,100,-0.4198083753619648,0.77,31.760784295960136,0.77,44,4.091620309528775
mnist_rule,even_odd,even odd,,0.4932864276461805,15,moving_avg_7,100,-0.16610238767628,0.4,4.824551025821367,0.64,34,0.6597363919946968
mnist_rule,even_odd,even odd,,0.4932864276461805,15,savgol_11_3,100,-0.1795049348799137,0.43,2.7691074196085372,0.45,23,0.5260047177931466
mnist_rule,even_odd,even odd,,0.4932864276461805,15,savgol_21_3,100,-0.13210408800283843,0.39,0.7649883686895673,1.0,17,0.1411556245375709
mnist_rule,even_odd,even odd,,0.4932864276461805,15,coarsen_0p05,21,-0.128095517469373,0.35,1.0245772700078901,0.45,9,0.2129537039055757
mnist_rule,even_odd,even odd,,0.4932864276461805,15,coarsen_0p10,11,-0.11400582569578849,0.3,0.23384010475002237,0.4,4,0.0697970463619845
mnist_rule,even_odd,even odd,,0.4932864276461805,16,raw_gradient,100,-0.4799337380729387,0.94,32.55951490678752,0.91,46,3.614078512520826
mnist_rule,even_odd,even odd,,0.4932864276461805,16,moving_avg_7,100,-0.144473514612186,0.67,6.051770333581558,0.97,35,0.6186878312724082
mnist_rule,even_odd,even odd,,0.4932864276461805,16,savgol_11_3,100,-0.17802494678195308,0.66,13.571223141301664,1.0,31,0.7100196900078865
mnist_rule,even_odd,even odd,,0.4932864276461805,16,savgol_21_3,100,-0.13927435412201844,0.28,0.7964797478998111,0.54,6,0.1327634168340504
mnist_rule,even_odd,even odd,,0.4932864276461805,16,coarsen_0p05,21,-0.1335596381988441,0.25,0.9024858391191174,1.0,9,0.1752270593842509
mnist_rule,even_odd,even odd,,0.4932864276461805,16,coarsen_0p10,11,-0.11885411145929653,0.3,0.23534361657962255,0.4,2,0.07838551446446948
mnist_rule,even_odd,even odd,,0.4932864276461805,17,raw_gradient,100,-0.6037888425403293,0.87,44.46720530223442,0.99,45,4.7456034719066045
mnist_rule,even_odd,even odd,,0.4932864276461805,17,moving_avg_7,100,-0.15360103659314556,0.2,10.267203622060219,0.98,35,1.0331140374540921
mnist_rule,even_odd,even odd,,0.4932864276461805,17,savgol_11_3,100,-0.19081811107212265,0.95,20.012328574960733,1.0,33,0.8468110821387537
mnist_rule,even_odd,even odd,,0.4932864276461805,17,savgol_21_3,100,-0.14513385470774576,0.21,0.5400650609361914,0.47,14,0.11600380414425833
mnist_rule,even_odd,even odd,,0.4932864276461805,17,coarsen_0p05,21,-0.1421690241626481,0.85,1.4481712197614005,0.9,8,0.2563937868018246
mnist_rule,even_odd,even odd,,0.4932864276461805,17,coarsen_0p10,11,-0.124003032617347,0.2,0.7240856098807007,1.0,3,0.14520423067189808
mnist_rule,even_odd,even odd,,0.4932864276461805,18,raw_gradient,100,-0.34880218473805913,0.84,29.496085387768666,0.85,37,4.092361040352856
mnist_rule,even_odd,even odd,,0.4932864276461805,18,moving_avg_7,100,-0.15540290897341147,0.34,9.164948466941249,0.97,35,0.9984977292104742
mnist_rule,even_odd,even odd,,0.4932864276461805,18,savgol_11_3,100,-0.19109435019244778,0.34,13.91963872498931,1.0,25,0.7927168971359015
mnist_rule,even_odd,even odd,,0.4932864276461805,18,savgol_21_3,100,-0.13883262431694246,0.32,3.9327440065549135,1.0,11,0.37352747395057706
mnist_rule,even_odd,even odd,,0.4932864276461805,18,coarsen_0p05,21,-0.14349273901561202,0.3,1.5712835726853334,1.0,5,0.30507609050253043
mnist_rule,even_odd,even odd,,0.4932864276461805,18,coarsen_0p10,11,-0.12172720829215501,0.3,0.5420341985892949,0.9,1,0.16766890592858158
mnist_rule,even_odd,even odd,,0.4932864276461805,19,raw_gradient,100,-0.36174648797441455,0.45,29.151081075465243,0.96,47,3.5387262981733594
mnist_rule,even_odd,even odd,,0.4932864276461805,19,moving_avg_7,100,-0.15946967270571621,0.42,6.407830922671703,0.88,38,0.6182861358967727
mnist_rule,even_odd,even odd,,0.4932864276461805,19,savgol_11_3,100,-0.16745300169742555,0.45,7.89974069682852,1.0,25,0.5444876486827406
mnist_rule,even_odd,even odd,,0.4932864276461805,19,savgol_21_3,100,-0.13228831549553052,0.24,0.6137302380563023,0.48,17,0.11639234339132337
mnist_rule,even_odd,even odd,,0.4932864276461805,19,coarsen_0p05,21,-0.1396528463644121,0.3,0.8335593015420018,0.9,8,0.18206962464640447
mnist_rule,even_odd,even odd,,0.4932864276461805,19,coarsen_0p10,11,-0.11344687380438301,0.2,0.4167796507709999,1.0,1,0.09375668991989258
mnist_rule,even_odd,even odd,,0.4932864276461805,20,raw_gradient,100,-0.48813316133192997,0.78,25.441286075181445,0.5,44,4.005152759328591
mnist_rule,even_odd,even odd,,0.4932864276461805,20,moving_avg_7,100,-0.15281818610089032,0.58,5.589514883969089,0.59,36,0.7080076397043373
mnist_rule,even_odd,even odd,,0.4932864276461805,20,savgol_11_3,100,-0.23145564061879326,0.55,3.5482049065249175,0.94,27,0.4554948955875119
mnist_rule,even_odd,even odd,,0.4932864276461805,20,savgol_21_3,100,-0.13400764103174162,0.26,3.198582464933629,1.0,11,0.29370449890984773
mnist_rule,even_odd,even odd,,0.4932864276461805,20,coarsen_0p05,21,-0.13021953652981202,0.35,2.1634510555927813,1.0,7,0.2680339282392641
mnist_rule,even_odd,even odd,,0.4932864276461805,20,coarsen_0p10,11,-0.11583317047162602,0.3,0.2541461388149526,0.8,2,0.08846417176017457
mnist_rule,even_odd,even odd,,0.4932864276461805,21,raw_gradient,100,-0.6088380462421639,0.9,49.083702892117856,0.91,50,4.353760590084257
mnist_rule,even_odd,even odd,,0.4932864276461805,21,moving_avg_7,100,-0.1951889278393364,1.0,6.143973911847047,0.93,42,0.5719842616161663
mnist_rule,even_odd,even odd,,0.4932864276461805,21,savgol_11_3,100,-0.16514613354806262,0.77,9.523899498370325,1.0,41,0.5465210552239433
mnist_rule,even_odd,even odd,,0.4932864276461805,21,savgol_21_3,100,-0.1261896785035974,0.22,0.8698390002760505,1.0,23,0.12502891184323695
mnist_rule,even_odd,even odd,,0.4932864276461805,21,coarsen_0p05,21,-0.125136447304025,0.2,0.6268209274940781,0.5,10,0.10519169825945751
mnist_rule,even_odd,even odd,,0.4932864276461805,21,coarsen_0p10,11,-0.11348059170154401,0.3,0.27053609380645977,0.5,3,0.07659587025090574
mnist_rule,even_odd,even odd,,0.4932864276461805,22,raw_gradient,100,-0.5109000061759996,0.83,26.41255271685823,0.84,46,3.634215933255273
mnist_rule,even_odd,even odd,,0.4932864276461805,22,moving_avg_7,100,-0.34207598592262484,1.0,4.758543860693481,0.86,32,0.6495358747824866
mnist_rule,even_odd,even odd,,0.4932864276461805,22,savgol_11_3,100,-0.3779313096524554,1.0,3.1557079621888917,0.45,34,0.421410869932533
mnist_rule,even_odd,even odd,,0.4932864276461805,22,savgol_21_3,100,-0.17719538928333053,1.0,0.7953150528634532,0.43,10,0.14540718174164444
mnist_rule,even_odd,even odd,,0.4932864276461805,22,coarsen_0p05,21,-0.13705857826345005,0.25,0.6879760624067703,0.3,8,0.15909812253492955
mnist_rule,even_odd,even odd,,0.4932864276461805,22,coarsen_0p10,11,-0.12274653417048201,0.2,0.17842020433161015,0.5,2,0.055570754629062545
mnist_rule,even_odd,even odd,,0.4932864276461805,23,raw_gradient,100,-0.5052550739729245,0.52,35.994964512940655,0.72,39,4.163080487202517
mnist_rule,even_odd,even odd,,0.4932864276461805,23,moving_avg_7,100,-0.13929843477576342,0.33,6.428848609394636,0.99,31,0.8927665458009633
mnist_rule,even_odd,even odd,,0.4932864276461805,23,savgol_11_3,100,-0.18623566977539424,0.62,3.4424087948181388,0.65,35,0.4961601910559276
mnist_rule,even_odd,even odd,,0.4932864276461805,23,savgol_21_3,100,-0.12785354340860425,0.2,0.7167959437549154,0.64,15,0.13369682116118525
mnist_rule,even_odd,even odd,,0.4932864276461805,23,coarsen_0p05,21,-0.13200460234099695,0.35,1.5638739885715403,1.0,9,0.24736585778783113
mnist_rule,even_odd,even odd,,0.4932864276461805,23,coarsen_0p10,11,-0.1147371658147985,0.3,0.2844263680319224,0.5,2,0.07977991070200653
mnist_rule,even_odd,even odd,,0.4932864276461805,24,raw_gradient,100,-0.4622980810208346,0.7,24.702211979655697,0.71,46,3.8160791895117656
mnist_rule,even_odd,even odd,,0.4932864276461805,24,moving_avg_7,100,-0.148068595727603,0.31,3.808908445096721,0.32,38,0.5099285147321452
mnist_rule,even_odd,even odd,,0.4932864276461805,24,savgol_11_3,100,-0.16241389308340043,0.31,9.216703823526819,1.0,29,0.6387858042951554
mnist_rule,even_odd,even odd,,0.4932864276461805,24,savgol_21_3,100,-0.14177969230038184,0.26,0.5993126253790608,0.7,12,0.11796683061032982
mnist_rule,even_odd,even odd,,0.4932864276461805,24,coarsen_0p05,21,-0.1503923571363691,0.25,0.8284419314419907,0.7,7,0.19445399169085645
mnist_rule,even_odd,even odd,,0.4932864276461805,24,coarsen_0p10,11,-0.12573324808291902,0.3,0.2886018123763198,0.4,3,0.08360208739717803
mnist_rule,even_odd,even odd,,0.4932864276461805,25,raw_gradient,100,-0.6488504818788794,0.79,45.35620558487271,0.8,42,4.389258510744814
mnist_rule,even_odd,even odd,,0.4932864276461805,25,moving_avg_7,100,-0.3099176480062156,1.0,8.536489240128391,0.89,30,0.7976848370792045
mnist_rule,even_odd,even odd,,0.4932864276461805,25,savgol_11_3,100,-0.27830490047280887,1.0,5.384256892868095,0.73,22,0.5425804269283383
mnist_rule,even_odd,even odd,,0.4932864276461805,25,savgol_21_3,100,-0.13410476992105205,0.31,2.7851088049458803,1.0,19,0.22577736846897445
mnist_rule,even_odd,even odd,,0.4932864276461805,25,coarsen_0p05,21,-0.13035780756451804,0.35,1.4864384527008307,0.8,7,0.3166367211960912
mnist_rule,even_odd,even odd,,0.4932864276461805,25,coarsen_0p10,11,-0.11541242015329396,0.3,0.3569185713657751,0.5,4,0.07446187256692746
mnist_rule,even_odd,even odd,,0.4932864276461805,26,raw_gradient,100,-0.573194692045734,0.8,34.650581742593054,0.93,43,4.298440922542282
mnist_rule,even_odd,even odd,,0.4932864276461805,26,moving_avg_7,100,-0.13746057487602506,0.31,6.147007216308075,1.0,37,0.8142423121659568
mnist_rule,even_odd,even odd,,0.4932864276461805,26,savgol_11_3,100,-0.2280798747027065,1.0,4.047214438006616,0.65,28,0.42432555368397734
mnist_rule,even_odd,even odd,,0.4932864276461805,26,savgol_21_3,100,-0.12727419569092402,0.18,0.5865486309587338,0.47,16,0.1081623673540966
mnist_rule,even_odd,even odd,,0.4932864276461805,26,coarsen_0p05,21,-0.16992011981127972,1.0,1.4120296500016103,0.85,8,0.23437680223530188
mnist_rule,even_odd,even odd,,0.4932864276461805,26,coarsen_0p10,11,-0.12190382538378851,0.3,0.416201890802501,1.0,3,0.1386141490175925
mnist_rule,even_odd,even odd,,0.4932864276461805,27,raw_gradient,100,-0.34790481017764474,0.9,24.542605171947265,0.83,46,3.884473755400214
mnist_rule,even_odd,even odd,,0.4932864276461805,27,moving_avg_7,100,-0.13538529138190353,0.21,4.026122801534782,0.62,35,0.644158060926236
mnist_rule,even_odd,even odd,,0.4932864276461805,27,savgol_11_3,100,-0.20196906836021117,0.89,6.92316534643076,1.0,25,0.5916886192874489
mnist_rule,even_odd,even odd,,0.4932864276461805,27,savgol_21_3,100,-0.13245245286605128,0.19,2.1225676486933933,1.0,19,0.2002290758940537
mnist_rule,even_odd,even odd,,0.4932864276461805,27,coarsen_0p05,21,-0.130566754217324,0.35,0.967478424472811,0.9,10,0.21886719946825633
mnist_rule,even_odd,even odd,,0.4932864276461805,27,coarsen_0p10,11,-0.11504364044178748,0.3,0.4837392122364055,1.0,3,0.11837262950287894
mnist_rule,even_odd,even odd,,0.4932864276461805,28,raw_gradient,100,-0.3889260331366846,0.92,23.068310145302465,0.85,41,3.4967872776296933
mnist_rule,even_odd,even odd,,0.4932864276461805,28,moving_avg_7,100,-0.15026060077583564,0.25,4.162925789578331,0.37,33,0.5427791987377671
