source,case_id,case_label,eta,nmstv,ref_key,radius,phi_energy_raw,dphi_dr_raw,dphi_dr_smooth,curvature_smooth,positive_curvature_smooth
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.07,-0.0019579142635974,-0.07600646727840499,-0.07253774073337571,-1.5688725147185,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.08,-0.0028116198931544,-0.09215045895436506,-0.08782841423987645,-1.821885510300644,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.09,-0.0038009234426847,-0.09894033686356996,-0.10897545093938857,-2.1411982682321042,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.1,-0.0047904266304258,-0.12444171798565007,-0.13065237960451853,-1.6687717942532485,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.11,-0.0062897578023977,-0.12965269718019012,-0.14235088682445354,-1.2087787041066784,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.12,-0.0073834805740296,-0.18550593896152479,-0.1548279536866521,-1.2293133548308202,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.13,-0.0099998765816282,-0.20786904000792478,-0.16693715392106995,-1.431300448816713,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.14,-0.0115408613741881,-0.15789601781795004,-0.1834539626629864,-1.1889913992238945,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.15,-0.0131577969379872,-0.17948992698975497,-0.19071698190554787,-0.4343084423248271,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.16,-0.0151306599139832,-0.18370473850449487,-0.19214013150948292,0.1472707933647861,0.1472707933647861
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.17,-0.0168318917080771,-0.24005937917906528,-0.18777156603825212,1.5983673388057884,1.5983673388057884
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.18,-0.0199318474975645,-0.18049383187812051,-0.1601727847333672,-0.042021759076458665,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.19,-0.0204417683456395,-0.1954679861890699,-0.18861200121978144,-3.9377539120769907,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.2,-0.0238412072213459,-0.17728908170930957,-0.2389278629749071,-2.8318039842472036,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.21,-0.0239875499798257,0.035295451316244675,-0.24524808090472558,0.7861490916724669,0.7861490916724669
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.22,-0.023135298195021,-0.3785644423946548,-0.2232048811414577,2.899702543415284,2.899702543415284
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.23,-0.0315588388277188,-0.5359157707903741,-0.18725403003641983,0.6829852441060282,0.6829852441060282
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.24,-0.0338536136108285,-0.2843009046877949,-0.20954517625933697,-2.7327932898934186,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.25,-0.0372448569214747,-0.026191433535245334,-0.24190989583428818,2.039386220995798,2.039386220995798
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.26,-0.0343774422815334,0.05618797154619504,-0.16875745183942098,5.840299588847313,5.840299588847313
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.27,-0.0361210974905508,-0.33332710526972953,-0.12510390405734184,1.408241464055636,1.408241464055636
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.28,-0.041043984386928,-0.19125758570841378,-0.14059262255830823,-3.2143510665881854,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.29,-0.0399462492047191,0.1335026655694156,-0.1893909253891052,-3.7954629287772166,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.3,-0.0383739310755397,-0.23034093631581998,-0.21650188113385233,2.1960221524440264,2.1960221524440264
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.31,-0.0445530679310355,-0.3927219341945596,-0.14547048234022464,2.163388270764777,2.163388270764777
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.32,-0.0462283697594309,-0.36777955335082435,-0.17323411571855674,-4.537137695350424,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.33,-0.051908658998052,-0.1335887186670348,-0.2362132362472332,-1.0149099289541432,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.34,-0.0489001441327716,0.16389268628566445,-0.19353231429763962,3.2037325813630666,3.2037325813630666
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.35,-0.0486308052723387,-0.3856030193567386,-0.17213858461997184,2.018797375198216,2.018797375198216
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.36,-0.0566122045199064,-0.3073511781313196,-0.15315636679367542,2.1057322119783173,2.1057322119783173
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.37,-0.0547778288349651,0.06842551733133506,-0.13002394038040546,0.6250472489128978,0.6250472489128978
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.38,-0.0552436941732797,-0.24296582645088494,-0.14065542181541746,0.7579197738532102,0.7579197738532102
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.39,-0.0596371453639828,-0.23490402856674963,-0.11486554490334124,1.2878852670943814,1.2878852670943814
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.4,-0.0599417747446147,0.02833826622585489,-0.11489771647352981,-1.7841405701603676,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.41,-0.0590703800394657,0.08947231624058061,-0.1505483563065483,-0.1489103224278363,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.42,-0.0581523284198031,-0.20507388097220502,-0.11787592292208617,5.164662578227425,5.164662578227425
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.43,-0.0631718576589098,-0.3075763791226396,-0.04725510474199971,2.4460185565100145,2.4460185565100145
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.44,-0.0643038560022559,-0.18112896149979463,-0.06895555179188582,-4.058393787339737,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.45,-0.0667944368889057,-0.014258792759649808,-0.12842298048879452,-2.2489668416912894,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.46,-0.0645890318574489,0.25944169869385547,-0.11393488862571165,2.9215925488831194,2.9215925488831194
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.47,-0.0616056029150286,-0.12356486312334791,-0.0699911295111324,3.805248853795363,3.805248853795363
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.48,-0.0670603291199159,-0.3267996846377801,-0.037829911549804605,-0.3441949851709314,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.49,-0.0681415966077842,-0.10365723793062509,-0.07687502921455103,-4.7418739615680305,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.5,-0.0691334738785284,2.9934679415255516e-05,-0.1326673907811653,-2.055512947899157,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.51,-0.0681409979141959,0.04399956422949991,-0.11798528817253422,1.2493881124378365,1.2493881124378365
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.52,-0.0682534825939384,-0.28757461641287474,-0.10767962853240855,1.8515139748504428,1.8515139748504428
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.53,-0.0738924902424534,-0.1311048322724444,-0.08095500867552533,0.07862523174194447,0.07862523174194447
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.54,-0.0708755792393873,-0.020790144862930404,-0.10610712389756966,-2.5514093346730293,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.55,-0.074308293139712,-0.25466006715690037,-0.13198319536898595,1.2102491194033256,1.2102491194033256
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.56,-0.0759687805825253,0.08341510106755745,-0.08190214150950313,3.147022540360665,3.147022540360665
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.57,-0.0726399911183609,-0.17603487187489497,-0.06904274456177252,0.2038277872537253,0.2038277872537253
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.58,-0.0794894780200233,-0.13713293607041432,-0.0778255857644289,-0.9771934354588119,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.59,-0.0753826498397692,0.062992760603505,-0.08858661327094877,-1.4728723550694718,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.6,-0.0782296228079532,-0.04108905363833015,-0.10728303286581836,0.6326047853114818,0.6326047853114818
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.61,-0.0762044309125358,-0.08227003328152493,-0.07593451756471913,1.3051587511611364,1.3051587511611364
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.62,-0.0798750234735837,-0.3299872597025395,-0.08117985784259561,-0.09844775326760713,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.63,-0.0828041761065866,-0.047459836096529706,-0.07790347263007127,0.10705359885154131,0.10705359885154131
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.64,-0.0808242201955143,0.04340473523279975,-0.07903878586556479,0.6337019128508619,0.6337019128508619
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.65,-0.0819360814019306,-0.17385031801554973,-0.06522943437305402,2.955858119799647,2.955858119799647
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.66,-0.0843012265558253,0.08592745709117544,-0.01992162346957179,0.1268221392418294,0.1268221392418294
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.67,-0.0802175322601071,-0.049036246286784824,-0.06269299158821744,-3.199055545465884,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.68,-0.085281951481561,0.014395427166050467,-0.08390273437888952,0.45220548138863803,0.45220548138863803
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.69,-0.0799296237167862,-0.012832583378163953,-0.05364888196044529,-0.08249475948753915,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.7,-0.0855386031491244,-0.34685941292704925,-0.085552629568641,-0.48088825145736225,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.71,-0.0868668119753272,-0.10506346430190483,-0.06326664698959254,1.9205786688508457,1.9205786688508457
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.72,-0.0876398724351625,0.0379266489135599,-0.04714105619162405,-0.18465422659729658,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.73,-0.086108278997056,-0.13739877616619456,-0.06695973152153847,2.7945382702105865,2.7945382702105865
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.74,-0.0903878479584864,0.10696563176655438,0.008749709212587723,3.6242827689174164,3.6242827689174164
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.75,-0.0839689663617249,0.1272745627518299,0.005525923856809913,-1.8723532342238127,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.76,-0.0878423567034498,-0.1515633106875649,-0.028697355471888564,-1.2271992163807117,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.77,-0.0870002325754762,0.1831066722118342,-0.019018060470804343,-1.4902777489427432,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.78,-0.0841802232592131,-0.12762996179234953,-0.05850291045074345,-3.3740835966646676,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.79,-0.0895528318113232,-0.20163630638732943,-0.08649973240409775,0.7130715014067839,0.7130715014067839
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.8,-0.0882129493869597,-0.06964371115860502,-0.04424148042260776,0.7500756931950732,0.7500756931950732
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.81,-0.0909457060344953,-0.1694283180930194,-0.07149821854019628,-3.597966489634061,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.82,-0.0916015157488201,-0.06870319092165023,-0.11620081021528846,-1.0375353495912263,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.83,-0.0923197698529283,0.14424445318286505,-0.09224892553201995,4.079653105091245,4.079653105091245
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.84,-0.0887166266851628,-0.007690494611285459,-0.03460774811346351,5.968004345624058,5.968004345624058
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.85,-0.092473579745154,-0.4405481035179948,0.027111161380461303,2.469642231840916,2.469642231840916
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.86,-0.0975275887555227,-0.03397311360444988,0.014785096523354857,-4.398995610859812,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.87,-0.093153042017243,0.33384453077129006,-0.060868750836735014,-4.42734922438159,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.88,-0.0908506981400969,0.2626040483644543,-0.07376188796427702,3.0533741210032894,3.0533741210032894
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.89,-0.0879009610499539,-0.15498564492139533,0.00019873158333082348,3.403745880576259,3.403745880576259
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.9,-0.0939504110385248,-0.3853324783377641,-0.005686970352751777,-3.486871491156683,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.91,-0.0956076106167092,-0.09794245450407946,-0.0695386982398029,-4.73274199045422,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.92,-0.0959092601286064,0.07717623331526013,-0.10034181016183624,-1.7966040867654192,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.93,-0.094064085950404,-0.07517302715702812,-0.10547077997511131,2.6874416937662855,2.6874416937662855
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.94,-0.0974127206717469,-0.11311756443806775,-0.046592976286511475,4.308706989767457,4.308706989767457
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.95,-0.0963264372391653,0.04698226491022073,-0.01929664017976293,1.193624995844854,1.193624995844854
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.96,-0.0964730753735425,-0.19088843361432062,-0.02272047636961437,2.8007034719295576,2.8007034719295576
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.97,-0.1001442059114517,0.026812147482434767,0.03671742925882827,6.214822971994542,6.214822971994542
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.98,-0.0959368324238938,0.09313189824316037,0.10157598307027657,5.342285171514195,5.342285171514195
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,0.99,-0.0982815679465885,0.05320937998630004,0.14356313268911225,5.897791379916001,5.897791379916001
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:22,1.0,-0.0948726448241678,0.3408923122420704,0.21953181066859667,7.596867797948436,7.596867797948436
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.01,-0.0002498845180779,-0.0025124816518999993,-0.006049852477302857,-0.48276611844228573,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.02,-0.0002750093345969,-0.004157091489330002,-0.010877513661725714,-0.6210663730608216,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.03,-0.0003330263478645,-0.009026203762130003,-0.018471179938519284,-0.9231708371714287,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.04,-0.0004555334098395,-0.019115745482059996,-0.029340930405154286,-1.2737152819389999,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.05,-0.0007153412575057,-0.036306109942860015,-0.04394548557729929,-1.5735029259973927,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.06,-0.0011816556086967,-0.05566814558945498,-0.06081098892510214,-1.7191004420333562,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.07,-0.0018287041692948,-0.07860073491834502,-0.07832749441796642,-1.8973346517887149,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.08,-0.0027536703070636,-0.10474436785691506,-0.09875768196087643,-1.9137256345956448,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.09,-0.0039235915264331,-0.12221561492394994,-0.1166020071098793,-2.0375315598354984,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.1,-0.0051979826055426,-0.13164174221217997,-0.1395083131575864,-2.073797954177711,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.11,-0.0065564263706767,-0.16212705828243007,-0.15807796619343353,-1.405158945100105,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.12,-0.0084405237711912,-0.16121638598588006,-0.1676114920595885,-0.527644750838177,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.13,-0.0097807540903943,-0.21601228792340488,-0.16863086121019707,-0.4538253010225759,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.14,-0.0127607695296593,-0.20858830616927487,-0.17668799808004004,-1.497041711075365,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.15,-0.0139525202137798,-0.17147904891999988,-0.19857169543170433,-1.8752868803419283,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.16,-0.0161903505080593,-0.1293511989782099,-0.21419373568687858,0.9203699705931498,0.9203699705931498
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.17,-0.016539544193344,-0.18804170030108058,-0.18016429601984135,0.5448619440798659,0.5448619440798659
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.18,-0.0199511845140809,-0.31531293974408026,-0.2032964968052811,-2.6446467379847363,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.19,-0.0228458029882256,-0.2705706677720997,-0.23305723077953605,0.023944793183675372,0.023944793183675372
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.2,-0.0253625978695229,0.02219378974585573,-0.20281760094160758,0.8471996127248147,0.8471996127248147
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.21,-0.0224019271933085,-0.37051371166735336,-0.21611323852503964,-1.1850653230425667,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.22,-0.03277287210287,-0.37980418673978456,-0.22651890740245886,-0.4309909851807472,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.23,-0.0299980109281042,0.08232620988728945,-0.22473305822865458,-0.11344454185418229,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.24,-0.0311263479051242,-0.2811111633851049,-0.2287877982395425,1.9264661359183588,1.9264661359183588
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.25,-0.0356202341958063,-0.38815262188601474,-0.18620373551028727,3.165787492053143,3.165787492053143
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.26,-0.0388894003428445,-0.25806972355546964,-0.1654720483984796,-2.2345827272711816,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.27,-0.0407816286669157,-0.006189390330359812,-0.23089539005571091,-4.007319579322454,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.28,-0.0390131881494517,-0.0724252725625667,-0.24561843998492874,0.1680325396274398,0.1680325396274398
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.29,-0.042230134118167,-0.23468237695713068,-0.22753473926316228,1.64078379461583,1.64078379461583
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.3,-0.0437068356885943,-0.37563718171332994,-0.21280276409261228,0.7260529666050246,0.7260529666050246
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.31,-0.0497428777524336,-0.38417251288962984,-0.21301367993106177,-0.4417138353389607,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.32,-0.0513902859463869,-0.2615667168336495,-0.2216370407993915,-0.340609638772019,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.33,-0.0549742120891066,-0.1549458973616198,-0.21982587270650214,1.8342283136097173,1.8342283136097173
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.34,-0.0544892038936193,-0.007665801199506106,-0.1849524745271971,3.740898367942547,3.740898367942547
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.35,-0.0551275281130967,-0.1327887986408749,-0.14500790534765134,2.7936051217309723,2.7936051217309723
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.36,-0.0571449798664368,-0.22200420030690493,-0.12908037209257792,1.1363857526014165,1.1363857526014165
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.37,-0.0595676121192348,-0.1315233944581946,-0.122280190295623,-1.1991863240490952,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.38,-0.0597754477556007,-0.10456052863280973,-0.15306409857355985,-1.1171685729835223,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.39,-0.061658822691891,-0.15007398404813532,-0.14462356175529345,3.270651345392423,3.270651345392423
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.4,-0.0627769274365634,-0.1073446247829355,-0.08765107166571133,2.7084846338417004,2.7084846338417004
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.41,-0.0638057151875497,-0.22315315914506417,-0.0904538690784592,-0.9443311390616094,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.42,-0.0672399906194647,-0.07370504091301022,-0.10653769444694357,-0.5579653292557261,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.43,-0.0652798160058099,0.1768032303201701,-0.10161317566357374,0.6953669770677369,0.6953669770677369
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.44,-0.0637039260130613,-0.15114297634742968,-0.09263035490558881,1.0772111883679205,1.0772111883679205
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.45,-0.0683026755327585,-0.21714730621220024,-0.08006895189621531,0.3522629470839673,0.3522629470839673
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.46,-0.0680468721373053,-0.11560235256454643,-0.08558509596390947,-1.5581407743980034,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.47,-0.0706147225840494,-0.04446487947704103,-0.11123176738417519,-2.591895267754184,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.48,-0.0689361697268461,-0.13522333807944964,-0.13742300131899304,-0.5540335285167473,0.0
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,eta_flip:eta_0.05:23,0.49,-0.0733191893456384,-0.1123180493868694,-0.12231243795451015,2.295632999763293,2.295632999763293
