N,r,branch,phi_emp,phi_theory,finiteN_error
160,1.35,full_max_envelope,1.8584218674622304,1.863674684384364,-0.00525281692213353
160,1.4,full_max_envelope,1.8595224642282848,1.8643710090055376,-0.004848544777252828
160,1.45,full_max_envelope,1.857255982658909,1.8617778387237536,-0.004521856064844565
160,1.5,full_max_envelope,1.8516494599741748,1.855924043914172,-0.004274583939997134
160,1.55,full_max_envelope,1.8427760462287477,1.8468051995873795,-0.004029153358631854
160,1.6,full_max_envelope,1.8307805881926424,1.8343827183407484,-0.003602130148105953
160,1.65,full_max_envelope,1.8155923966969585,1.8185813762901264,-0.0029889795931679064
160,1.7,full_max_envelope,1.7972861955240218,1.7992849733170146,-0.001998777792992845
160,1.75,full_max_envelope,1.7759088855132497,1.7763296551282792,-0.00042076961502957033
160,1.8,full_max_envelope,1.7515441704672634,1.750587155830431,0.0009570146368325094
160,1.85,full_max_envelope,1.724139620113392,1.723728416075005,0.00041120403838701414
160,1.9,full_max_envelope,1.6937633327477233,1.6934292375009932,0.00033409524673011504
160,1.95,full_max_envelope,1.6604323986752347,1.659465374643787,0.0009670240314476608
160,2.0,full_max_envelope,1.6242284128047657,1.621548251593481,0.0026801612112847817
160,2.05,full_max_envelope,1.585110737530915,1.5793061713595191,0.0058045661713959085
160,2.1,full_max_envelope,1.5430671934053442,1.5382891194367403,0.004778073968603858
160,2.15,full_max_envelope,1.4982286465323025,1.493901265541183,0.004327380991119512
160,2.2,full_max_envelope,1.4505048665577616,1.4454251891238528,0.0050796774339088024
160,0.15,full_mixed_maxQ_min_s_eta,0.0,0.0,0.0
160,0.2,full_mixed_maxQ_min_s_eta,0.2853068128734223,0.2870479475921974,-0.001741134718775128
160,0.25,full_mixed_maxQ_min_s_eta,0.5061170707641911,0.5092107623736974,-0.003093691609506344
160,0.3,full_mixed_maxQ_min_s_eta,0.6858958988906213,0.6900705986726179,-0.0041746997819965825
160,0.35,full_mixed_maxQ_min_s_eta,0.8370865657238443,0.8421017754938938,-0.005015209770049434
160,0.4,full_mixed_maxQ_min_s_eta,0.9670819624865178,0.9726272381695418,-0.005545275683023987
160,0.45,full_mixed_maxQ_min_s_eta,1.0805713723524906,1.0868252557992997,-0.006253883446809105
160,0.5,full_mixed_maxQ_min_s_eta,1.180742344033747,1.1876982456739376,-0.006955901640190554
160,0.55,full_mixed_maxQ_min_s_eta,1.269830509586788,1.2769616300515363,-0.007131120464748397
