beta,radius,sample_row_count,ref_count,dataset_count,claim,acceptance
0.25,0.3,1800,1800,60,pass,pass
0.25,0.31,1800,1800,60,pass,pass
0.25,0.32,1800,1800,60,pass,pass
0.25,0.33,1800,1800,60,pass,pass
0.25,0.34,1800,1800,60,pass,pass
0.25,0.35,1800,1800,60,pass,pass
0.25,0.36,1800,1800,60,pass,pass
0.25,0.37,1800,1800,60,pass,pass
0.25,0.38,1800,1800,60,pass,pass
0.25,0.39,1800,1800,60,pass,pass
0.25,0.4,1800,1800,60,pass,pass
0.25,0.41,1800,1800,60,pass,pass
0.25,0.42,1800,1800,60,pass,pass
0.25,0.43,1800,1800,60,pass,pass
0.25,0.44,1800,1800,60,pass,pass
0.25,0.45,1800,1800,60,pass,pass
0.25,0.46,1800,1800,60,pass,pass
0.25,0.47,1800,1800,60,pass,pass
0.25,0.48,1800,1800,60,pass,pass
0.25,0.49,1800,1800,60,pass,pass
0.25,0.5,1800,1800,60,pass,pass
0.25,0.51,1800,1800,60,pass,pass
0.25,0.52,1800,1800,60,pass,pass
0.25,0.53,1800,1800,60,pass,pass
0.25,0.54,1800,1800,60,pass,pass
0.25,0.55,1800,1800,60,pass,pass
0.25,0.56,1800,1800,60,pass,pass
0.25,0.57,1800,1800,60,pass,pass
0.25,0.58,1800,1800,60,pass,pass
0.25,0.59,1800,1800,60,pass,pass
0.25,0.6,1800,1800,60,pass,pass
0.25,0.61,1800,1800,60,pass,pass
0.25,0.62,1800,1800,60,pass,pass
0.25,0.63,1800,1800,60,pass,pass
0.25,0.64,1800,1800,60,pass,pass
0.25,0.65,1800,1800,60,pass,pass
0.25,0.66,1800,1800,60,pass,pass
0.25,0.67,1800,1800,60,pass,pass
0.25,0.68,1800,1800,60,pass,pass
0.25,0.69,1800,1800,60,pass,pass
0.25,0.7,1800,1800,60,pass,pass
0.25,0.71,1800,1800,60,pass,pass
0.25,0.72,1800,1800,60,pass,pass
0.25,0.73,1800,1800,60,pass,pass
0.25,0.74,1800,1800,60,pass,pass
0.25,0.75,1800,1800,60,pass,pass
0.25,0.76,1800,1800,60,pass,pass
0.25,0.77,1800,1800,60,pass,pass
0.25,0.78,1800,1800,60,pass,pass
0.25,0.79,1800,1800,60,pass,pass
0.25,0.8,1800,1800,60,pass,pass
0.25,0.81,1800,1800,60,pass,pass
0.25,0.82,1800,1800,60,pass,pass
0.25,0.83,1800,1800,60,pass,pass
0.25,0.84,1800,1800,60,pass,pass
0.25,0.85,1800,1800,60,pass,pass
0.25,0.86,1800,1800,60,pass,pass
0.25,0.87,1800,1800,60,pass,pass
0.25,0.88,1800,1800,60,pass,pass
0.25,0.89,1800,1800,60,pass,pass
0.25,0.9,1800,1800,60,pass,pass
0.25,0.91,1800,1800,60,pass,pass
0.25,0.92,1800,1800,60,pass,pass
0.25,0.93,1800,1800,60,pass,pass
0.25,0.94,1800,1800,60,pass,pass
0.25,0.95,1800,1800,60,pass,pass
0.25,0.96,1800,1800,60,pass,pass
0.25,0.97,1800,1800,60,pass,pass
0.25,0.98,1800,1800,60,pass,pass
0.25,0.99,1800,1800,60,pass,pass
0.25,1.0,1800,1800,60,pass,pass
0.25,1.01,1800,1800,60,pass,pass
0.25,1.02,1800,1800,60,pass,pass
0.25,1.03,1800,1800,60,pass,pass
0.25,1.04,1800,1800,60,pass,pass
0.25,1.05,1800,1800,60,pass,pass
0.25,1.06,1800,1800,60,pass,pass
0.25,1.07,1800,1800,60,pass,pass
0.25,1.08,1800,1800,60,pass,pass
0.25,1.09,1800,1800,60,pass,pass
0.25,1.1,1800,1800,60,pass,pass
0.25,1.11,1800,1800,60,pass,pass
0.25,1.12,1800,1800,60,pass,pass
0.25,1.13,1800,1800,60,pass,pass
0.25,1.14,1800,1800,60,pass,pass
0.25,1.15,1800,1800,60,pass,pass
0.25,1.16,1800,1800,60,pass,pass
0.25,1.17,1800,1800,60,pass,pass
0.25,1.18,1800,1800,60,pass,pass
0.25,1.19,1800,1800,60,pass,pass
0.25,1.2,1800,1800,60,pass,pass
0.25,1.21,1800,1800,60,pass,pass
0.25,1.22,1800,1800,60,pass,pass
0.25,1.23,1800,1800,60,pass,pass
0.25,1.24,1800,1800,60,pass,pass
0.25,1.25,1800,1800,60,pass,pass
0.25,1.26,1800,1800,60,pass,pass
0.25,1.27,1800,1800,60,pass,pass
0.25,1.28,1800,1800,60,pass,pass
0.25,1.29,1800,1800,60,pass,pass
0.25,1.3,1800,1800,60,pass,pass
0.25,1.31,1800,1800,60,pass,pass
0.25,1.32,1800,1800,60,pass,pass
0.25,1.33,1800,1800,60,pass,pass
0.25,1.34,1800,1800,60,pass,pass
0.25,1.35,1800,1800,60,pass,pass
0.25,1.36,1800,1800,60,pass,pass
0.25,1.37,1800,1800,60,pass,pass
0.25,1.38,1800,1800,60,pass,pass
0.25,1.39,1800,1800,60,pass,pass
0.25,1.4,1800,1800,60,pass,pass
0.25,1.41,1800,1800,60,pass,pass
0.25,1.42,1800,1800,60,pass,pass
0.25,1.43,1800,1800,60,pass,pass
0.25,1.44,1800,1800,60,pass,pass
0.25,1.45,1800,1800,60,pass,pass
0.25,1.46,1800,1800,60,pass,pass
0.25,1.47,1800,1800,60,pass,pass
0.25,1.48,1800,1800,60,pass,pass
0.25,1.49,1800,1800,60,pass,pass
0.25,1.5,1800,1800,60,pass,pass
0.25,1.51,1800,1800,60,pass,pass
0.25,1.52,1800,1800,60,pass,pass
0.25,1.53,1800,1800,60,pass,pass
0.25,1.54,1800,1800,60,pass,pass
0.25,1.55,1800,1800,60,pass,pass
0.25,1.56,1800,1800,60,pass,pass
0.25,1.57,1800,1800,60,pass,pass
0.25,1.58,1800,1800,60,pass,pass
0.25,1.59,1800,1800,60,pass,pass
0.25,1.6,1800,1800,60,pass,pass
0.25,1.61,1800,1800,60,pass,pass
0.25,1.62,1800,1800,60,pass,pass
0.25,1.63,1800,1800,60,pass,pass
0.25,1.64,1800,1800,60,pass,pass
0.25,1.65,1800,1800,60,pass,pass
0.25,1.66,1800,1800,60,pass,pass
0.25,1.67,1800,1800,60,pass,pass
0.25,1.68,1800,1800,60,pass,pass
0.25,1.69,1800,1800,60,pass,pass
0.25,1.7,1800,1800,60,pass,pass
0.25,1.71,1800,1800,60,pass,pass
0.25,1.72,1800,1800,60,pass,pass
0.25,1.73,1800,1800,60,pass,pass
0.25,1.74,1800,1800,60,pass,pass
0.25,1.75,1800,1800,60,pass,pass
0.25,1.76,1800,1800,60,pass,pass
0.25,1.77,1800,1800,60,pass,pass
0.25,1.78,1800,1800,60,pass,pass
0.25,1.79,1800,1800,60,pass,pass
0.25,1.8,1800,1800,60,pass,pass
0.25,1.81,1800,1800,60,pass,pass
0.25,1.82,1800,1800,60,pass,pass
0.25,1.83,1800,1800,60,pass,pass
0.25,1.84,1800,1800,60,pass,pass
0.25,1.85,1800,1800,60,pass,pass
0.25,1.86,1800,1800,60,pass,pass
0.25,1.87,1800,1800,60,pass,pass
0.25,1.88,1800,1800,60,pass,pass
0.25,1.89,1800,1800,60,pass,pass
0.25,1.9,1800,1800,60,pass,pass
0.25,1.91,1800,1800,60,pass,pass
0.25,1.92,1800,1800,60,pass,pass
0.25,1.93,1800,1800,60,pass,pass
0.25,1.94,1800,1800,60,pass,pass
0.25,1.95,1800,1800,60,pass,pass
0.25,1.96,1800,1800,60,pass,pass
0.25,1.97,1800,1800,60,pass,pass
0.25,1.98,1800,1800,60,pass,pass
0.25,1.99,1800,1800,60,pass,pass
0.25,2.0,1800,1800,60,pass,pass
0.25,2.01,1800,1800,60,pass,pass
0.25,2.02,1800,1800,60,pass,pass
0.25,2.03,1800,1800,60,pass,pass
0.25,2.04,1800,1800,60,pass,pass
0.25,2.05,1800,1800,60,pass,pass
0.25,2.06,1800,1800,60,pass,pass
0.25,2.07,1800,1800,60,pass,pass
0.25,2.08,1800,1800,60,pass,pass
0.25,2.09,1800,1800,60,pass,pass
0.25,2.1,1800,1800,60,pass,pass
0.25,2.11,1800,1800,60,pass,pass
0.25,2.12,1800,1800,60,pass,pass
0.25,2.13,1800,1800,60,pass,pass
0.25,2.14,1800,1800,60,pass,pass
0.25,2.15,1800,1800,60,pass,pass
0.25,2.16,1800,1800,60,pass,pass
0.25,2.17,1800,1800,60,pass,pass
0.25,2.18,1800,1800,60,pass,pass
0.25,2.19,1800,1800,60,pass,pass
0.25,2.2,1800,1800,60,pass,pass
0.25,2.21,1800,1800,60,pass,pass
0.25,2.22,1800,1800,60,pass,pass
0.25,2.23,1800,1800,60,pass,pass
0.25,2.24,1800,1800,60,pass,pass
0.25,2.25,1800,1800,60,pass,pass
0.25,2.26,1800,1800,60,pass,pass
0.25,2.27,1800,1800,60,pass,pass
0.25,2.28,1800,1800,60,pass,pass
0.25,2.29,1800,1800,60,pass,pass
0.25,2.3,1800,1800,60,pass,pass
0.25,2.31,1800,1800,60,pass,pass
0.25,2.32,1800,1800,60,pass,pass
0.25,2.33,1800,1800,60,pass,pass
0.25,2.34,1800,1800,60,pass,pass
0.25,2.35,1800,1800,60,pass,pass
0.25,2.36,1800,1800,60,pass,pass
0.25,2.37,1800,1800,60,pass,pass
0.25,2.38,1800,1800,60,pass,pass
0.25,2.39,1800,1800,60,pass,pass
0.25,2.4,1800,1800,60,pass,pass
0.25,2.41,1800,1800,60,pass,pass
0.25,2.42,1800,1800,60,pass,pass
0.25,2.43,1800,1800,60,pass,pass
0.25,2.44,1800,1800,60,pass,pass
0.25,2.45,1800,1800,60,pass,pass
0.25,2.46,1800,1800,60,pass,pass
0.25,2.47,1800,1800,60,pass,pass
0.25,2.48,1800,1800,60,pass,pass
0.25,2.49,1800,1800,60,pass,pass
0.25,2.5,1800,1800,60,pass,pass
0.27,0.01,1800,1800,60,pass,pass
0.27,0.02,1800,1800,60,pass,pass
0.27,0.03,1800,1800,60,pass,pass
0.27,0.04,1800,1800,60,pass,pass
0.27,0.05,1800,1800,60,pass,pass
0.27,0.06,1800,1800,60,pass,pass
0.27,0.07,1800,1800,60,pass,pass
0.27,0.08,1800,1800,60,pass,pass
0.27,0.09,1800,1800,60,pass,pass
0.27,0.1,1800,1800,60,pass,pass
0.27,0.11,1800,1800,60,pass,pass
0.27,0.12,1800,1800,60,pass,pass
0.27,0.13,1800,1800,60,pass,pass
0.27,0.14,1800,1800,60,pass,pass
0.27,0.15,1800,1800,60,pass,pass
0.27,0.16,1800,1800,60,pass,pass
0.27,0.17,1800,1800,60,pass,pass
0.27,0.18,1800,1800,60,pass,pass
0.27,0.19,1800,1800,60,pass,pass
0.27,0.2,1800,1800,60,pass,pass
0.27,0.21,1800,1800,60,pass,pass
0.27,0.22,1800,1800,60,pass,pass
0.27,0.23,1800,1800,60,pass,pass
0.27,0.24,1800,1800,60,pass,pass
0.27,0.25,1800,1800,60,pass,pass
0.27,0.26,1800,1800,60,pass,pass
0.27,0.27,1800,1800,60,pass,pass
0.27,0.28,1800,1800,60,pass,pass
0.27,0.29,1800,1800,60,pass,pass
0.27,0.3,1800,1800,60,pass,pass
0.27,0.31,1800,1800,60,pass,pass
0.27,0.32,1800,1800,60,pass,pass
0.27,0.33,1800,1800,60,pass,pass
0.27,0.34,1800,1800,60,pass,pass
0.27,0.35,1800,1800,60,pass,pass
0.27,0.36,1800,1800,60,pass,pass
0.27,0.37,1800,1800,60,pass,pass
0.27,0.38,1800,1800,60,pass,pass
0.27,0.39,1800,1800,60,pass,pass
0.27,0.4,1800,1800,60,pass,pass
0.27,0.41,1800,1800,60,pass,pass
0.27,0.42,1800,1800,60,pass,pass
0.27,0.43,1800,1800,60,pass,pass
0.27,0.44,1800,1800,60,pass,pass
0.27,0.45,1800,1800,60,pass,pass
0.27,0.46,1800,1800,60,pass,pass
0.27,0.47,1800,1800,60,pass,pass
0.27,0.48,1800,1800,60,pass,pass
0.27,0.49,1800,1800,60,pass,pass
0.27,0.5,1800,1800,60,pass,pass
0.27,0.51,1800,1800,60,pass,pass
0.27,0.52,1800,1800,60,pass,pass
0.27,0.53,1800,1800,60,pass,pass
0.27,0.54,1800,1800,60,pass,pass
0.27,0.55,1800,1800,60,pass,pass
0.27,0.56,1800,1800,60,pass,pass
0.27,0.57,1800,1800,60,pass,pass
0.27,0.58,1800,1800,60,pass,pass
0.27,0.59,1800,1800,60,pass,pass
0.27,0.6,1800,1800,60,pass,pass
0.27,0.61,1800,1800,60,pass,pass
0.27,0.62,1800,1800,60,pass,pass
0.27,0.63,1800,1800,60,pass,pass
0.27,0.64,1800,1800,60,pass,pass
0.27,0.65,1800,1800,60,pass,pass
0.27,0.66,1800,1800,60,pass,pass
0.27,0.67,1800,1800,60,pass,pass
0.27,0.68,1800,1800,60,pass,pass
0.27,0.69,1800,1800,60,pass,pass
0.27,0.7,1800,1800,60,pass,pass
0.27,0.71,1800,1800,60,pass,pass
0.27,0.72,1800,1800,60,pass,pass
0.27,0.73,1800,1800,60,pass,pass
0.27,0.74,1800,1800,60,pass,pass
0.27,0.75,1800,1800,60,pass,pass
0.27,0.76,1800,1800,60,pass,pass
0.27,0.77,1800,1800,60,pass,pass
0.27,0.78,1800,1800,60,pass,pass
0.27,0.79,1800,1800,60,pass,pass
0.27,0.8,1800,1800,60,pass,pass
0.27,0.81,1800,1800,60,pass,pass
0.27,0.82,1800,1800,60,pass,pass
0.27,0.83,1800,1800,60,pass,pass
0.27,0.84,1800,1800,60,pass,pass
0.27,0.85,1800,1800,60,pass,pass
0.27,0.86,1800,1800,60,pass,pass
0.27,0.87,1800,1800,60,pass,pass
0.27,0.88,1800,1800,60,pass,pass
0.27,0.89,1800,1800,60,pass,pass
0.27,0.9,1800,1800,60,pass,pass
0.27,0.91,1800,1800,60,pass,pass
0.27,0.92,1800,1800,60,pass,pass
0.27,0.93,1800,1800,60,pass,pass
0.27,0.94,1800,1800,60,pass,pass
0.27,0.95,1800,1800,60,pass,pass
0.27,0.96,1800,1800,60,pass,pass
0.27,0.97,1800,1800,60,pass,pass
0.27,0.98,1800,1800,60,pass,pass
0.27,0.99,1800,1800,60,pass,pass
0.27,1.0,1800,1800,60,pass,pass
0.27,1.01,1800,1800,60,pass,pass
0.27,1.02,1800,1800,60,pass,pass
0.27,1.03,1800,1800,60,pass,pass
0.27,1.04,1800,1800,60,pass,pass
0.27,1.05,1800,1800,60,pass,pass
0.27,1.06,1800,1800,60,pass,pass
0.27,1.07,1800,1800,60,pass,pass
0.27,1.08,1800,1800,60,pass,pass
0.27,1.09,1800,1800,60,pass,pass
0.27,1.1,1800,1800,60,pass,pass
0.27,1.11,1800,1800,60,pass,pass
0.27,1.12,1800,1800,60,pass,pass
0.27,1.13,1800,1800,60,pass,pass
0.27,1.14,1800,1800,60,pass,pass
0.27,1.15,1800,1800,60,pass,pass
0.27,1.16,1800,1800,60,pass,pass
0.27,1.17,1800,1800,60,pass,pass
0.27,1.18,1800,1800,60,pass,pass
0.27,1.19,1800,1800,60,pass,pass
0.27,1.2,1800,1800,60,pass,pass
0.27,1.21,1800,1800,60,pass,pass
0.27,1.22,1800,1800,60,pass,pass
0.27,1.23,1800,1800,60,pass,pass
0.27,1.24,1800,1800,60,pass,pass
0.27,1.25,1800,1800,60,pass,pass
0.27,1.26,1800,1800,60,pass,pass
0.27,1.27,1800,1800,60,pass,pass
0.27,1.28,1800,1800,60,pass,pass
0.27,1.29,1800,1800,60,pass,pass
0.27,1.3,1800,1800,60,pass,pass
0.27,1.31,1800,1800,60,pass,pass
0.27,1.32,1800,1800,60,pass,pass
0.27,1.33,1800,1800,60,pass,pass
0.27,1.34,1800,1800,60,pass,pass
0.27,1.35,1800,1800,60,pass,pass
0.27,1.36,1800,1800,60,pass,pass
0.27,1.37,1800,1800,60,pass,pass
0.27,1.38,1800,1800,60,pass,pass
0.27,1.39,1800,1800,60,pass,pass
0.27,1.4,1800,1800,60,pass,pass
0.27,1.41,1800,1800,60,pass,pass
0.27,1.42,1800,1800,60,pass,pass
0.27,1.43,1800,1800,60,pass,pass
0.27,1.44,1800,1800,60,pass,pass
0.27,1.45,1800,1800,60,pass,pass
0.27,1.46,1800,1800,60,pass,pass
0.27,1.47,1800,1800,60,pass,pass
0.27,1.48,1800,1800,60,pass,pass
0.27,1.49,1800,1800,60,pass,pass
0.27,1.5,1800,1800,60,pass,pass
0.27,1.51,1800,1800,60,pass,pass
0.27,1.52,1800,1800,60,pass,pass
0.27,1.53,1800,1800,60,pass,pass
0.27,1.54,1800,1800,60,pass,pass
0.27,1.55,1800,1800,60,pass,pass
0.27,1.56,1800,1800,60,pass,pass
0.27,1.57,1800,1800,60,pass,pass
0.27,1.58,1800,1800,60,pass,pass
0.27,1.59,1800,1800,60,pass,pass
0.27,1.6,1800,1800,60,pass,pass
0.27,1.61,1800,1800,60,pass,pass
0.27,1.62,1800,1800,60,pass,pass
0.27,1.63,1800,1800,60,pass,pass
0.27,1.64,1800,1800,60,pass,pass
0.27,1.65,1800,1800,60,pass,pass
0.27,1.66,1800,1800,60,pass,pass
0.27,1.67,1800,1800,60,pass,pass
0.27,1.68,1800,1800,60,pass,pass
0.27,1.69,1800,1800,60,pass,pass
0.27,1.7,1800,1800,60,pass,pass
0.27,1.71,1800,1800,60,pass,pass
0.27,1.72,1800,1800,60,pass,pass
0.27,1.73,1800,1800,60,pass,pass
0.27,1.74,1800,1800,60,pass,pass
0.27,1.75,1800,1800,60,pass,pass
0.27,1.76,1800,1800,60,pass,pass
0.27,1.77,1800,1800,60,pass,pass
0.27,1.78,1800,1800,60,pass,pass
0.27,1.79,1800,1800,60,pass,pass
0.27,1.8,1800,1800,60,pass,pass
0.27,1.81,1800,1800,60,pass,pass
0.27,1.82,1800,1800,60,pass,pass
0.27,1.83,1800,1800,60,pass,pass
0.27,1.84,1800,1800,60,pass,pass
0.27,1.85,1800,1800,60,pass,pass
0.27,1.86,1800,1800,60,pass,pass
0.27,1.87,1800,1800,60,pass,pass
0.27,1.88,1800,1800,60,pass,pass
0.27,1.89,1800,1800,60,pass,pass
0.27,1.9,1800,1800,60,pass,pass
0.27,1.91,1800,1800,60,pass,pass
0.27,1.92,1800,1800,60,pass,pass
0.27,1.93,1800,1800,60,pass,pass
0.27,1.94,1800,1800,60,pass,pass
0.27,1.95,1800,1800,60,pass,pass
0.27,1.96,1800,1800,60,pass,pass
0.27,1.97,1800,1800,60,pass,pass
0.27,1.98,1800,1800,60,pass,pass
0.27,1.99,1800,1800,60,pass,pass
0.27,2.0,1800,1800,60,pass,pass
0.27,2.01,1800,1800,60,pass,pass
0.27,2.02,1800,1800,60,pass,pass
0.27,2.03,1800,1800,60,pass,pass
0.27,2.04,1800,1800,60,pass,pass
0.27,2.05,1800,1800,60,pass,pass
0.27,2.06,1800,1800,60,pass,pass
0.27,2.07,1800,1800,60,pass,pass
0.27,2.08,1800,1800,60,pass,pass
0.27,2.09,1800,1800,60,pass,pass
0.27,2.1,1800,1800,60,pass,pass
0.27,2.11,1800,1800,60,pass,pass
0.27,2.12,1800,1800,60,pass,pass
0.27,2.13,1800,1800,60,pass,pass
0.27,2.14,1800,1800,60,pass,pass
0.27,2.15,1800,1800,60,pass,pass
0.27,2.16,1800,1800,60,pass,pass
0.27,2.17,1800,1800,60,pass,pass
0.27,2.18,1800,1800,60,pass,pass
0.27,2.19,1800,1800,60,pass,pass
0.27,2.2,1800,1800,60,pass,pass
0.27,2.21,1800,1800,60,pass,pass
0.27,2.22,1800,1800,60,pass,pass
0.27,2.23,1800,1800,60,pass,pass
0.27,2.24,1800,1800,60,pass,pass
0.27,2.25,1800,1800,60,pass,pass
0.27,2.26,1800,1800,60,pass,pass
0.27,2.27,1800,1800,60,pass,pass
0.27,2.28,1800,1800,60,pass,pass
0.27,2.29,1800,1800,60,pass,pass
0.27,2.3,1800,1800,60,pass,pass
0.27,2.31,1800,1800,60,pass,pass
0.27,2.32,1800,1800,60,pass,pass
0.27,2.33,1800,1800,60,pass,pass
0.27,2.34,1800,1800,60,pass,pass
0.27,2.35,1800,1800,60,pass,pass
0.27,2.36,1800,1800,60,pass,pass
0.27,2.37,1800,1800,60,pass,pass
0.27,2.38,1800,1800,60,pass,pass
0.27,2.39,1800,1800,60,pass,pass
0.27,2.4,1800,1800,60,pass,pass
0.27,2.41,1800,1800,60,pass,pass
0.27,2.42,1800,1800,60,pass,pass
0.27,2.43,1800,1800,60,pass,pass
0.27,2.44,1800,1800,60,pass,pass
0.27,2.45,1800,1800,60,pass,pass
0.27,2.46,1800,1800,60,pass,pass
0.27,2.47,1800,1800,60,pass,pass
0.27,2.48,1800,1800,60,pass,pass
0.27,2.49,1800,1800,60,pass,pass
0.27,2.5,1800,1800,60,pass,pass
0.29,0.01,1800,1800,60,pass,pass
0.29,0.02,1800,1800,60,pass,pass
0.29,0.03,1800,1800,60,pass,pass
0.29,0.04,1800,1800,60,pass,pass
0.29,0.05,1800,1800,60,pass,pass
0.29,0.06,1800,1800,60,pass,pass
0.29,0.07,1800,1800,60,pass,pass
0.29,0.08,1800,1800,60,pass,pass
0.29,0.09,1800,1800,60,pass,pass
0.29,0.1,1800,1800,60,pass,pass
0.29,0.11,1800,1800,60,pass,pass
0.29,0.12,1800,1800,60,pass,pass
0.29,0.13,1800,1800,60,pass,pass
0.29,0.14,1800,1800,60,pass,pass
0.29,0.15,1800,1800,60,pass,pass
0.29,0.16,1800,1800,60,pass,pass
0.29,0.17,1800,1800,60,pass,pass
0.29,0.18,1800,1800,60,pass,pass
0.29,0.19,1800,1800,60,pass,pass
0.29,0.2,1800,1800,60,pass,pass
0.29,0.21,1800,1800,60,pass,pass
0.29,0.22,1800,1800,60,pass,pass
0.29,0.23,1800,1800,60,pass,pass
0.29,0.24,1800,1800,60,pass,pass
0.29,0.25,1800,1800,60,pass,pass
0.29,0.26,1800,1800,60,pass,pass
0.29,0.27,1800,1800,60,pass,pass
0.29,0.28,1800,1800,60,pass,pass
0.29,0.29,1800,1800,60,pass,pass
0.29,0.3,1800,1800,60,pass,pass
0.29,0.31,1800,1800,60,pass,pass
0.29,0.32,1800,1800,60,pass,pass
0.29,0.33,1800,1800,60,pass,pass
0.29,0.34,1800,1800,60,pass,pass
0.29,0.35,1800,1800,60,pass,pass
0.29,0.36,1800,1800,60,pass,pass
0.29,0.37,1800,1800,60,pass,pass
0.29,0.38,1800,1800,60,pass,pass
0.29,0.39,1800,1800,60,pass,pass
0.29,0.4,1800,1800,60,pass,pass
0.29,0.41,1800,1800,60,pass,pass
0.29,0.42,1800,1800,60,pass,pass
0.29,0.43,1800,1800,60,pass,pass
0.29,0.44,1800,1800,60,pass,pass
0.29,0.45,1800,1800,60,pass,pass
0.29,0.46,1800,1800,60,pass,pass
0.29,0.47,1800,1800,60,pass,pass
0.29,0.48,1800,1800,60,pass,pass
0.29,0.49,1800,1800,60,pass,pass
0.29,0.5,1800,1800,60,pass,pass
0.29,0.51,1800,1800,60,pass,pass
0.29,0.52,1800,1800,60,pass,pass
0.29,0.53,1800,1800,60,pass,pass
0.29,0.54,1800,1800,60,pass,pass
0.29,0.55,1800,1800,60,pass,pass
0.29,0.56,1800,1800,60,pass,pass
0.29,0.57,1800,1800,60,pass,pass
0.29,0.58,1800,1800,60,pass,pass
0.29,0.59,1800,1800,60,pass,pass
0.29,0.6,1800,1800,60,pass,pass
0.29,0.61,1800,1800,60,pass,pass
0.29,0.62,1800,1800,60,pass,pass
0.29,0.63,1800,1800,60,pass,pass
0.29,0.64,1800,1800,60,pass,pass
0.29,0.65,1800,1800,60,pass,pass
0.29,0.66,1800,1800,60,pass,pass
0.29,0.67,1800,1800,60,pass,pass
0.29,0.68,1800,1800,60,pass,pass
0.29,0.69,1800,1800,60,pass,pass
0.29,0.7,1800,1800,60,pass,pass
0.29,0.71,1800,1800,60,pass,pass
0.29,0.72,1800,1800,60,pass,pass
0.29,0.73,1800,1800,60,pass,pass
0.29,0.74,1800,1800,60,pass,pass
0.29,0.75,1800,1800,60,pass,pass
0.29,0.76,1800,1800,60,pass,pass
0.29,0.77,1800,1800,60,pass,pass
0.29,0.78,1800,1800,60,pass,pass
0.29,0.79,1800,1800,60,pass,pass
0.29,0.8,1800,1800,60,pass,pass
0.29,0.81,1800,1800,60,pass,pass
0.29,0.82,1800,1800,60,pass,pass
0.29,0.83,1800,1800,60,pass,pass
0.29,0.84,1800,1800,60,pass,pass
0.29,0.85,1800,1800,60,pass,pass
0.29,0.86,1800,1800,60,pass,pass
0.29,0.87,1800,1800,60,pass,pass
0.29,0.88,1800,1800,60,pass,pass
0.29,0.89,1800,1800,60,pass,pass
0.29,0.9,1800,1800,60,pass,pass
0.29,0.91,1800,1800,60,pass,pass
0.29,0.92,1800,1800,60,pass,pass
0.29,0.93,1800,1800,60,pass,pass
0.29,0.94,1800,1800,60,pass,pass
0.29,0.95,1800,1800,60,pass,pass
0.29,0.96,1800,1800,60,pass,pass
0.29,0.97,1800,1800,60,pass,pass
0.29,0.98,1800,1800,60,pass,pass
0.29,0.99,1800,1800,60,pass,pass
0.29,1.0,1800,1800,60,pass,pass
0.29,1.01,1800,1800,60,pass,pass
0.29,1.02,1800,1800,60,pass,pass
0.29,1.03,1800,1800,60,pass,pass
0.29,1.04,1800,1800,60,pass,pass
0.29,1.05,1800,1800,60,pass,pass
0.29,1.06,1800,1800,60,pass,pass
0.29,1.07,1800,1800,60,pass,pass
0.29,1.08,1800,1800,60,pass,pass
0.29,1.09,1800,1800,60,pass,pass
0.29,1.1,1800,1800,60,pass,pass
0.29,1.11,1800,1800,60,pass,pass
0.29,1.12,1800,1800,60,pass,pass
0.29,1.13,1800,1800,60,pass,pass
0.29,1.14,1800,1800,60,pass,pass
0.29,1.15,1800,1800,60,pass,pass
0.29,1.16,1800,1800,60,pass,pass
0.29,1.17,1800,1800,60,pass,pass
0.29,1.18,1800,1800,60,pass,pass
0.29,1.19,1800,1800,60,pass,pass
0.29,1.2,1800,1800,60,pass,pass
0.29,1.21,1800,1800,60,pass,pass
0.29,1.22,1800,1800,60,pass,pass
0.29,1.23,1800,1800,60,pass,pass
0.29,1.24,1800,1800,60,pass,pass
0.29,1.25,1800,1800,60,pass,pass
0.29,1.26,1800,1800,60,pass,pass
0.29,1.27,1800,1800,60,pass,pass
0.29,1.28,1800,1800,60,pass,pass
0.29,1.29,1800,1800,60,pass,pass
0.29,1.3,1800,1800,60,pass,pass
0.29,1.31,1800,1800,60,pass,pass
0.29,1.32,1800,1800,60,pass,pass
0.29,1.33,1800,1800,60,pass,pass
0.29,1.34,1800,1800,60,pass,pass
0.29,1.35,1800,1800,60,pass,pass
0.29,1.36,1800,1800,60,pass,pass
0.29,1.37,1800,1800,60,pass,pass
0.29,1.38,1800,1800,60,pass,pass
0.29,1.39,1800,1800,60,pass,pass
0.29,1.4,1800,1800,60,pass,pass
0.29,1.41,1800,1800,60,pass,pass
0.29,1.42,1800,1800,60,pass,pass
0.29,1.43,1800,1800,60,pass,pass
0.29,1.44,1800,1800,60,pass,pass
0.29,1.45,1800,1800,60,pass,pass
0.29,1.46,1800,1800,60,pass,pass
0.29,1.47,1800,1800,60,pass,pass
0.29,1.48,1800,1800,60,pass,pass
0.29,1.49,1800,1800,60,pass,pass
0.29,1.5,1800,1800,60,pass,pass
0.29,1.51,1800,1800,60,pass,pass
0.29,1.52,1800,1800,60,pass,pass
0.29,1.53,1800,1800,60,pass,pass
0.29,1.54,1800,1800,60,pass,pass
0.29,1.55,1800,1800,60,pass,pass
0.29,1.56,1800,1800,60,pass,pass
0.29,1.57,1800,1800,60,pass,pass
0.29,1.58,1800,1800,60,pass,pass
0.29,1.59,1800,1800,60,pass,pass
0.29,1.6,1800,1800,60,pass,pass
0.29,1.61,1800,1800,60,pass,pass
0.29,1.62,1800,1800,60,pass,pass
0.29,1.63,1800,1800,60,pass,pass
