rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,n_units,delta_phi_energy_unit_mean,delta_phi_energy_unit_sem,phi_energy_raw_mean,phi_energy_raw_sem
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.7,30,-0.055755418057515535,0.0004754457802548355,-0.05886137167551937,0.0005400222643749357
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.71,30,-0.057280881442360224,0.00042846517694843176,-0.06038683506036406,0.000547859677794512
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.72,30,-0.057307170516695156,0.00041189963871917127,-0.060413124134698994,0.00047611439482544255
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.73,30,-0.057304535616332815,0.00036526112099162733,-0.060410489234336645,0.00044333435827342653
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.74,30,-0.057344079418517845,0.0006159071563406774,-0.06045003303652168,0.0006930817752390892
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.75,30,-0.05922616728480174,0.00046647190520724194,-0.062332120902805564,0.0005268350027022981
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.76,30,-0.05939307499178473,0.00044397548239776777,-0.06249902860978855,0.0005070056484895656
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.77,30,-0.05999329296181533,0.0005040250001609338,-0.06309924657981916,0.0006014930053294798
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.78,30,-0.0602811247405094,0.0005535097499348,-0.06338707835851325,0.0006333624302727897
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.79,30,-0.061138852399141276,0.0006289852957392167,-0.06424480601714512,0.0007217856729160654
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.8,30,-0.06191986454231543,0.0005201989834691289,-0.06502581816031924,0.0005794053176278506
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.81,30,-0.0631416974583071,0.0005786458953625257,-0.06624765107631095,0.0006290955378063593
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.82,30,-0.06222443466316794,0.0005013051818092521,-0.06533038828117178,0.0005949776223295754
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.83,30,-0.06352038421377042,0.00042034063986455495,-0.06662633783177425,0.000491936266813662
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.84,30,-0.06366819042433149,0.0005007180393560536,-0.06677414404233531,0.000545814265761181
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.85,30,-0.06521024861434818,0.0005522370770787205,-0.06831620223235202,0.0005819825694075542
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.86,30,-0.0643377873285212,0.00046810954237576564,-0.06744374094652503,0.0005121463311610016
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.87,30,-0.06481582335055819,0.00047347130795521433,-0.06792177696856203,0.0005183039493995262
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.88,30,-0.0664483530150634,0.0005127389636529403,-0.06955430663306723,0.0005642272725405529
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.89,30,-0.06613166511931404,0.0006483490996525614,-0.06923761873731787,0.0007122081286808853
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.9,30,-0.06712342873211491,0.0005117623065344764,-0.07022938235011875,0.0005578389679603488
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.91,30,-0.06770739296075962,0.0005204417322844558,-0.07081334657876344,0.0005417602753245378
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.92,30,-0.06739054985033197,0.00044566894372558664,-0.0704965034683358,0.0005551059051392579
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.93,30,-0.06840522518256836,0.0005449514631775752,-0.07151117880057221,0.00059054269630822
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.94,30,-0.06869777089167808,0.00049868392396863,-0.07180372450968195,0.0005362657362116513
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.95,30,-0.06946999967872028,0.0005218640462612746,-0.0725759532967241,0.0006234801833603534
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.96,30,-0.07033997367220154,0.0005300765364531469,-0.07344592729020541,0.000568853050535931
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.97,30,-0.069407526656652,0.0005507890103074596,-0.07251348027465582,0.0005884196732949791
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.98,30,-0.07050417201868754,0.0005408968906556417,-0.07361012563669139,0.0005949298482614445
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.99,30,-0.07122669697552109,0.0005340233675328302,-0.07433265059352492,0.0005971203486532822
rule_002,real_even_odd,even odd,2,0.4932864276461805,1.0,30,-0.07103868813181782,0.0005793326594885428,-0.07414464174982163,0.0006517106280381454
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.01,30,0.00788382334793219,0.00030759624553001644,-0.001324203900386883,0.0001450674941359915
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.02,30,0.007693715088773987,0.00029390080673013364,-0.0015143121595451033,0.0001580042738185808
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.03,30,0.007348323175618007,0.00027139271305860925,-0.0018597040727010863,0.00017924485901067073
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.04,30,0.006815075845631177,0.0002402138607843807,-0.0023929514026878864,0.00020896597200801818
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.05,30,0.006092233781358227,0.00020622857765045127,-0.0031157934669608467,0.0002420372091339236
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.06,30,0.00518691419294748,0.0001668723423724018,-0.004021113055371593,0.0002809237266550713
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.07,30,0.00412677250508393,0.00013023101602811454,-0.0050812547432351396,0.00031970245847553715
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.08,30,0.002884661771426827,9.453146993293949e-05,-0.00632336547689224,0.0003604041187993185
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.09,30,0.0015274475973338134,7.209622528260199e-05,-0.007680579650985267,0.000396498638791601
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.1,30,0.0,0.0,-0.00920802724831912,0.0004408355782864949
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.11,30,-0.00152509244808928,7.296198362274805e-05,-0.010733119696408467,0.0004660899351352715
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.12,30,-0.0031674130206200304,0.00010548859231667072,-0.012375440268939202,0.000499103062916227
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.13,30,-0.004828690640343999,0.0001255305618701025,-0.01403671788866318,0.0005207142660781625
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.14,30,-0.006815020229688442,0.00017761308918133636,-0.016023047478007618,0.0005814119428687629
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.15,30,-0.008677382380994303,0.0001923405721991618,-0.017885409629313478,0.0006029198333731792
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.16,30,-0.010630396876178425,0.00024797341492080276,-0.0198384241244976,0.0006393630418452432
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.17,30,-0.012020955633662999,0.0002770199061629052,-0.021228982881982175,0.0006346448316192776
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.18,30,-0.013773320859226288,0.00029737412773662633,-0.02298134810754546,0.000681300063297623
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.19,30,-0.015734621437608374,0.00028944866541651533,-0.02494264868592756,0.0006906544981675326
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.2,30,-0.0172502187575324,0.00030138614778937775,-0.02645824600585157,0.0006733582862014809
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.21,30,-0.019006776690195123,0.00031256922071749035,-0.0282148039385143,0.0007135259929374895
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.22,30,-0.020688176388836396,0.00031578001838141335,-0.02989620363715558,0.0006837304802906651
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.23,30,-0.022522230836383432,0.00029089724263965195,-0.03173025808470261,0.0006510340822095423
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.24,30,-0.02436018591270316,0.00032960437597670447,-0.03356821316102232,0.0006639878227709669
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.25,30,-0.025534624718393732,0.0003154497609120621,-0.0347426519667129,0.0006512185473021051
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.26,30,-0.027558877523230628,0.00036455553567960844,-0.0367669047715498,0.0007044581106710659
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.27,30,-0.02915507583564236,0.000305785502144636,-0.03836310308396155,0.0006647971043701762
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.28,30,-0.030481193045794604,0.0004485829130843721,-0.03968922029411378,0.0007576909922826672
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.29,30,-0.03163422985322805,0.0003939971043493448,-0.040842257101547236,0.0007768510436952415
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.3,30,-0.033980631635065324,0.0003747381922180419,-0.043188658883384495,0.0007152260474189805
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.31,30,-0.035061226119933044,0.0004040539952955286,-0.04426925336825223,0.0007575933443993308
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.32,30,-0.03598964573837337,0.0004282388927676627,-0.04519767298669254,0.0007533042106884154
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.33,30,-0.03728084553196998,0.0004193892285913538,-0.04648887278028917,0.0007440468669750321
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.34,30,-0.039226158266030826,0.00043775078054603426,-0.04843418551434999,0.0007323961251015403
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.35,30,-0.04004587415701477,0.0004418348782186933,-0.04925390140533393,0.0007229578518691486
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.36,30,-0.04202681711351626,0.0004132125756963725,-0.05123484436183543,0.000711132943687433
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.37,30,-0.04341367746701926,0.0004123819161897085,-0.052621704715338426,0.0006334946983517146
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.38,30,-0.04447531506841183,0.0005010735186009773,-0.053683342316731004,0.0007791622825061291
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.39,30,-0.045057628439583705,0.0003960294715502059,-0.054265655687902876,0.0005926929322534578
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.4,30,-0.04746845805962805,0.00045612376328475524,-0.056676485307947236,0.0007153648382138357
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.41,30,-0.0486571659817807,0.000522783991854328,-0.05786519323009987,0.000743942389062882
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.42,30,-0.04890570150210952,0.00039003432497119913,-0.05811372875042869,0.0005792654372551656
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.43,30,-0.05026093682186099,0.0004968750577777723,-0.05946896407018016,0.0007232118928147295
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.44,30,-0.05185329320930738,0.0005424853087554718,-0.06106132045762656,0.0008281174362678018
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.45,30,-0.05326791928403596,0.0005445257714938531,-0.06247594653235513,0.0008254525524918109
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.46,30,-0.05398166577974621,0.0004938454633959281,-0.06318969302806537,0.0006891294023121375
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.47,30,-0.054399131388248,0.000548978777479013,-0.0636071586365672,0.0007358649027195541
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.48,30,-0.055821872683516634,0.0003901568824735873,-0.0650298999318358,0.0006989097527462159
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.49,30,-0.05630905667862915,0.0005992375438471591,-0.06551708392694834,0.0007949396733907487
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.5,30,-0.057809417157810336,0.0005887491243552314,-0.0670174444061295,0.0008391478977601239
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.51,30,-0.05918100008089011,0.0004420635396045639,-0.0683890273292093,0.0006759384455417277
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.52,30,-0.059717854715495226,0.000538021642628515,-0.06892588196381441,0.0007320032047332194
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.53,30,-0.06060024597174696,0.0005492586761208488,-0.06980827322006614,0.0007692247873748062
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.54,30,-0.06153908290777522,0.0005302608315012529,-0.07074711015609439,0.0007468384061719681
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.55,30,-0.06290517998561304,0.0005624982153411386,-0.0721132072339322,0.0008245116144147322
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.56,30,-0.06418603915671497,0.0005213110235356088,-0.07339406640503417,0.0007251315188281178
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.57,30,-0.06480148042019794,0.0005291700614278293,-0.07400950766851713,0.0007547700552258033
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.58,30,-0.0657699770705033,0.0004593110653977024,-0.07497800431882247,0.000726839145169731
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.59,30,-0.06719076012679324,0.00046760625595385557,-0.07639878737511242,0.0006960087454263097
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.6,30,-0.06697109006916765,0.0005591547544044909,-0.07617911731748682,0.0006163802835069395
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.61,30,-0.06851430888491909,0.0005965639205150485,-0.07772233613323827,0.0007862432965902405
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.62,30,-0.06971153027373772,0.0006474262714854539,-0.07891955752205691,0.0008474083700181484
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.63,30,-0.06994403315478825,0.0004774490916572044,-0.07915206040310745,0.0007114580309674832
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.64,30,-0.0703744391416969,0.0006263950750622718,-0.07958246639001607,0.0008172288082272249
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.65,30,-0.07178525592440162,0.0005830549121462685,-0.08099328317272077,0.0008119351929942897
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.66,30,-0.07264220766591507,0.000510258003460083,-0.08185023491423428,0.0007651719281959375
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.67,30,-0.0733049647810398,0.0005681222788309066,-0.08251299202935898,0.0007979494025840672
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.68,30,-0.07370840822694119,0.0007155755839658791,-0.08291643547526037,0.0007962805226861303
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.69,30,-0.07528082356080938,0.0005580493058622704,-0.08448885080912857,0.0007760932948854668
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.7,30,-0.07490597305479033,0.0006331639159406729,-0.08411400030310952,0.0007939430202233131
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.71,30,-0.07697707550636043,0.0006003842705194019,-0.08618510275467962,0.0007758700464508537
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.72,30,-0.07728809458616821,0.0006090448814424517,-0.08649612183448738,0.0008330886547818689
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.73,30,-0.07804139553582706,0.0006166361909396116,-0.08724942278414624,0.0008851044833754225
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.74,30,-0.07918089284449291,0.0006271434154671396,-0.08838892009281209,0.0007547934792884223
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.75,30,-0.07905760339359046,0.0006197117697005615,-0.08826563064190966,0.0008096532225699508
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.76,30,-0.08018597610141014,0.0005870560193419944,-0.08939400334972931,0.0006514525929711299
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.77,30,-0.08050994630478996,0.0006063278436883671,-0.08971797355310912,0.0007915694789991077
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.78,30,-0.08135507614362636,0.0004564836325198654,-0.09056310339194558,0.0007251290440872782
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.79,30,-0.08225509330372223,0.0005677591068773717,-0.09146312055204144,0.0008508557544322967
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.8,30,-0.08246430216254626,0.0008637225612813874,-0.09167232941086545,0.001045104371752933
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.81,30,-0.0834872393189602,0.0005201410226973501,-0.09269526656727933,0.0007782501423306194
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.82,30,-0.08443690378729526,0.0006445329185846429,-0.09364493103561444,0.0007498563576056958
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.83,30,-0.08450040503674963,0.0007685850377135336,-0.09370843228506877,0.0008195216163376934
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.84,30,-0.08533405724905796,0.0006930742308409825,-0.09454208449737714,0.0008212745559543763
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.85,30,-0.08509920031490463,0.0007224970711294142,-0.09430722756322381,0.0008253318621029179
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.86,30,-0.0876216729300948,0.0005008120611339159,-0.096829700178414,0.0007105661227394754
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.87,30,-0.0881920222066354,0.0005221307138935434,-0.09740004945495453,0.0007375306548441717
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.88,30,-0.0889306521794694,0.0006235868970220812,-0.0981386794277886,0.0008672493903932613
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.89,30,-0.08924273714355405,0.0006308122935108622,-0.09845076439187324,0.0006257348366213816
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.9,30,-0.088831807659842,0.0005213762909013635,-0.09803983490816116,0.0006337743653152156
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.91,30,-0.09064828495422868,0.0007777667387859158,-0.09985631220254781,0.0009122662517952995
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.92,30,-0.0906234829238732,0.0005957115526589177,-0.0998315101721924,0.0006210644895860201
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.93,30,-0.0924337258872264,0.000497207542812338,-0.10164175313554556,0.0005340098060946674
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.94,30,-0.09145684099297617,0.0008237308339803593,-0.10066486824129535,0.0008686307230349601
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.95,30,-0.09386181814857789,0.0007848500383536071,-0.10306984539689705,0.0009204109314998357
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.96,30,-0.09293182857084777,0.0007920042959310813,-0.10213985581916692,0.0008003559473215794
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.97,30,-0.09321529661837867,0.000745308546784914,-0.10242332386669784,0.0008224626759611865
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.98,30,-0.09481874584388293,0.0006640224830852787,-0.10402677309220212,0.0007320509350168256
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.99,30,-0.09603462135223574,0.0007658654844402715,-0.10524264860055489,0.0008612113944900524
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,1.0,30,-0.09586967757908131,0.000608008684361909,-0.10507770482740048,0.0007186240255443658
rule_004,random_label,random,4,0.985558573825462,0.01,30,0.02578887013913814,0.0006315418333765562,-0.0013593418999545098,0.00018639986136458753
rule_004,random_label,random,4,0.985558573825462,0.02,30,0.025340210950396555,0.000610637333867062,-0.0018080010886960733,0.00020309462274504633
rule_004,random_label,random,4,0.985558573825462,0.03,30,0.024387208335315505,0.0005715291089304342,-0.0027610037037771296,0.00023160070597771045
rule_004,random_label,random,4,0.985558573825462,0.04,30,0.02278838311973175,0.000517367443266486,-0.004359828919360893,0.0002728963236657415
rule_004,random_label,random,4,0.985558573825462,0.05,30,0.020504243697212012,0.00045051885617212567,-0.006643968341880635,0.000338275016322841
rule_004,random_label,random,4,0.985558573825462,0.06,30,0.017645587770156464,0.000377985549620099,-0.009502624268936182,0.0003973778800631375
rule_004,random_label,random,4,0.985558573825462,0.07,30,0.014063980209080012,0.00032282971626938604,-0.013084231830012632,0.00048740737688843987
rule_004,random_label,random,4,0.985558573825462,0.08,30,0.010084264185238915,0.00032143079414330807,-0.017063947853853727,0.0005452150181590185
rule_004,random_label,random,4,0.985558573825462,0.09,30,0.005503734538935727,0.000329471864638411,-0.021644477500156918,0.0006265549626975222
rule_004,random_label,random,4,0.985558573825462,0.1,30,0.0,0.0,-0.027148212039092685,0.0007080463206994047
rule_004,random_label,random,4,0.985558573825462,0.11,30,-0.005552578791742974,0.00039129862163069445,-0.03270079083083572,0.0008418276781879117
rule_004,random_label,random,4,0.985558573825462,0.12,30,-0.011570966868771923,0.000433693898726142,-0.03871917890786467,0.0009336677899445228
rule_004,random_label,random,4,0.985558573825462,0.13,30,-0.017739498871041478,0.00048742784822701155,-0.044887710910134215,0.0010431217790734693
rule_004,random_label,random,4,0.985558573825462,0.14,30,-0.02443858937017102,0.0009395110327384181,-0.051586801409263756,0.0013887370065521697
rule_004,random_label,random,4,0.985558573825462,0.15,30,-0.031283014477875314,0.0007621329421483577,-0.058431226516968054,0.0013044699648156837
rule_004,random_label,random,4,0.985558573825462,0.16,30,-0.03796674679769953,0.0007802914668699409,-0.06511495883679229,0.0012100954114473313
rule_004,random_label,random,4,0.985558573825462,0.17,30,-0.04528055003215621,0.0010584823957737243,-0.07242876207124894,0.0015336265804501334
rule_004,random_label,random,4,0.985558573825462,0.18,30,-0.05265014339110911,0.0011742694844384446,-0.07979835543020182,0.0016089690691528295
rule_004,random_label,random,4,0.985558573825462,0.19,30,-0.060502144876420506,0.0013746484593472827,-0.08765035691551323,0.0017827850286198964
rule_004,random_label,random,4,0.985558573825462,0.2,30,-0.06611878059859645,0.0014873735753612271,-0.09326699263768919,0.001914891965526303
rule_004,random_label,random,4,0.985558573825462,0.21,30,-0.0723117151715044,0.0013527583314891195,-0.09945992721059715,0.0017990738770755678
rule_004,random_label,random,4,0.985558573825462,0.22,30,-0.07895713013270157,0.0016449071356954168,-0.10610534217179432,0.0020006644221494782
rule_004,random_label,random,4,0.985558573825462,0.23,30,-0.08377108037694173,0.001276002287501306,-0.11091929241603446,0.0015802445596475954
rule_004,random_label,random,4,0.985558573825462,0.24,30,-0.0890798390609578,0.001488066180131744,-0.11622805110005058,0.0018567583129264725
rule_004,random_label,random,4,0.985558573825462,0.25,30,-0.09728433145676692,0.0017426951004658453,-0.12443254349585968,0.0020140558510284103
rule_004,random_label,random,4,0.985558573825462,0.26,30,-0.10030401844031006,0.0018555506302615158,-0.1274522304794028,0.0021417703006771914
rule_004,random_label,random,4,0.985558573825462,0.27,30,-0.10384823044378967,0.0015154708849909753,-0.13099644248288242,0.001751961292880772
rule_004,random_label,random,4,0.985558573825462,0.28,30,-0.10822552892479852,0.0016777123103066899,-0.13537374096389126,0.0018955529849895175
rule_004,random_label,random,4,0.985558573825462,0.29,30,-0.1116978649960258,0.0015273263081257,-0.13884607703511856,0.0017754171000987841
rule_004,random_label,random,4,0.985558573825462,0.3,30,-0.11515392801048767,0.0014649036231550343,-0.14230214004958042,0.0016495574752796473
rule_004,random_label,random,4,0.985558573825462,0.31,30,-0.11796572867667844,0.001695152666423383,-0.14511394071577116,0.0018238023385362782
rule_004,random_label,random,4,0.985558573825462,0.32,30,-0.11953875683780239,0.0012859720855030652,-0.14668696887689517,0.0014890970075727354
rule_004,random_label,random,4,0.985558573825462,0.33,30,-0.12106243370340931,0.0014806825882606454,-0.14821064574250203,0.0017242202465446268
rule_004,random_label,random,4,0.985558573825462,0.34,30,-0.12390011934939667,0.0012769936764040594,-0.1510483313884894,0.0012323249506180289
rule_004,random_label,random,4,0.985558573825462,0.35,30,-0.12443141678533338,0.0013374405227212771,-0.15157962882442616,0.0014462708579956105
rule_004,random_label,random,4,0.985558573825462,0.36,30,-0.12724622672008076,0.0015189808509818593,-0.15439443875917352,0.0014576194196243531
rule_004,random_label,random,4,0.985558573825462,0.37,30,-0.1282064474784246,0.0016211738429432042,-0.15535465951751737,0.00158660617964696
rule_004,random_label,random,4,0.985558573825462,0.38,30,-0.12797792492178536,0.001471641816366004,-0.15512613696087812,0.0014282443287535974
rule_004,random_label,random,4,0.985558573825462,0.39,30,-0.1289340224260403,0.0015076990183974053,-0.15608223446513303,0.001270140127175027
rule_004,random_label,random,4,0.985558573825462,0.4,30,-0.1307513444421165,0.0012415295869165732,-0.15789955648120924,0.0011971122734437466
rule_004,random_label,random,4,0.985558573825462,0.41,30,-0.12973081751141594,0.0012443368683844696,-0.15687902955050867,0.0010940677510162602
rule_004,random_label,random,4,0.985558573825462,0.42,30,-0.13015606510649022,0.001254456057221975,-0.15730427714558295,0.0010277451810531755
rule_004,random_label,random,4,0.985558573825462,0.43,30,-0.13042750790068297,0.0013114908592448797,-0.15757571993977568,0.0011421608867662116
rule_004,random_label,random,4,0.985558573825462,0.44,30,-0.13116955670871372,0.0014389629218687471,-0.15831776874780648,0.0012370240544999566
rule_004,random_label,random,4,0.985558573825462,0.45,30,-0.13118165277551108,0.0011278550870948182,-0.15832986481460382,0.0008520529624168174
rule_004,random_label,random,4,0.985558573825462,0.46,30,-0.13009985234356838,0.001217109379688134,-0.15724806438266112,0.0009646048346986749
rule_004,random_label,random,4,0.985558573825462,0.47,30,-0.13179848346411352,0.0011147370444736142,-0.15894669550320628,0.000943263804010298
rule_004,random_label,random,4,0.985558573825462,0.48,30,-0.13075958728871967,0.001176150860991897,-0.1579077993278125,0.0009430416474509759
rule_004,random_label,random,4,0.985558573825462,0.49,30,-0.13093975218219023,0.0010517460789459738,-0.15808796422128293,0.000856274416475512
rule_004,random_label,random,4,0.985558573825462,0.5,30,-0.13137453604981073,0.0009970867088679512,-0.15852274808890346,0.0008192034600539161
rule_004,random_label,random,4,0.985558573825462,0.51,30,-0.12984640599427366,0.0011321567373023267,-0.15699461803336642,0.0010015940498344007
rule_004,random_label,random,4,0.985558573825462,0.52,30,-0.13084860047805252,0.0011237538755021197,-0.15799681251714526,0.00083216874899815
rule_004,random_label,random,4,0.985558573825462,0.53,30,-0.13110759750306278,0.0010152436693695159,-0.1582558095421555,0.0007252112642252332
rule_004,random_label,random,4,0.985558573825462,0.54,30,-0.13116311617851986,0.0012655130964024527,-0.1583113282176126,0.000874062202350449
rule_004,random_label,random,4,0.985558573825462,0.55,30,-0.12974360855283804,0.0011469722526900737,-0.1568918205919308,0.0007060910258060702
rule_004,random_label,random,4,0.985558573825462,0.56,30,-0.1307574526646041,0.0012799520077296754,-0.15790566470369682,0.0008844010635452699
rule_004,random_label,random,4,0.985558573825462,0.57,30,-0.13121782348088104,0.001050438045265052,-0.1583660355199738,0.0007239684988050191
rule_004,random_label,random,4,0.985558573825462,0.58,30,-0.13050083858635178,0.0011706328752511229,-0.15764905062544451,0.0008152015156573809
rule_004,random_label,random,4,0.985558573825462,0.59,30,-0.13073633549783015,0.0010610820772577797,-0.15788454753692285,0.0006998717329148191
rule_004,random_label,random,4,0.985558573825462,0.6,30,-0.1321353755990028,0.0010935429375249924,-0.15928358763809555,0.000609757250781955
rule_004,random_label,random,4,0.985558573825462,0.61,30,-0.13090169607054633,0.0009688622253817531,-0.15804990810963904,0.0005435969941025979
rule_004,random_label,random,4,0.985558573825462,0.62,30,-0.13156022122046887,0.0011565806729731847,-0.1587084332595616,0.0007670806804615537
rule_004,random_label,random,4,0.985558573825462,0.63,30,-0.13051007102693574,0.0010101017946307171,-0.15765828306602853,0.0006378286545960236
