rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
teacher_nn,0.23,-0.03173025808470262,0.003565860525308391,0.0006510340822095423,30,30,complete,False
teacher_nn,0.24,-0.03356821316102232,0.003636811084404011,0.0006639878227709669,30,30,complete,False
teacher_nn,0.25,-0.0347426519667129,0.003566870882231081,0.0006512185473021051,30,30,complete,False
teacher_nn,0.26,-0.036766904771549806,0.0038584759803201355,0.0007044581106710659,30,30,complete,False
teacher_nn,0.27,-0.03836310308396155,0.003641243702276617,0.0006647971043701762,30,30,complete,False
teacher_nn,0.28,-0.03968922029411378,0.004150044480916895,0.0007576909922826672,30,30,complete,False
teacher_nn,0.29,-0.040842257101547236,0.004254988404533153,0.0007768510436952415,30,30,complete,False
teacher_nn,0.3,-0.043188658883384495,0.0039174543988663504,0.0007152260474189805,30,30,complete,False
teacher_nn,0.31,-0.04426925336825221,0.004149509641432935,0.0007575933443993308,30,30,complete,False
teacher_nn,0.32,-0.04519767298669255,0.004126017088576694,0.0007533042106884154,30,30,complete,False
teacher_nn,0.33,-0.04648887278028917,0.004075312528832708,0.0007440468669750321,30,30,complete,False
teacher_nn,0.34,-0.04843418551434999,0.004011498787474893,0.0007323961251015403,30,30,complete,False
teacher_nn,0.35,-0.04925390140533394,0.003959803235942112,0.0007229578518691486,30,30,complete,False
teacher_nn,0.36,-0.05123484436183543,0.003895035546426579,0.000711132943687433,30,30,complete,False
teacher_nn,0.37,-0.052621704715338426,0.0034697933634716487,0.0006334946983517146,30,30,complete,False
teacher_nn,0.38,-0.053683342316731004,0.004267647580858199,0.0007791622825061291,30,30,complete,False
teacher_nn,0.39,-0.05426565568790287,0.0032463128866910005,0.0005926929322534578,30,30,complete,False
teacher_nn,0.4,-0.05667648530794724,0.003918214587357515,0.0007153648382138357,30,30,complete,False
teacher_nn,0.41,-0.057865193230099865,0.00407474027974025,0.000743942389062882,30,30,complete,False
teacher_nn,0.42,-0.0581137287504287,0.0031727674676774757,0.0005792654372551656,30,30,complete,False
teacher_nn,0.43,-0.059468964070180166,0.003961194675506358,0.0007232118928147295,30,30,complete,False
teacher_nn,0.44,-0.06106132045762656,0.004535786001072218,0.0008281174362678018,30,30,complete,False
teacher_nn,0.45,-0.06247594653235513,0.004521189831499819,0.0008254525524918109,30,30,complete,False
teacher_nn,0.46,-0.06318969302806539,0.003774517186864105,0.0006891294023121375,30,30,complete,False
teacher_nn,0.47,-0.06360715863656718,0.004030498064958444,0.0007358649027195541,30,30,complete,False
teacher_nn,0.48,-0.0650298999318358,0.003828086372394608,0.0006989097527462159,30,30,complete,False
teacher_nn,0.49,-0.06551708392694834,0.004354063909719023,0.0007949396733907487,30,30,complete,False
teacher_nn,0.5,-0.0670174444061295,0.004596202326862586,0.0008391478977601239,30,30,complete,False
teacher_nn,0.51,-0.0683890273292093,0.003702267341081815,0.0006759384455417277,30,30,complete,False
teacher_nn,0.52,-0.06892588196381441,0.0040093466739845665,0.0007320032047332194,30,30,complete,False
teacher_nn,0.53,-0.06980827322006614,0.004213217678372965,0.0007692247873748062,30,30,complete,False
teacher_nn,0.54,-0.07074711015609439,0.004090602418715923,0.0007468384061719681,30,30,complete,False
teacher_nn,0.55,-0.0721132072339322,0.004516036101399511,0.0008245116144147322,30,30,complete,False
teacher_nn,0.56,-0.07339406640503417,0.003971708900201422,0.0007251315188281178,30,30,complete,False
teacher_nn,0.57,-0.07400950766851713,0.004134045849765924,0.0007547700552258033,30,30,complete,False
teacher_nn,0.58,-0.07497800431882247,0.003981061954872338,0.000726839145169731,30,30,complete,False
