rule,ref_id,delta_phi_r_0.1,delta_phi_r_0.2,delta_phi_r_0.3,delta_phi_r_0.4,delta_phi_r_0.5,delta_phi_r_0.6,delta_phi_r_0.7,delta_phi_r_0.8,delta_phi_r_0.9,delta_phi_r_1.0,delta_phi_r_1.1,delta_phi_r_1.2,delta_phi_r_1.3,delta_phi_r_1.4,delta_phi_r_1.5,delta_phi_r_1.6,delta_phi_r_1.7,delta_phi_r_1.8,delta_phi_r_1.9,delta_phi_r_2.0,delta_phi_r_2.1,delta_phi_r_2.2,delta_phi_r_2.3,delta_phi_r_2.4,delta_phi_r_2.5
teacher_nn,54,0.0,-0.0169457269448093,-0.03567113715797,-0.0501455249698037,-0.0598374096490436,-0.0701359619423036,-0.0736896344313682,-0.0877049663059676,-0.0893169401007974,-0.0960246523421646,-0.1011100908466302,-0.1077173853433203,-0.1126221628703025,-0.119139338428292,-0.1212676775383863,-0.1207887608484027,-0.1245442427636187,-0.1254010170438353,-0.1340002027691819,-0.1382236607585838,-0.1305062900643037,-0.1346973142496814,-0.1398919087023723,-0.1405302799464632,-0.1409092704571843
teacher_nn,55,0.0,-0.0195594301917382,-0.0362637668224751,-0.0472345323650479,-0.058244247837347,-0.0717922489974968,-0.0678002994484686,-0.082506664683881,-0.0909790268474273,-0.0930389949508583,-0.0938156157192038,-0.1026159881429387,-0.1028305438624414,-0.1198866331550828,-0.1186425701424284,-0.1223362933896221,-0.1236997098340763,-0.1257086777676853,-0.135602223715092,-0.1271867871429679,-0.1284599601855555,-0.1302806522731099,-0.1392522983147208,-0.1397496678920573,-0.1468475650980527
teacher_nn,56,0.0,-0.0189563682503525,-0.0348184984501325,-0.0507855657795997,-0.0583917259945748,-0.0713759919586119,-0.0751855397628239,-0.0796364750500032,-0.0908155901586438,-0.0935120798858524,-0.1036996168133004,-0.1083841820625509,-0.1101805444875199,-0.1169153442574264,-0.1147350705700553,-0.1155269095728229,-0.1216299576911339,-0.1215140025073939,-0.1305409565085294,-0.1344968672504125,-0.1325179677248815,-0.1268456869055028,-0.1330106802490048,-0.1276455047776939,-0.1353186416235781
teacher_nn,57,0.0,-0.018190073455692,-0.0330125529165227,-0.0479425267879276,-0.061650496865751,-0.0692896963424042,-0.0757157631518444,-0.0822101978222842,-0.0938402940992345,-0.0928241759650974,-0.0980165536886905,-0.1038455485811758,-0.1038464636573646,-0.1116720199923917,-0.1193586903625107,-0.1145495508588947,-0.1155323042352108,-0.1312013975637532,-0.134379048572302,-0.1250542225609032,-0.1375337820312137,-0.1284196766792012,-0.134374798511009,-0.1380239593732499,-0.1467220333475349
teacher_nn,58,0.0,-0.0143015751592402,-0.0296563862420266,-0.0508953482897045,-0.0597462781750755,-0.0689188728701695,-0.0774646937815943,-0.0877254386021759,-0.0905684123643697,-0.0886284749174172,-0.1043147134460351,-0.1105982741347543,-0.1097501862043569,-0.1220546478525802,-0.1189222788857152,-0.1283473736019854,-0.1225504369343071,-0.1323833496582557,-0.1330316055381619,-0.1264904899925084,-0.1411981644751601,-0.144194388542757,-0.13991357297297,-0.135775889552173,-0.1495036204756953
teacher_nn,59,0.0,-0.0156233655117326,-0.0352989617575257,-0.0523346993083819,-0.0593444917568205,-0.0612949435101912,-0.0818587783137372,-0.083490724296569,-0.0925502564250063,-0.1012089673276828,-0.091653160269034,-0.1108305349548229,-0.1183213447124563,-0.1190386834766197,-0.1184384891580062,-0.1230152355833228,-0.1237877730445226,-0.1321125378071903,-0.1309968812539088,-0.1374252796741114,-0.1376295940981454,-0.1407443414427027,-0.1298437979961902,-0.1521562531950797,-0.1446442353354157
teacher_nn,1000,0.0,-0.0178336862337395,-0.0357967523300436,-0.047066154552288,-0.0549817122315123,-0.0701310052178348,-0.0813795091464388,-0.083924017340857,-0.0926941676780088,-0.0964309750571461,-0.1029373750376779,-0.1120968748270989,-0.1118490358916185,-0.1153057090882312,-0.11495347745452,-0.1211396564473156,-0.1280417636676558,-0.1231221210770733,-0.1282415590422068,-0.1329377786371258,-0.1395471241775293,-0.1377403712843171,-0.132759230850716,-0.1418849875041934,-0.144992949048276
teacher_nn,1001,0.0,-0.0142134509835052,-0.0311238972669951,-0.0467835193222254,-0.053128076498933,-0.0658783886552101,-0.0803161220068258,-0.0837254074402724,-0.0845869511117825,-0.0906610302341114,-0.1069786906748762,-0.1087729648516805,-0.1039800841253138,-0.1143659825357273,-0.122080850360616,-0.1285896592627227,-0.1276897740158971,-0.1286716982631487,-0.1301274659225977,-0.1328105005157582,-0.135534128249778,-0.1438574899904118,-0.1408474868685094,-0.1457256615224682,-0.1476329482267183
teacher_nn,1002,0.0,-0.0196759046690911,-0.0354619326836017,-0.0461052487803997,-0.0602273633440408,-0.069184661059477,-0.0802891400168476,-0.0862810437784324,-0.0898456505015263,-0.0982331084454942,-0.0974741635700015,-0.1005003793908263,-0.1108943810137444,-0.1126800662889085,-0.1159180686999921,-0.1191756992482994,-0.1185103348274828,-0.1264568681354164,-0.1282592438562503,-0.126933914273269,-0.130512075262919,-0.1360278803091521,-0.1335831895991896,-0.146011236959388,-0.1437917856018328
teacher_nn,1003,0.0,-0.0171057438854615,-0.0329918758641596,-0.0498699438545377,-0.0583794796924427,-0.0672295276179088,-0.0750539459093238,-0.0882422685752944,-0.0884527574097203,-0.1010249233398656,-0.1067720324082351,-0.10774441631528,-0.1141785165550491,-0.1160982786840638,-0.1219846444493192,-0.1247852408007083,-0.1327905196841425,-0.1154647692469608,-0.125635977528578,-0.1264840702958397,-0.1404655874721617,-0.1387919919587003,-0.136482922840956,-0.1463415617894406,-0.1372006678851487
teacher_nn,1004,0.0,-0.01735062949805,-0.0331222051132143,-0.0470558378254283,-0.0585863476400092,-0.0731441797342069,-0.0707045485116174,-0.0822180444337591,-0.0911747380464804,-0.0952189683673768,-0.1016589235873132,-0.0985813525355296,-0.1042323774282908,-0.106457523091042,-0.1193488931586439,-0.1086011198114847,-0.118384313264571,-0.124368488713731,-0.1303179285400468,-0.1311827416072934,-0.1345569892054992,-0.133398660870114,-0.1325184112224907,-0.1321909833335236,-0.1380232810754583
teacher_nn,1005,0.0,-0.0169044264284028,-0.0360363280097179,-0.0489291829030465,-0.0556868201925671,-0.0647384007290232,-0.0795848782170619,-0.0841567693594943,-0.0945702965084486,-0.0966262406253,-0.1023841619387203,-0.0981450571943149,-0.1073293694940589,-0.106787044669668,-0.121119144382159,-0.1118055726032578,-0.1282551614560635,-0.1294784613273092,-0.1192827861723344,-0.1261272987144617,-0.1302620004849204,-0.1347215567397497,-0.1423435471311347,-0.1442457745377514,-0.1439112163867754
teacher_nn,1006,0.0,-0.0161193787195424,-0.032410427028553,-0.0464851387046981,-0.055901967211312,-0.065802655829411,-0.0759506475778128,-0.077486228350116,-0.0884393931539472,-0.0964078136403779,-0.0973163549409493,-0.1012655750960035,-0.1074074367468185,-0.1043844606697939,-0.1149783053322817,-0.1148530037148752,-0.115274927325171,-0.118692128886856,-0.1294753798176529,-0.1305082757459972,-0.1311953686865823,-0.1284472292133616,-0.1389186772381243,-0.1320131383433687,-0.1456133689575854
teacher_nn,1007,0.0,-0.0189395131460526,-0.0332246908050488,-0.0508556337042727,-0.0593525173900982,-0.0671390214747962,-0.0823258124757313,-0.0883989753892847,-0.0855436059526204,-0.0985207947295905,-0.0990865692889086,-0.103674332756331,-0.1119629634105945,-0.1209896358141729,-0.1178988888408042,-0.1238239667998151,-0.1232611495171232,-0.1203380453528407,-0.1320340220628113,-0.1234549035265692,-0.1298825749468976,-0.1389695529727142,-0.1268951862213059,-0.1394113485675807,-0.1446582811963691
teacher_nn,1008,0.0,-0.0169006983087417,-0.0351252663937091,-0.0493879318019954,-0.0570120280540166,-0.0672304433985027,-0.0734395642621043,-0.0813557520578678,-0.0915310235248224,-0.0966337389957482,-0.0949258553755439,-0.1026395988843032,-0.11204438219669,-0.1112757490591948,-0.1143733838665511,-0.1160667799137709,-0.122930945826757,-0.1274810936716294,-0.1290136201320817,-0.1311424430292237,-0.1364301674874627,-0.1391404704920493,-0.1360052117308915,-0.142568376385126,-0.1381560929661563
teacher_nn,1009,0.0,-0.0146383862815912,-0.0342034210112882,-0.0430497295262187,-0.0546955125053441,-0.061266424264106,-0.0771361015067827,-0.0756016594998331,-0.087810885278258,-0.0909981021623159,-0.0985825577238983,-0.1028043198496102,-0.1135714412016268,-0.113288465818695,-0.1183374804166752,-0.1181472902184568,-0.1187457639085527,-0.1326645807391593,-0.1296128209265401,-0.14153434667247,-0.1368515934765791,-0.143339404144294,-0.1389147056635582,-0.1363346836735906,-0.1406798249398925
teacher_nn,1010,0.0,-0.018042727821177,-0.0350986771275298,-0.0483168173810584,-0.0591326619823485,-0.0630184008632179,-0.0712487327730862,-0.0861596854101909,-0.0873829010156194,-0.0970860183470529,-0.1005265077824855,-0.099055887597419,-0.1119158649898155,-0.1111340864483933,-0.1131669571817835,-0.1181937404868697,-0.1227136380364284,-0.1292060059775877,-0.1301019252546891,-0.1339323114682956,-0.1258683709123717,-0.1382056759328546,-0.144406644434249,-0.1464214114076564,-0.1412987687588278
teacher_nn,1011,0.0,-0.0168718403611823,-0.0324601781969258,-0.0477184348032248,-0.0552241614826031,-0.0579514682947433,-0.0776876671449214,-0.0817306773473968,-0.0887585887222136,-0.0971383710787028,-0.1000722769898917,-0.1046344478013564,-0.1082361412843512,-0.121131195200349,-0.1212026440619007,-0.1186922431747518,-0.1150231460064823,-0.1194609064644664,-0.1299370405865861,-0.1308181232396228,-0.1362474116530369,-0.1346198091566182,-0.1404485315465673,-0.1330908282866814,-0.14029024845937
teacher_nn,1012,0.0,-0.0185171962533397,-0.0356771024174477,-0.0500505580158509,-0.0593860745188824,-0.0703840685034636,-0.0792947966485369,-0.0844449639257053,-0.0863878170360446,-0.088570721248073,-0.0992192739753132,-0.1031894808968925,-0.1157957664537967,-0.1193110740994684,-0.1079929328275896,-0.1218636805646144,-0.1237208034292225,-0.123350599073812,-0.1258254970702897,-0.1350186467057755,-0.1388720344107568,-0.1373522938373459,-0.1371729320856762,-0.1390515563556041,-0.1415844574577226
teacher_nn,1013,0.0,-0.0169197929823656,-0.0363572845025922,-0.0517535953155036,-0.060053510653995,-0.0748248726472458,-0.0812423082230618,-0.0867865336419382,-0.0903957001930396,-0.1002013773995533,-0.1033517385006881,-0.1047729017121547,-0.1093167645823918,-0.1190235883876152,-0.1174635666209118,-0.1253892576677685,-0.1276042228505977,-0.1341503929618648,-0.1264834782110544,-0.1305280704943974,-0.1262006396664458,-0.1298050052590777,-0.1347408166580237,-0.1424689918774571,-0.1436542495696226
teacher_nn,1014,0.0,-0.0195677947866568,-0.0356189836475511,-0.0461489428468665,-0.063256803714574,-0.0699071532361686,-0.0737163043672049,-0.083836043424933,-0.0932030468744776,-0.1017451535303641,-0.1013956313680189,-0.1092640223978878,-0.1093382919159403,-0.1181972363490457,-0.1116087585764112,-0.1226204576844789,-0.1302174553620159,-0.1202708104500056,-0.1293051360596519,-0.1238360620158261,-0.1339556023172783,-0.14138558972346,-0.1409763213389021,-0.136224376455747,-0.1387232648698527
teacher_nn,1015,0.0,-0.0191266744235973,-0.0313091033570189,-0.0496522362755881,-0.0633659748951695,-0.0632816654330164,-0.0743398813480239,-0.0852315697604941,-0.0898121742139474,-0.0959274285207059,-0.0982898341111777,-0.1055023318283366,-0.1120615603283963,-0.1120455495881029,-0.1227783604070889,-0.1245585474824798,-0.1253723660432939,-0.1297788214289436,-0.1294824666457829,-0.1360954625251314,-0.1246988474742537,-0.1289319764550149,-0.1384307870898591,-0.1394648892005853,-0.1403210271623851
teacher_nn,1016,0.0,-0.015358900589004,-0.0336696522085641,-0.0443260638331119,-0.0557418806693962,-0.0644293503707887,-0.0707729687089687,-0.087660298101014,-0.0910668958896075,-0.0920768870378493,-0.102900584622576,-0.1091365988993047,-0.1115383977618159,-0.118820003585425,-0.1124373004103089,-0.120350826026017,-0.1265816176259779,-0.1307289083913646,-0.1252667203284195,-0.1418614293431867,-0.1335632063358066,-0.1432555277691325,-0.1435634361222007,-0.1358336826368199,-0.1458198206875019
teacher_nn,1017,0.0,-0.0173857603940789,-0.0323410502639302,-0.0502826022586591,-0.0568021048227445,-0.071159880008716,-0.0755212662451372,-0.0866953454674163,-0.0848784622772875,-0.0999396857407528,-0.1037926175918556,-0.1039099209442151,-0.1121728325866754,-0.1131619309219379,-0.1260163685572448,-0.1266435863680377,-0.1230849332802838,-0.1273304409592068,-0.1244525685782821,-0.136805032499011,-0.1347316751562388,-0.1448675479425266,-0.1373423513160198,-0.141197096458487,-0.1476555278124312
teacher_nn,1018,0.0,-0.0153138854705961,-0.0306236824990626,-0.0460794365139787,-0.0554962231781675,-0.066916567333007,-0.0741412434339976,-0.0772536250106794,-0.0865689014639406,-0.0919926167451839,-0.0988038982658787,-0.106855912851258,-0.1105597015060607,-0.1132068993171479,-0.1246259519705559,-0.1174216759125287,-0.1310874470603968,-0.1325174103993877,-0.13725262255323,-0.1293883471665862,-0.139966601520514,-0.1240840257044031,-0.1374850279531979,-0.1465687058765435,-0.1504058895619023
teacher_nn,1019,0.0,-0.0165759931661733,-0.0362711801325454,-0.0468701269926587,-0.0608566152885335,-0.0666542216851028,-0.0769574626211051,-0.0825906034426664,-0.0944436819149333,-0.0941285756078089,-0.1030968593547158,-0.107387138357093,-0.1150910607491734,-0.110630170581829,-0.1230701729271477,-0.1194973584209968,-0.1213375958859114,-0.1281921727742244,-0.1313861583903619,-0.1420937272900094,-0.13643293807426,-0.1376372808630891,-0.1352582886471279,-0.1433756183645735,-0.1436353741350887
teacher_nn,1020,0.0,-0.0181663872189195,-0.0355939919164767,-0.0475800616774665,-0.0570258935698602,-0.0685741358733753,-0.0788006927940767,-0.0848839063594687,-0.0925465553343076,-0.1011931850243613,-0.096975835206813,-0.1028990421925764,-0.1118402231649772,-0.122307799767463,-0.1132096970116956,-0.1235513654626278,-0.1313043070015654,-0.1297197562661086,-0.1339554448153279,-0.1276129264924574,-0.137917557283811,-0.1336121362458535,-0.1335079954438289,-0.1341367204904077,-0.137628004820676
teacher_nn,1021,0.0,-0.0167542248376858,-0.0340329597497484,-0.048570034004082,-0.0565461020512741,-0.0652351731649953,-0.07445715339266,-0.0823317771111349,-0.0876957127400483,-0.0950249659416011,-0.103554738956601,-0.1023307596068546,-0.1146225437512676,-0.1201407985742619,-0.1142141016595117,-0.1105571536406556,-0.1180665944245751,-0.1237357941941319,-0.1319310635702782,-0.1322052787127502,-0.1346669483698017,-0.1393765136775394,-0.1426778952352655,-0.1383533379352108,-0.1437856656897582
teacher_nn,1022,0.0,-0.0176484395960001,-0.0356855170114184,-0.0469396898616161,-0.060356871096427,-0.0693715644286869,-0.0804389830300847,-0.0852459147669795,-0.0866138658299149,-0.0945821558273075,-0.1022813565112887,-0.1046780669018895,-0.1136637155757771,-0.1008184102203113,-0.1209779626572487,-0.1194614780788099,-0.1210396393547129,-0.1239870478418091,-0.1277437619536129,-0.1276481688917216,-0.1311629120825702,-0.1422835298258147,-0.1217693639390333,-0.1359795442472319,-0.1406594811520415
teacher_nn,1023,0.0,-0.0171655645072826,-0.0352932915882038,-0.0497679295449736,-0.0589208170903651,-0.0705128795425549,-0.0714516565166851,-0.0844575492753558,-0.0862850069958612,-0.0939358902228735,-0.1000804732477588,-0.1006487661129703,-0.1118593737150823,-0.1199350463706814,-0.1150319817624052,-0.1252929226067256,-0.1247343875980626,-0.121157277805729,-0.1207210291719066,-0.1244797885663544,-0.1266095558978419,-0.1322526359668123,-0.1367850216970995,-0.1317740368828089,-0.1446922539710778
teacher_nn,1024,0.0,-0.0198200542947588,-0.0354130359666576,-0.0506081837772872,-0.0592640389576486,-0.0726263400769292,-0.0808546491449644,-0.0871293296531795,-0.0916751276171048,-0.0984516009996788,-0.100943798920802,-0.1026356397799189,-0.1158446957627351,-0.1107024003311325,-0.1142735984430853,-0.1197443441723021,-0.1263765354455508,-0.1236445869481137,-0.1188896335767613,-0.1292931238383733,-0.1340863071572007,-0.1374641603691143,-0.1414686717386,-0.1413396337658939,-0.1442909720826618
teacher_nn,1025,0.0,-0.0190295403635652,-0.0320654389469435,-0.050242611034333,-0.0600008829998027,-0.0697189209975808,-0.0771809271965727,-0.0853008425105319,-0.0907563936760535,-0.0906473766494116,-0.1039836069776157,-0.1048736110224881,-0.109850134176905,-0.1119248213629697,-0.1117243137444485,-0.1221954934574708,-0.1271117556035219,-0.1292644970611838,-0.1183418185624045,-0.1324167325109413,-0.1341272948806295,-0.141827714253441,-0.1448357495057055,-0.1322283593833334,-0.1424793115877403
teacher_nn,1026,0.0,-0.0162949062487943,-0.03192033787835,-0.045897417950702,-0.0539409820983809,-0.0571035254463583,-0.0655156963232966,-0.0830779799523851,-0.0824612685479456,-0.0957502612608476,-0.0990364028968004,-0.1103514854651114,-0.1150655434408537,-0.1135978091633059,-0.1190446813572897,-0.1212753614994287,-0.1286829029332502,-0.125974168826925,-0.1221488549124384,-0.1360769006619615,-0.135736779641044,-0.1464637170606221,-0.1463158222890201,-0.1440291258450265,-0.1448184298755224
teacher_nn,1027,0.0,-0.0160374144131343,-0.0343600888642615,-0.0506479050584193,-0.0580989045518976,-0.0662453374699842,-0.0818447430765389,-0.0867235856327829,-0.0853816168752648,-0.1007452887712884,-0.1116515773181211,-0.1023848639348667,-0.1156262102078738,-0.1142249661016411,-0.1146563490429325,-0.1147096538723747,-0.118183629925569,-0.1323662958672482,-0.129128794415025,-0.1352455015162712,-0.1373729971847802,-0.1280997787674544,-0.1440778155811922,-0.1499468483122818,-0.1462460483697358
teacher_nn,1028,0.0,-0.016557917516101,-0.0359631706240594,-0.0516007113571882,-0.0629672641876063,-0.0720108558418433,-0.0775210285300191,-0.0823051451879481,-0.0885542791779032,-0.0966496231313235,-0.1101437044243693,-0.1065247355585848,-0.1136803214167154,-0.1092324811357353,-0.1224558938848344,-0.1188083654255148,-0.13090393836967,-0.1370299968515195,-0.1254104105105552,-0.1363628357567194,-0.1283555367143961,-0.1343871051622293,-0.1307311460713478,-0.13892660415534,-0.1384118330319786
teacher_nn,1029,0.0,-0.0195433427243947,-0.0357592236814524,-0.0492964495633927,-0.0600643681576814,-0.068671323038856,-0.0813089013758675,-0.0878338878559746,-0.0935694952327704,-0.1041424856350681,-0.0999949346877269,-0.1007994920330908,-0.1070380861721662,-0.1145234594459263,-0.1169159869551562,-0.113728985480059,-0.1180828683546421,-0.1327936066455331,-0.1321300491613304,-0.1372980874579033,-0.1385990519816702,-0.1252075208164452,-0.1408007285258532,-0.1400619082719943,-0.1504636783740459
