rule,ref_id,phi_curve_cluster,pc1,pc2,pc3,mean_delta_phi,final_delta_phi
real_even_odd,26,1,0.46608568882136797,-1.2248571288660046,-1.0306407634055723,-0.07567509024440651,-0.1110592525839308
real_even_odd,27,1,1.055849511967418,2.732229028967568,-1.624474347202323,-0.07339711359528399,-0.1045805737145616
real_even_odd,28,0,-2.618178674001596,3.15108876033723,-0.11065521108743814,-0.07573171201985072,-0.1199107469183456
real_even_odd,29,0,-0.5805251883942021,2.1954029186043353,-1.820663119848326,-0.07495476150034687,-0.122614240576731
real_even_odd,30,0,-0.055506310232694624,0.1456996643641675,-0.26120329498508454,-0.07651658766214742,-0.1299779780004204
real_even_odd,31,1,1.632283451469465,-0.3542876155200174,0.0680158759980185,-0.07509800514273661,-0.1156845547354828
real_even_odd,32,0,-2.60248172120093,1.3144891299177666,-0.7927377705092402,-0.07724665320888485,-0.1210393774403178
real_even_odd,33,0,-2.776908960828296,0.8696967134923305,-1.9647838826429938,-0.07666191628765395,-0.1146176023846593
real_even_odd,34,1,1.6352144049826667,-0.8093646692799199,-0.396010899773864,-0.0755730110305433,-0.1211868451116885
real_even_odd,35,1,-0.04453985010198442,0.43774875182159106,1.2725263109475273,-0.07460079452611774,-0.1104141324342968
real_even_odd,36,1,2.7274518955258205,2.5889403748003166,-0.36911719442443264,-0.0730736871070168,-0.1250118578696165
real_even_odd,37,1,1.6293593988900565,-1.3561236788214375,-1.2593721219756229,-0.07501083105341189,-0.1136611034449392
real_even_odd,38,1,0.5739388820983945,-1.3692235361429992,0.8831060416719836,-0.07604944325271011,-0.114407762497479
real_even_odd,39,0,-0.15154644089758262,-0.8081039318786364,-0.1323574457766218,-0.07605300894772307,-0.1160896200161193
real_even_odd,40,0,-1.3610306973466348,-1.148578254014094,-1.7782920450935262,-0.07723677530833957,-0.1216227557580773
real_even_odd,41,1,2.06830942151399,0.7947672883657966,0.8166851250622257,-0.07433146167195086,-0.1222069997268848
real_even_odd,42,0,-1.5454975089033693,-1.2962548275274102,-1.058845892728042,-0.07746505342820986,-0.1224988880458214
real_even_odd,43,1,3.3176710256721367,0.06618129594265071,1.2219605928085797,-0.07480636925310431,-0.1290005078725518
real_even_odd,44,0,-0.9818129830405757,-1.393438919219187,-1.1484508320088416,-0.0770351292978191,-0.1203980129215786
real_even_odd,45,1,3.929663438307726,-0.9299184867003103,-1.9572080602734483,-0.0738357458363864,-0.1115476605354783
real_even_odd,46,1,4.2472003223656385,0.16949391209428472,1.261345269338343,-0.07380650952967377,-0.1246402974028397
real_even_odd,47,0,-0.061573417599432356,0.47970508081104507,1.8770465195010988,-0.07520137344795544,-0.1165416652947023
real_even_odd,48,0,-4.8131706497799,1.913637397581971,-0.7172409447150215,-0.07731477801537186,-0.1188143163787645
real_even_odd,49,1,-0.14092608789808203,1.1014300000009267,1.3964989293895484,-0.07509120100782848,-0.1216142018798847
real_even_odd,50,1,1.8563346532482123,0.21899630012562368,-0.9684159271337037,-0.07484018590413834,-0.1231680772390833
real_even_odd,51,0,-2.872825644842125,-0.44325220674794935,1.5756603264300701,-0.07749550371970901,-0.1249009307814932
real_even_odd,52,0,-1.017734167617871,-2.9555561368955803,0.6154584504231261,-0.07746459249053989,-0.1190178587215292
real_even_odd,53,1,0.06437048619599747,1.081038764883662,0.7943994897856541,-0.07513078265995587,-0.1163247620526548
real_even_odd,54,0,-1.3196165833692524,-1.4790897509771188,0.013948675725376978,-0.07771181507586601,-0.1221891154517463
real_even_odd,55,1,3.243940662544517,-0.023478595337893697,0.11119391925170352,-0.07431723686805261,-0.1160963971840038
real_even_odd,56,1,1.5231224020171956,-0.3437200083684841,-2.1743449355899958,-0.07531293074237518,-0.1137220548415212
real_even_odd,57,0,-0.8340885141149286,-1.2874474386663568,-0.6839654061857089,-0.07640580025619728,-0.1103498802015782
real_even_odd,58,0,-1.4299238182983998,-0.5794208364891928,0.8720786986769702,-0.07664909383911601,-0.1176676210328135
