rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
low_tv_spectral_teacher,0.29,30,1.0,0.8905667265164415,0.011057889358869878,0.0006436389463300575,-114.2762921668092,-0.044447714526297526,0.08866579327822512,False,no_claim
low_tv_spectral_teacher,0.3,30,1.0,0.8744517696860084,0.007994395351353621,0.0009317128726056743,-118.91464951797191,-0.04627888600326662,0.09016532511006833,False,no_claim
low_tv_spectral_teacher,0.31,30,1.0,0.8869986734339564,0.010124032333440645,0.0008069307510442995,-122.70386805988363,-0.04777482699888909,0.09659250548708027,False,no_claim
low_tv_spectral_teacher,0.32,30,1.0,0.8722968033963693,0.011055602158018776,0.000963745516512203,-127.8257788459296,-0.049796899950348236,0.10031775487823295,False,no_claim
low_tv_spectral_teacher,0.33,30,1.0,0.8238514874473573,0.016123029135427007,0.0008915496896052476,-132.04843846069224,-0.051463958621790255,0.10282926391168487,False,no_claim
low_tv_spectral_teacher,0.34,30,1.0,0.851843244691484,0.007886566482477823,0.0008970742879148245,-141.54008063472344,-0.05521115253179072,0.10947964037388623,False,no_claim
low_tv_spectral_teacher,0.35,30,1.0,0.8832489317593089,0.008046769026093222,0.0008799155988438655,-144.49031701200275,-0.05637587277548568,0.11272798945503697,False,no_claim
low_tv_spectral_teacher,0.36,30,1.0,0.8646071154587327,0.010058939751135275,0.0010071553216847693,-149.212436221773,-0.05824011249509495,0.11508400267900264,False,no_claim
low_tv_spectral_teacher,0.37,30,1.0,0.8904198284542312,0.012689574956954391,0.000961452967059533,-154.6309883732498,-0.06037929613168269,0.12108050597969214,False,no_claim
low_tv_spectral_teacher,0.38,30,1.0,0.8650154557283952,0.01734606701496254,0.0009690627189764412,-163.32257008947934,-0.06381063514322219,0.12779854561054863,False,no_claim
low_tv_spectral_teacher,0.39,30,1.0,0.815942525233955,0.014109336098540782,0.0008345625885617248,-164.8117163401028,-0.06439853338665823,0.12956456883729586,False,no_claim
low_tv_spectral_teacher,0.4,30,1.0,0.8947618073632981,0.009373300449402098,0.0009411051673943242,-171.1829380009181,-0.06691382026420079,0.13413300656606483,False,no_claim
low_tv_spectral_teacher,0.41,30,1.0,0.860521067341975,0.01353970233777144,0.0009305686275350616,-173.74177341493896,-0.06792401979598948,0.1370721676115026,False,no_claim
low_tv_spectral_teacher,0.42,30,1.0,0.8394396570847681,0.01478821438653753,0.0009727061416465041,-177.47235781174376,-0.0693968126885299,0.13870771798812528,False,no_claim
low_tv_spectral_teacher,0.43,30,1.0,0.8153888237058027,0.010975448534654823,0.0008908228075030242,-183.9732201825159,-0.07196328026483156,0.143135127134083,False,no_claim
low_tv_spectral_teacher,0.44,30,1.0,0.8679858828928325,0.016045669762082684,0.0011579266285905486,-183.29245666704045,-0.07169452246164346,0.1444732737175237,False,no_claim
low_tv_spectral_teacher,0.45,30,1.0,0.8742610604017582,0.01369845562362896,0.0010066340329619706,-188.25084297261625,-0.07365203778164972,0.1492850500110384,False,no_claim
low_tv_spectral_teacher,0.46,30,1.0,0.8788582670876723,0.014772098318703946,0.001202684039134253,-195.5087922345958,-0.07651739477414067,0.15344772394224793,False,no_claim
low_tv_spectral_teacher,0.47,30,1.0,0.8601829199223806,0.014123646892799529,0.001335771446153991,-196.98820142101115,-0.0771014489337993,0.15691577027131212,False,no_claim
low_tv_spectral_teacher,0.48,30,1.0,0.861345874948471,0.012510479608337323,0.0010696345905494389,-204.33880147905782,-0.08000338342177664,0.1604532927294358,False,no_claim
low_tv_spectral_teacher,0.49,30,1.0,0.8559568924051233,0.0153163242505915,0.001214866851402568,-205.74256700359166,-0.08055757431184132,0.16234809186309945,False,no_claim
low_tv_spectral_teacher,0.5,30,1.0,0.8690045993782965,0.011475219096335332,0.0008402341615027409,-210.25434964828884,-0.08233877551385364,0.16696425289758715,False,no_claim
low_tv_spectral_teacher,0.51,30,1.0,0.8682994604800138,0.013635370929296604,0.0009929865116382267,-213.40748676818214,-0.08358359869580918,0.16928227879432428,False,no_claim
low_tv_spectral_teacher,0.52,30,1.0,0.8352360704421355,0.014121877885587622,0.0009887898233412263,-219.12812010745913,-0.08584204059840568,0.17445607411525674,False,no_claim
low_tv_spectral_teacher,0.53,30,1.0,0.8873252616456716,0.01545692413534455,0.001464295442614048,-220.14969410270538,-0.08624534655783966,0.1736467693379344,False,no_claim
low_tv_spectral_teacher,0.54,30,1.0,0.8790839898505208,0.011775134578837948,0.0010757988658768446,-226.79665438910718,-0.08886949195318186,0.1798669332658462,False,no_claim
low_tv_spectral_teacher,0.55,30,1.0,0.8386997961667217,0.01609342064061502,0.001163525227352531,-231.5285455661221,-0.09073758953589599,0.18271533807532492,False,no_claim
low_tv_spectral_teacher,0.56,30,1.0,0.8512537852876921,0.01549220962432682,0.0011077105115344615,-230.58299735368848,-0.09036429770311524,0.18190567065864166,False,no_claim
low_tv_spectral_teacher,0.57,30,1.0,0.831752149191117,0.013074377686576731,0.0010789615761212612,-235.82113769993288,-0.0924322567817747,0.18630223856443057,False,no_claim
low_tv_spectral_teacher,0.58,30,1.0,0.8647713356775633,0.01679039763254489,0.0009399849702144735,-241.4017091218045,-0.09463540380975403,0.19162242379087005,False,no_claim
low_tv_spectral_teacher,0.59,30,1.0,0.8627829950153986,0.030057048632764722,0.001197472118619166,-242.75319288741477,-0.09516895444757886,0.19372052054107802,False,no_claim
low_tv_spectral_teacher,0.6,30,1.0,0.86022900517971,0.014788006742215545,0.00139354563781049,-247.0279722977268,-0.09685658942993655,0.19944898055838456,False,no_claim
low_tv_spectral_teacher,0.61,30,1.0,0.8505684211835948,0.028963456488679446,0.0012807666331564843,-246.65632377166096,-0.0967098667587696,0.19771496578485664,False,no_claim
low_tv_spectral_teacher,0.62,30,1.0,0.8789936641325339,0.011929006002863292,0.0009893792832945483,-255.95536965590568,-0.10038102581295229,0.20188119559579956,False,no_claim
low_tv_spectral_teacher,0.63,30,1.0,0.8939228726539843,0.016849892917029933,0.0012670689841937192,-254.50885309622007,-0.09980995729353433,0.20328264404582103,False,no_claim
low_tv_spectral_teacher,0.64,30,1.0,0.8201793106946405,0.017984615741875397,0.0012636891962091099,-259.78175976422847,-0.1018916417262262,0.2073377201233216,False,no_claim
low_tv_spectral_teacher,0.65,30,1.0,0.8600320830803307,0.020069729000339803,0.0009797926438596233,-265.14569352549864,-0.10400926263474183,0.20882653420997505,False,no_claim
