beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.05,0.2,1800,4.989774639072048,-0.00826072438571245,4.998035363457761,-21.023543561638185,6.50871971495649,pass
0.05,0.21,1800,4.751895056257415,-0.008138623226167018,4.760033679483582,-20.71279611059506,6.438440876532425,pass
0.05,0.22,1800,4.535658355034281,-0.008010157200047037,4.543668512234328,-20.38585007411971,6.366256318851952,pass
0.05,0.23,1800,4.338232818596657,-0.007884888757916918,4.346117707354574,-20.067041888898558,6.283144337754721,pass
0.05,0.24,1800,4.157277650377288,-0.007751819170846141,4.165029469548134,-19.72837978980343,6.199982820785006,pass
0.05,0.25,1800,3.9908055116600085,-0.007622779106199414,3.998428290766208,-19.39997282527751,6.1287445291798095,pass
0.05,0.26,1800,3.8371491591866445,-0.007493428088555504,3.8446425872752,-19.070774485373757,6.033181797780971,pass
0.05,0.27,1800,3.69488329484207,-0.007365122534048164,3.702248417376118,-18.74423684915258,5.95566962758421,pass
0.05,0.28,1800,3.562788421985902,-0.007236837626783674,3.570025259612686,-18.41775176016445,5.864061125095564,pass
0.05,0.29,1800,3.4398018186897557,-0.0071191216259410195,3.446920940315697,-18.118164538019894,5.795777620989576,pass
0.05,0.3,1800,3.325027171568411,-0.006996404070096255,3.332023575638507,-17.805848358394968,5.720397992551042,pass
0.05,0.31,1800,3.217661747500972,-0.006877196665324739,3.2245389441662966,-17.50246551325146,5.633454205045423,pass
0.05,0.32,1800,3.117012432126322,-0.006759670034778149,3.1237721021611002,-17.20336023851039,5.54871997311729,pass
0.05,0.33,1800,3.0224654991451256,-0.00664684234442609,3.0291123414895518,-16.9162137665644,5.481655274319143,pass
0.05,0.34,1800,2.9334874666367505,-0.006533335397226262,2.9400208020339766,-16.627338585940837,5.385351124407858,pass
0.05,0.35,1800,2.84959505600917,-0.006425151680978429,2.8560202076901486,-16.3520110280901,5.317027776812574,pass
0.05,0.36,1800,2.770366146636384,-0.006320166395705361,2.7766863130320893,-16.084823477070145,5.2445812979105595,pass
0.05,0.37,1800,2.695423669572515,-0.006217067431679786,2.701640737004195,-15.822436613625056,5.167229634596011,pass
0.05,0.38,1800,2.6244309358202034,-0.00611399231546018,2.6305449281356634,-15.560110442846158,5.092276216345716,pass
0.05,0.39,1800,2.5570780283780725,-0.0060170298053941135,2.5630950581834666,-15.313340854728018,5.021062711995489,pass
0.05,0.4,1800,2.4930972384089767,-0.005920443319903419,2.4990176817288803,-15.0675282491542,4.938811224602184,pass
0.05,0.41,1800,2.4322371837981476,-0.005828847156857246,2.438066030955005,-14.83441601420169,4.877732704631694,pass
0.05,0.42,1800,2.374279430472226,-0.00573740926956525,2.380016839741791,-14.60170659104356,4.803136421205721,pass
0.05,0.43,1800,2.3190228092822003,-0.005644801628385892,2.3246676109105864,-14.366020144242095,4.713861281074373,pass
0.05,0.44,1800,2.266272111409668,-0.00556214470749625,2.271834256117164,-14.155658280577954,4.647353911025202,pass
0.05,0.45,1800,2.215876470081937,-0.005472580343734194,2.221349050425671,-13.927716974803523,4.573264242330938,pass
0.05,0.46,1800,2.1676663775436373,-0.005392476133649334,2.173058853677287,-13.723851760137554,4.515612496483584,pass
0.05,0.47,1800,2.1215107477580686,-0.005312811160127643,2.126823558918196,-13.52110440252485,4.439937665079375,pass
0.05,0.48,1800,2.077279038716856,-0.005235696057211332,2.082514734774067,-13.324846465602839,4.371865066843266,pass
0.05,0.49,1800,2.034852724970053,-0.005161709094338857,2.040014434064392,-13.13654964509239,4.330821710302372,pass
0.05,0.5,1800,1.9941252500405753,-0.005088895342528858,1.999214145383104,-12.951238646735943,4.26950421197455,pass
