beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.05,0.59,1800,-0.5331252927006208,-0.00569987193144425,-0.5331252927006208,-0.00569987193144425,-0.5312154485167513,-0.0037900277475747726,-0.5317074686389746,-0.004282047869798003,-0.5304534477262993,-0.0019098441838694769,24740.2170500544,-0.5274254207691765,1800,-11.448909706937616,3.7497109938902273,1.6897506864725829,-0.0044985892758104586,1.6942492757483933,pass
0.05,0.6,1800,-0.5163695671685072,-0.0057446607399491804,-0.5163695671685072,-0.0057446607399491804,-0.5144597229846378,-0.0038348165560797053,-0.5149395373058862,-0.004314630877328126,-0.5136859175568582,-0.0019098441838694769,24740.2170500544,-0.5106249064285581,1800,-11.287956220690953,3.6729127470824974,1.6615764415635792,-0.0044353462556742445,1.6660117878192535,pass
0.05,0.61,1800,-0.49989123303068067,-0.00578913373920698,-0.49989123303068067,-0.00578913373920698,-0.4979813888468112,-0.0038792895553375023,-0.49844858673291,-0.004346487441436312,-0.4971949899044626,-0.0019098441838694769,24740.2170500544,-0.4941020992914737,1800,-11.15001763470571,3.6449228288539293,1.6343189727481269,-0.004381146418351949,1.6387001191664787,pass
0.05,0.62,1800,-0.483680069241768,-0.005832101619374466,-0.483680069241768,-0.005832101619374466,-0.4817702250578985,-0.003922257435504988,-0.4822253060902771,-0.004377338467883553,-0.4809722951979057,-0.0019098441838694769,24740.2170500544,-0.4778479676223935,1800,-11.00337421498121,3.594446693453516,1.6079459458690104,-0.004323526214138,1.6122694720831483,pass
0.05,0.63,1800,-0.467729348810809,-0.0058754355637971835,-0.467729348810809,-0.0058754355637971835,-0.46581950462693955,-0.0039655913799277066,-0.4662624081709771,-0.0044084949239652,-0.4650095440974003,-0.0019098441838694769,24740.217050054398,-0.46185391324701186,1800,-10.876840064434683,3.5492211575255714,1.5824040856702568,-0.004273807490937007,1.5866778931611938,pass
0.05,0.64,1800,-0.4520296775016406,-0.005917933263251982,-0.4520296775016406,-0.005917933263251982,-0.4501198333177711,-0.004008089079382505,-0.45055093788968964,-0.004439193651301001,-0.44929852307935675,-0.0019098441838694769,24740.217050054398,-0.4461117442383886,1800,-10.740321396533725,3.5025836573903484,1.5576658855023444,-0.004220165578205786,1.5618860510805501,pass
0.05,0.65,1800,-0.4365729780824077,-0.00595932836169907,-0.4365729780824077,-0.00595932836169907,-0.4346631338985382,-0.004049484177829593,-0.43508260353377654,-0.0044689538130678755,-0.4338301496901922,-0.0019098441838694769,24740.2170500544,-0.43061364972070865,1800,-10.599761926911592,3.4388609929297127,1.53369209898595,-0.004164935924130291,1.5378570349100802,pass
0.05,0.66,1800,-0.4213531109321599,-0.006000934335508498,-0.4213531109321599,-0.006000934335508498,-0.41944326674829036,-0.004091090151639021,-0.4198517053694353,-0.004499528772783922,-0.418599717874354,-0.0019098441838694769,24740.2170500544,-0.41535217659665136,1800,-10.484140230878031,3.419805702808882,1.5104366657424662,-0.004119505002309639,1.5145561707447759,pass
0.05,0.67,1800,-0.4063623307419958,-0.006042122717207352,-0.4063623307419958,-0.006042122717207352,-0.4044524865581263,-0.004132278533337874,-0.404847664449071,-0.004527456424282528,-0.40359622562964287,-0.0019098441838694769,24740.217050054398,-0.40032020802478846,1800,-10.359752423429018,3.3693068924498153,1.4878802251275856,-0.004070629635924958,1.4919508547635105,pass
0.05,0.68,1800,-0.39159259241614064,-0.006081648924710861,-0.39159259241614064,-0.006081648924710861,-0.38968274823227117,-0.004171804740841385,-0.39006820922083557,-0.004557265729405776,-0.38881662398735745,-0.0019098441838694769,24740.217050054398,-0.3855109434914298,1800,-10.217324298737713,3.305426181584853,1.4659957352807456,-0.004014665736242717,1.4700104010169883,pass
0.05,0.69,1800,-0.3770382726014849,-0.006120392264244541,-0.3770382726014849,-0.006120392264244541,-0.37512842841761546,-0.004210548080375064,-0.3755040190934467,-0.004586138756206362,-0.3742530569851804,-0.0019098441838694769,24740.217050054398,-0.3709178803372404,1800,-10.09250676020716,3.2553295166305496,1.444740280934744,-0.003965621516780809,1.4487059024515248,pass
0.05,0.7,1800,-0.3626964741172231,-0.006161677504203311,-0.3626964741172231,-0.006161677504203311,-0.36078662993335364,-0.004251833320333835,-0.36114899253242794,-0.004614195919408152,-0.35989803054021324,-0.0019098441838694769,24740.217050054398,-0.3565347966130198,1800,-9.997968631529693,3.2602229492772103,1.4240816289407405,-0.003928474904333868,1.4280101038450743,pass
