beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.05,2.26,2700,0.4407950224734379,-0.001508991991850687,0.44230401446528855,-3.840384619259998,0.24827633466040455,pass
0.05,2.27,2700,0.43884320086676004,-0.0015123377638796638,0.4403555386306397,-3.8488996090737446,0.24531092349986958,pass
0.05,2.28,2700,0.4369137110639526,-0.0015104436253246447,0.43842415468927726,-3.8440790264512206,0.2534149412350467,pass
0.05,2.29,2700,0.4349953823948637,-0.0015142563350716818,0.43650963872993537,-3.85378237275743,0.25717278185672526,pass
0.05,2.3,2700,0.43309712256910954,-0.001514648166347871,0.4346117707354574,-3.8547795833553318,0.24755534791177763,pass
0.05,2.31,2700,0.4312158653264271,-0.0015144691720802876,0.4327303344985074,-3.8543240429443317,0.24642277950238445,pass
0.05,2.32,2700,0.42934538337251205,-0.0015197341669500814,0.4308651175394621,-3.8677234548879573,0.24722933788382379,pass
0.05,2.33,2700,0.42749741178228745,-0.0015184992441297067,0.4290159110264172,-3.8645805763101033,0.2452917978794943,pass
0.05,2.34,2700,0.4256626199588796,-0.0015198897383649312,0.42718250969724453,-3.86811938413875,0.2480300992490015,pass
0.05,2.35,2700,0.423841536983464,-0.001523174800175173,0.42536471178363916,-3.8764798664458153,0.24818466038876236,pass
0.05,2.36,2700,0.4220400631641804,-0.0015222557729179288,0.42356231893709834,-3.874140942076129,0.2440616097528927,pass
0.05,2.37,2700,0.4202491487952418,-0.0015259873615311936,0.421775136156773,-3.883637835096888,0.2490388547885501,pass
0.05,2.38,2700,0.4184775740394357,-0.0015253976797038938,0.4200029717191396,-3.8821370948464096,0.2425817524875203,pass
0.05,2.39,2700,0.416716642019248,-0.001528995090187981,0.418245637109436,-3.891292504528412,0.2401415852783274,pass
0.05,2.4,2700,0.4149710803184656,-0.0015318666363477885,0.4165029469548134,-3.8986005895051217,0.23629370177627657,pass
0.05,2.41,2700,0.4132417454220056,-0.0015329735371445792,0.4147747189591502,-3.901417652032954,0.24291812386578424,pass
0.05,2.42,2700,0.41152649557792403,-0.0015342782615603242,0.41306077383948436,-3.9047381756710253,0.2439077256552362,pass
0.05,2.43,2700,0.40982366936693315,-0.0015372658970800143,0.4113609352640132,-3.9123417080686367,0.23997720993192342,pass
0.05,2.44,2700,0.40813493076325313,-0.0015400990283665715,0.4096750297916197,-3.9195520271929243,0.24834627874659737,pass
0.05,2.45,2700,0.4064628048795855,-0.0015400819332928657,0.4080028868128784,-3.9195085202303432,0.23660386110036402,pass
0.05,2.46,2700,0.40480063029283053,-0.0015437081996703319,0.40634433849250085,-3.9287373681609945,0.2412985060437047,pass
0.05,2.47,2700,0.40315539816636076,-0.0015438215468182132,0.40469921971317896,-3.9290258366523525,0.2419656145624576,pass
0.05,2.48,2700,0.40151936968752766,-0.0015479983332593978,0.4030673680207871,-3.9396557581451677,0.23880093511067446,pass
0.05,2.49,2700,0.39989978882523397,-0.0015488347456704959,0.40144862357090444,-3.941784427731412,0.23918656130091276,pass
0.05,2.5,2700,0.39829182846054245,-0.0015510006160784067,0.39984282907662083,-3.947296567919545,0.2313404091571789,pass
