rule,radius,d0,delta_phi_energy,delta_phi_full,n_units,qc_pass,diagnostic_status,bootstrap_sd
low_tv_spectral_teacher,2.24,0.01,-0.21494258215765186,5.1945670125114995,30,False,raw_no_claim,0.002548334834014645
low_tv_spectral_teacher,2.25,0.01,-0.21487110042242272,5.199091086068534,30,False,raw_no_claim,0.0025129243586340475
low_tv_spectral_teacher,2.26,0.01,-0.21824725083203378,5.200147781997586,30,False,raw_no_claim,0.0019873554867565124
low_tv_spectral_teacher,2.27,0.01,-0.22275116008026882,5.200057147958781,30,False,raw_no_claim,0.0025500084255079963
low_tv_spectral_teacher,2.28,0.01,-0.21708246876695786,5.210119715407004,30,False,raw_no_claim,0.0027823739124383804
low_tv_spectral_teacher,2.29,0.01,-0.21731378873945054,5.214263042290686,30,False,raw_no_claim,0.002567132017018072
low_tv_spectral_teacher,2.3,0.01,-0.21783303611851673,5.21809938006527,30,False,raw_no_claim,0.0032479941155232786
low_tv_spectral_teacher,2.31,0.01,-0.21838956268224577,5.221879542347829,30,False,raw_no_claim,0.002093515651799981
low_tv_spectral_teacher,2.32,0.01,-0.2175532125854928,5.227033848235312,30,False,raw_no_claim,0.002566139987025668
low_tv_spectral_teacher,2.33,0.01,-0.22123124813788603,5.227655196563399,30,False,raw_no_claim,0.0018838482808046682
low_tv_spectral_teacher,2.34,0.01,-0.21954865907938823,5.23361875666704,30,False,raw_no_claim,0.0034612943706048773
low_tv_spectral_teacher,2.35,0.01,-0.21954778649640522,5.237882344499651,30,False,raw_no_claim,0.002468520707253709
low_tv_spectral_teacher,2.36,0.01,-0.22114405027614856,5.240530695213328,30,False,raw_no_claim,0.002191065711223402
low_tv_spectral_teacher,2.37,0.01,-0.22451383494675264,5.241387577352558,30,False,raw_no_claim,0.0014554510292338126
low_tv_spectral_teacher,2.38,0.01,-0.22364246065588214,5.246467821908735,30,False,raw_no_claim,0.002935251533174854
low_tv_spectral_teacher,2.39,0.01,-0.22134112883496215,5.252960376688365,30,False,raw_no_claim,0.0024579935598418477
low_tv_spectral_teacher,2.4,0.01,-0.22005173702156755,5.2584234915224215,30,False,raw_no_claim,0.0028827813007191866
low_tv_spectral_teacher,2.41,0.01,-0.21853132374124823,5.264100273415616,30,False,raw_no_claim,0.0030299870485130487
low_tv_spectral_teacher,2.42,0.01,-0.22568088902946645,5.261089866054912,30,False,raw_no_claim,0.0020218514677350463
low_tv_spectral_teacher,2.43,0.01,-0.2274823761539281,5.263410468117003,30,False,raw_no_claim,0.0021954026437867626
low_tv_spectral_teacher,2.44,0.01,-0.22195639456468597,5.27304161034743,30,False,raw_no_claim,0.001732994028011563
low_tv_spectral_teacher,2.45,0.01,-0.2313129471811231,5.267773428302197,30,False,raw_no_claim,0.0024727593756918255
low_tv_spectral_teacher,2.46,0.01,-0.2239799610149991,5.279178131752763,30,False,raw_no_claim,0.0024875103250777395
low_tv_spectral_teacher,2.47,0.01,-0.22282001490132386,5.284393276982623,30,False,raw_no_claim,0.0024433208379802704
low_tv_spectral_teacher,2.48,0.01,-0.22615016419203082,5.285101942120537,30,False,raw_no_claim,0.0025814194238126496
low_tv_spectral_teacher,2.49,0.01,-0.22349842862741276,5.291776239295461,30,False,raw_no_claim,0.0021937924510031055
low_tv_spectral_teacher,2.5,0.01,-0.22852593208746008,5.290755174911043,30,False,raw_no_claim,0.0032634438475319183
random_label,0.01,0.01,0.0,0.0,30,True,claimable_rule_radius,0.0
random_label,0.02,0.01,-0.0011785164434898712,0.6916950173811377,30,True,claimable_rule_radius,7.013469891378038e-05
random_label,0.03,0.01,-0.0044671930200885675,1.0937113758340977,30,False,raw_no_claim,0.00019121924297053612
random_label,0.04,0.01,-0.012050750533830533,1.3736963171154246,30,False,raw_no_claim,0.0007298897478496216
random_label,0.05,0.01,-0.025822483389456294,1.5829800410018355,30,False,raw_no_claim,0.001227990441787214
random_label,0.06,0.01,-0.04913197477264618,1.7419201279061676,30,False,raw_no_claim,0.0022433434512389053
random_label,0.07,0.01,-0.07821496810957514,1.866926957436439,30,False,raw_no_claim,0.0033686488965379013
random_label,0.08,0.01,-0.11025659609647774,1.968364005377405,30,False,raw_no_claim,0.00423882710334246
random_label,0.09,0.01,-0.19554084072851927,2.0008162969798535,30,False,raw_no_claim,0.04612040555734358
random_label,0.1,0.01,-0.18733762500070253,2.114338433215217,30,False,raw_no_claim,0.006039382734868441
random_label,0.11,0.01,-0.2311008234399212,2.1658477871899544,30,False,raw_no_claim,0.008113466872400887
random_label,0.12,0.01,-0.273390550933927,2.2105350855695147,30,False,raw_no_claim,0.008175472598701349
random_label,0.13,0.01,-0.3122333356618071,2.25170340855162,30,False,raw_no_claim,0.010021790654388811
random_label,0.14,0.01,-0.35674204016169436,2.281273419208947,30,False,raw_no_claim,0.012802514120573722
random_label,0.15,0.01,-0.3923765176919665,2.3146045755535116,30,False,raw_no_claim,0.013251212748490927
random_label,0.16,0.01,-0.4405669970449534,2.330927138253557,30,False,raw_no_claim,0.01384873807428775
random_label,0.17,0.01,-0.47870811282078113,2.353386710373194,30,False,raw_no_claim,0.015976800779569412
random_label,0.18,0.01,-0.5422543210894962,2.3469763504435037,30,False,raw_no_claim,0.0310339297518317
random_label,0.19,0.01,-0.5490555893431343,2.3942209583273857,30,False,raw_no_claim,0.015599480862086271
random_label,0.2,0.01,-0.5873038795771361,2.4072457124634106,30,False,raw_no_claim,0.01530435149347163
random_label,0.21,0.01,-0.6143122521732466,2.4290082422269537,30,False,raw_no_claim,0.018425110897969325
random_label,0.22,0.01,-0.6372894158455789,2.4525327286089245,30,False,raw_no_claim,0.01905534991123351
random_label,0.23,0.01,-0.6722490701900902,2.462007287777777,30,False,raw_no_claim,0.02168514650110219
random_label,0.24,0.01,-0.7053935186550184,2.4714056516730505,30,False,raw_no_claim,0.025614651006857843
random_label,0.25,0.01,-0.7172240349519399,2.5003810138306437,30,False,raw_no_claim,0.01652501108613052
random_label,0.26,0.01,-0.7411197347319683,2.5156905433060865,30,False,raw_no_claim,0.020322494751492753
random_label,0.27,0.01,-0.754367480465938,2.540168226096621,30,False,raw_no_claim,0.018416399031029988
random_label,0.28,0.01,-0.7783876338213279,2.5525013593739416,30,False,raw_no_claim,0.01987983835786076
random_label,0.29,0.01,-0.7998930847457372,2.566073374601184,30,False,raw_no_claim,0.021247716423381764
random_label,0.3,0.01,-0.8158703696642504,2.583984257405856,30,False,raw_no_claim,0.01969528358416268
random_label,0.31,0.01,-0.8160302615873768,2.616601243251309,30,False,raw_no_claim,0.019142486586573963
random_label,0.32,0.01,-0.8270117497479025,2.6373559193752354,30,False,raw_no_claim,0.02195825552704385
random_label,0.33,0.01,-0.8475831973257735,2.6475439821582887,30,False,raw_no_claim,0.02104392027828107
random_label,0.34,0.01,-0.8520223788657851,2.6729459781528178,30,False,raw_no_claim,0.02024466997254492
random_label,0.35,0.01,-0.8548111671305414,2.6991332828067645,30,False,raw_no_claim,0.020604240984879982
random_label,0.36,0.01,-0.8611141874111129,2.7209900179465145,30,False,raw_no_claim,0.02335923140727326
random_label,0.37,0.01,-0.8768340096924535,2.732658353045476,30,False,raw_no_claim,0.019515288386582685
random_label,0.38,0.01,-0.9006401687517727,2.735509912743375,30,False,raw_no_claim,0.019849937768349094
random_label,0.39,0.01,-0.8912803445312704,2.7708349685363434,30,False,raw_no_claim,0.01999240847444031
random_label,0.4,0.01,-0.8941371194161799,2.793286006448995,30,False,raw_no_claim,0.021537165473810065
random_label,0.41,0.01,-0.883901020589772,2.8282049694991773,30,False,raw_no_claim,0.020715638584517377
random_label,0.42,0.01,-0.8984775057876767,2.8377165224371512,30,False,raw_no_claim,0.01996657382455279
random_label,0.43,0.01,-0.9074174729857186,2.8522977630727495,30,False,raw_no_claim,0.019212806783904548
random_label,0.44,0.01,-0.9036630296309852,2.8790326486481455,30,False,raw_no_claim,0.019450799579248355
random_label,0.45,0.01,-0.9024866619174428,2.9026730001822214,30,False,raw_no_claim,0.02244168941087598
random_label,0.46,0.01,-0.906686213935836,2.9204436778566585,30,False,raw_no_claim,0.023909865148517836
random_label,0.47,0.01,-0.8952769491052027,2.953350657499562,30,False,raw_no_claim,0.01891260741429072
random_label,0.48,0.01,-0.8867303461843821,2.9829423579683145,30,False,raw_no_claim,0.01999702227184351
random_label,0.49,0.01,-0.8833177517631301,3.0069660993288982,30,False,raw_no_claim,0.02011078426074353
random_label,0.5,0.01,-0.8901037029161301,3.020374879691081,30,False,raw_no_claim,0.022776483417523096
random_label,0.51,0.01,-0.8753110402817695,3.054962351766392,30,False,raw_no_claim,0.020670351803822592
random_label,0.52,0.01,-0.8767921651664998,3.072891646696183,30,False,raw_no_claim,0.021724707398584783
random_label,0.53,0.01,-0.8873380410931934,3.0813864457263773,30,False,raw_no_claim,0.02236865387830063
random_label,0.54,0.01,-0.9125556807588115,3.074853559628375,30,False,raw_no_claim,0.019033870810094198
random_label,0.55,0.01,-0.874917011373322,3.130834123647846,30,False,raw_no_claim,0.020085389595294708
random_label,0.56,0.01,-0.8621031421790407,3.1616593848408567,30,False,raw_no_claim,0.022202702715156543
random_label,0.57,0.01,-0.859679313800219,3.1817758027244873,30,False,raw_no_claim,0.01821743418746145
random_label,0.58,0.01,-0.8474957611899931,3.211344231981556,30,False,raw_no_claim,0.021240022705582593
random_label,0.59,0.01,-0.8778250239153478,3.1981026539248747,30,False,raw_no_claim,0.024207838849019152
random_label,0.6,0.01,-0.8555036101187957,3.2372245507759376,30,False,raw_no_claim,0.022446806683346168
random_label,0.61,0.01,-0.8458850813334212,3.263365855929439,30,False,raw_no_claim,0.02167843102981102
random_label,0.62,0.01,-0.8495713903765173,3.2759336482867956,30,False,raw_no_claim,0.020849642286576806
random_label,0.63,0.01,-0.8298617486518377,3.3116373146025486,30,False,raw_no_claim,0.019742969042327835
random_label,0.64,0.01,-0.8422784658600541,3.3149627370877113,30,False,raw_no_claim,0.018871156709507505
random_label,0.65,0.01,-0.8182149637808585,3.3545243048238604,30,False,raw_no_claim,0.019801444046066805
random_label,0.66,0.01,-0.8100802722462562,3.377920441062433,30,False,raw_no_claim,0.019949880108398186
random_label,0.67,0.01,-0.8183094979823017,3.384723155905549,30,False,raw_no_claim,0.02421805119346469
random_label,0.68,0.01,-0.8342068525816769,3.3836350382615543,30,False,raw_no_claim,0.02063455117902121
random_label,0.69,0.01,-0.8243104452095075,3.4081244816125458,30,False,raw_no_claim,0.024094507157447136
random_label,0.7,0.01,-0.8273085208788714,3.4195094628830627,30,False,raw_no_claim,0.022661138259978213
random_label,0.71,0.01,-0.7900613600156529,3.47093565880338,30,False,raw_no_claim,0.019645596311436142
random_label,0.72,0.01,-0.7955307859858026,3.479446953196453,30,False,raw_no_claim,0.01674048642641703
random_label,0.73,0.01,-0.7930818644841007,3.4956837513815633,30,False,raw_no_claim,0.0202666876944669
random_label,0.74,0.01,-0.791253244125609,3.5111126524369496,30,False,raw_no_claim,0.023113334820193947
random_label,0.75,0.01,-0.8033631639620304,3.512420453674739,30,False,raw_no_claim,0.017885960153799937
random_label,0.76,0.01,-0.7915651935044016,3.5374584218153733,30,False,raw_no_claim,0.019800845470012953
random_label,0.77,0.01,-0.7849172349790919,3.5571733011967983,30,False,raw_no_claim,0.025972188088417655
random_label,0.78,0.01,-0.7637485291432792,3.5912403177489622,30,False,raw_no_claim,0.022552628626597078
random_label,0.79,0.01,-0.7736981405889952,3.594024702856129,30,False,raw_no_claim,0.016931729286708
random_label,0.8,0.01,-0.7655425096624898,3.614754150027312,30,False,raw_no_claim,0.022216052929072472
random_label,0.81,0.01,-0.7547508533093192,3.637963422107426,30,False,raw_no_claim,0.018597955828707022
random_label,0.82,0.01,-0.7633267625074777,3.6416527614060987,30,False,raw_no_claim,0.02021269555718994
random_label,0.83,0.01,-0.7450051935520249,3.6720909055166633,30,False,raw_no_claim,0.01926865891122034
random_label,0.84,0.01,-0.760523729480082,3.668543832569373,30,False,raw_no_claim,0.023169584174818153
random_label,0.85,0.01,-0.7538693999219677,3.6870279476633003,30,False,raw_no_claim,0.021733032047487697
random_label,0.86,0.01,-0.7345463318471703,3.7180424380359254,30,False,raw_no_claim,0.018602375004270245
random_label,0.87,0.01,-0.7455804331085848,3.7185645950925235,30,False,raw_no_claim,0.018190503824409704
random_label,0.88,0.01,-0.7322975399330571,3.7432716721707013,30,False,raw_no_claim,0.02165817055500575
random_label,0.89,0.01,-0.7385286921770019,3.7483356142429654,30,False,raw_no_claim,0.02338473079787587
random_label,0.9,0.01,-0.7284839823864873,3.769549213537805,30,False,raw_no_claim,0.0233619376350968
random_label,0.91,0.01,-0.7179881965873001,3.791090473172141,30,False,raw_no_claim,0.017692530266698193
random_label,0.92,0.01,-0.7289257396547982,3.791077685962324,30,False,raw_no_claim,0.01859376595099583
random_label,0.93,0.01,-0.7210369323810657,3.8097731413118066,30,False,raw_no_claim,0.020294535067597083
random_label,0.94,0.01,-0.703730497384799,3.837770643044593,30,False,raw_no_claim,0.01989704875233047
random_label,0.95,0.01,-0.6929980551663562,3.8590810168954555,30,False,raw_no_claim,0.017901315006500426
random_label,0.96,0.01,-0.7196484556015784,3.8428977823757458,30,False,raw_no_claim,0.022395434574601705
random_label,0.97,0.01,-0.6942840784857331,3.8786208554150035,30,False,raw_no_claim,0.02260970300952845
random_label,0.98,0.01,-0.6888803815209206,3.894277003395735,30,False,raw_no_claim,0.019429510913041403
random_label,0.99,0.01,-0.6974531412499573,3.895852607088291,30,False,raw_no_claim,0.013661588880246368
random_label,1.0,0.01,-0.6993335402944185,3.904018576137421,30,False,raw_no_claim,0.02794911038113269
random_label,1.01,0.01,-0.7060637438790828,3.907234775126867,30,False,raw_no_claim,0.019943566611604277
random_label,1.02,0.01,-0.7057990362683425,3.917347889604446,30,False,raw_no_claim,0.021193231943022573
random_label,1.03,0.01,-0.6900761974092237,3.942823051780448,30,False,raw_no_claim,0.02009073279898649
random_label,1.04,0.01,-0.6997651894444452,3.9427921562428647,30,False,raw_no_claim,0.01921728251376675
random_label,1.05,0.01,-0.6947215141010316,3.95740150469046,30,False,raw_no_claim,0.014751770676288368
random_label,1.06,0.01,-0.7081132190282771,3.9534848016159208,30,False,raw_no_claim,0.021195429549681795
random_label,1.07,0.01,-0.6921042521207192,3.9788798019091054,30,False,raw_no_claim,0.017769678172265952
random_label,1.08,0.01,-0.6704019606642885,4.009880813547525,30,False,raw_no_claim,0.018226018712417948
random_label,1.09,0.01,-0.6749966955675119,4.014499095117127,30,False,raw_no_claim,0.017641486667093864
random_label,1.1,0.01,-0.678335789978449,4.020288878867346,30,False,raw_no_claim,0.012349502576527824
random_label,1.11,0.01,-0.6799233614559088,4.027747570136206,30,False,raw_no_claim,0.0179587292367561
random_label,1.12,0.01,-0.6557687409568003,4.060867319887724,30,False,raw_no_claim,0.018330283729859384
random_label,1.13,0.01,-0.6622122709490907,4.0633092280559024,30,False,raw_no_claim,0.011014859271757294
random_label,1.14,0.01,-0.6675758828429811,4.066752767506353,30,False,raw_no_claim,0.020184563542196395
random_label,1.15,0.01,-0.6669018579998786,4.076157024359281,30,False,raw_no_claim,0.020218138829053166
random_label,1.16,0.01,-0.6730945052957141,4.0786190217004625,30,False,raw_no_claim,0.019302136340886827
random_label,1.17,0.01,-0.6627302770095916,4.097563604912208,30,False,raw_no_claim,0.022991064588993963
random_label,1.18,0.01,-0.6582554152450101,4.110545796419839,30,False,raw_no_claim,0.02221785766366414
random_label,1.19,0.01,-0.6426317428084238,4.134605005931565,30,False,raw_no_claim,0.015158618985504885
random_label,1.2,0.01,-0.6784759989841109,4.10712569573525,30,False,raw_no_claim,0.01854833442687827
random_label,1.21,0.01,-0.6581186452222347,4.1357785760375165,30,False,raw_no_claim,0.018384973659543138
random_label,1.22,0.01,-0.6516271934695321,4.150497277617956,30,False,raw_no_claim,0.016666526539736264
random_label,1.23,0.01,-0.6404633781114594,4.169821180831676,30,False,raw_no_claim,0.019197726713601312
random_label,1.24,0.01,-0.636013485489158,4.182365086998782,30,False,raw_no_claim,0.01543965464366932
random_label,1.25,0.01,-0.6515448258993728,4.174862747274503,30,False,raw_no_claim,0.020153058666114235
random_label,1.26,0.01,-0.622757937252219,4.211614659826795,30,False,raw_no_claim,0.01478710259241717
random_label,1.27,0.01,-0.6503238909442758,4.191950764765615,30,False,raw_no_claim,0.01586145628103628
random_label,1.28,0.01,-0.6461233143901811,4.203991422382212,30,False,raw_no_claim,0.016265481424211563
random_label,1.29,0.01,-0.6348208513843991,4.223072953528256,30,False,raw_no_claim,0.017514470474879397
random_label,1.3,0.01,-0.6622236316115492,4.203389170817798,30,False,raw_no_claim,0.01766664150047364
random_label,1.31,0.01,-0.670320299190913,4.202952350767759,30,False,raw_no_claim,0.01698428209903514
random_label,1.32,0.01,-0.6502631933265042,4.230611053806813,30,False,raw_no_claim,0.019065831163641415
random_label,1.33,0.01,-0.6635173748666515,4.224901098349883,30,False,raw_no_claim,0.01787759827963872
random_label,1.34,0.01,-0.6443098798330451,4.251596307879433,30,False,raw_no_claim,0.013671478278035982
random_label,1.35,0.01,-0.6491479561333416,4.25419027482051,30,False,raw_no_claim,0.0164162229586336
random_label,1.36,0.01,-0.6413831817498353,4.269332242918023,30,False,raw_no_claim,0.017566169224387546
random_label,1.37,0.01,-0.6471166490184298,4.270921923503012,30,False,raw_no_claim,0.0160164067637737
random_label,1.38,0.01,-0.6564158652406157,4.268892595406065,30,False,raw_no_claim,0.014087552886833207
random_label,1.39,0.01,-0.653442053406952,4.279083804740269,30,False,raw_no_claim,0.01648117842234816
random_label,1.4,0.01,-0.6422319952689253,4.297459522317636,30,False,raw_no_claim,0.015336674001890191
random_label,1.41,0.01,-0.6267695715159146,4.320036603943036,30,False,raw_no_claim,0.01684033238311451
random_label,1.42,0.01,-0.6301723953095841,4.323698157334077,30,False,raw_no_claim,0.013701976495435284
random_label,1.43,0.01,-0.6578035084358137,4.303081846407489,30,False,raw_no_claim,0.015457786016953494
random_label,1.44,0.01,-0.6329101412515128,4.334941131755371,30,False,raw_no_claim,0.015721723217141884
random_label,1.45,0.01,-0.6409536093750908,4.333815374363123,30,False,raw_no_claim,0.017376890864977065
random_label,1.46,0.01,-0.6624834587023244,4.319155690987968,30,False,raw_no_claim,0.01817758557512753
random_label,1.47,0.01,-0.6511527905851752,4.337309629361039,30,False,raw_no_claim,0.01607298471442487
random_label,1.48,0.01,-0.6535955890406435,4.341643841346542,30,False,raw_no_claim,0.01738670641429691
random_label,1.49,0.01,-0.6620149600040739,4.339955844044052,30,False,raw_no_claim,0.015515371734047547
random_label,1.5,0.01,-0.6335970933274685,4.375060058133929,30,False,raw_no_claim,0.021166668223742652
random_label,1.51,0.01,-0.657998619217301,4.357300451771799,30,False,raw_no_claim,0.014859872997929686
random_label,1.52,0.01,-0.6605998485523187,4.361297300592084,30,False,raw_no_claim,0.01509617434345603
random_label,1.53,0.01,-0.6482214462742301,4.380230514628117,30,False,raw_no_claim,0.017359112911532613
random_label,1.54,0.01,-0.657275819387643,4.3776882506128745,30,False,raw_no_claim,0.016707481518745782
random_label,1.55,0.01,-0.6368943320077047,4.404539697222273,30,False,raw_no_claim,0.011852379762393941
random_label,1.56,0.01,-0.6464756541551008,4.4013867265617685,30,False,raw_no_claim,0.012098188227801973
random_label,1.57,0.01,-0.6425717171338958,4.4116779390610965,30,False,raw_no_claim,0.014841234128686138
random_label,1.58,0.01,-0.6454441174642931,4.415152259805459,30,False,raw_no_claim,0.01355883479999555
random_label,1.59,0.01,-0.6542498905149272,4.412653165158829,30,False,raw_no_claim,0.013465961261063572
random_label,1.6,0.01,-0.6500088016137836,4.423161391900646,30,False,raw_no_claim,0.016251512551477717
random_label,1.61,0.01,-0.6540820909162391,4.425316192597642,30,False,raw_no_claim,0.013934847721050235
random_label,1.62,0.01,-0.6624853388930754,4.423102470348296,30,False,raw_no_claim,0.011584719879255686
random_label,1.63,0.01,-0.6636300734009769,4.428109171937642,30,False,raw_no_claim,0.015013932363618612
random_label,1.64,0.01,-0.6444560777040053,4.453396980034199,30,False,raw_no_claim,0.014838183115299193
random_label,1.65,0.01,-0.6549148067318874,4.449014897143466,30,False,raw_no_claim,0.014512977975970596
random_label,1.66,0.01,-0.6512937765026402,4.458675856390676,30,False,raw_no_claim,0.013425511388511665
random_label,1.67,0.01,-0.6694764323577432,4.446496853484826,30,False,raw_no_claim,0.01316790616482332
random_label,1.68,0.01,-0.651649447237503,4.47029164863658,30,False,raw_no_claim,0.013149839454049343
random_label,1.69,0.01,-0.6504497248175483,4.477423763609306,30,False,raw_no_claim,0.01854974861902551
random_label,1.7,0.01,-0.6491439376345518,4.484626943775344,30,False,raw_no_claim,0.0170925216518667
random_label,1.71,0.01,-0.6529297199539048,4.486703965424988,30,False,raw_no_claim,0.015315090565022315
random_label,1.72,0.01,-0.6526358443872765,4.4928264593204466,30,False,raw_no_claim,0.014273582334734483
random_label,1.73,0.01,-0.6936935933579609,4.457563539397024,30,False,raw_no_claim,0.011796715075155157
random_label,1.74,0.01,-0.670665429230286,4.4863531327954504,30,False,raw_no_claim,0.015930669542691962
random_label,1.75,0.01,-0.6506120276249637,4.512134946703635,30,False,raw_no_claim,0.012140721711411768
random_label,1.76,0.01,-0.671830649418339,4.496612096510047,30,False,raw_no_claim,0.014320270941714173
random_label,1.77,0.01,-0.679637794188046,4.4944684525063625,30,False,raw_no_claim,0.013279186384955444
random_label,1.78,0.01,-0.6711764194917692,4.508561420752826,30,False,raw_no_claim,0.01567843560230976
random_label,1.79,0.01,-0.6715174579542329,4.513820426131355,30,False,raw_no_claim,0.014392125871872705
random_label,1.8,0.01,-0.660160775970054,4.530745953778866,30,False,raw_no_claim,0.01613851860757943
random_label,1.81,0.01,-0.6540392845672206,4.542405438356219,30,False,raw_no_claim,0.016209878273276638
random_label,1.82,0.01,-0.6694232852686941,4.532528918315375,30,False,raw_no_claim,0.01459315796462654
random_label,1.83,0.01,-0.6963828881683926,4.511046617948654,30,False,raw_no_claim,0.016682254854666977
random_label,1.84,0.01,-0.6934505105782158,4.519426448863534,30,False,raw_no_claim,0.014867248216594147
random_label,1.85,0.01,-0.6740122662654018,4.54428262086382,30,False,raw_no_claim,0.013335722470757342
random_label,1.86,0.01,-0.6880616258875375,4.535621981629962,30,False,raw_no_claim,0.0123392132551391
random_label,1.87,0.01,-0.6768680598376101,4.552175373986241,30,False,raw_no_claim,0.013510352435993897
random_label,1.88,0.01,-0.6737232532565379,4.560651420997481,30,False,raw_no_claim,0.014304273348852627
random_label,1.89,0.01,-0.6951408053122063,4.544536826796366,30,False,raw_no_claim,0.013824128188548395
random_label,1.9,0.01,-0.6999610222052955,4.544991583681144,30,False,raw_no_claim,0.016174238221257516
random_label,1.91,0.01,-0.6893815781609741,4.560818311224761,30,False,raw_no_claim,0.015878812339076356
random_label,1.92,0.01,-0.6936705913329748,4.561749180468977,30,False,raw_no_claim,0.011784205123372518
random_label,1.93,0.01,-0.6881682722740573,4.57244426554954,30,False,raw_no_claim,0.01098229630737273
random_label,1.94,0.01,-0.6978640121108098,4.567914455614554,30,False,raw_no_claim,0.015034194512271691
random_label,1.95,0.01,-0.7017319864920175,4.569185850966888,30,False,raw_no_claim,0.015344276526438317
random_label,1.96,0.01,-0.6859305698982683,4.5901003488430145,30,False,raw_no_claim,0.015258482299114738
random_label,1.97,0.01,-0.6877813825614291,4.593336596579743,30,False,raw_no_claim,0.014532632076932568
random_label,1.98,0.01,-0.6744202022872993,4.6117590798755765,30,False,raw_no_claim,0.019048373312081358
random_label,1.99,0.01,-0.6804690598631937,4.61074602746504,30,False,raw_no_claim,0.015542537579266462
random_label,2.0,0.01,-0.6695970214435013,4.6266286288129645,30,False,raw_no_claim,0.015901165783037054
random_label,2.01,0.01,-0.7113737447204438,4.589837478021594,30,False,raw_no_claim,0.012329522035447751
random_label,2.02,0.01,-0.704867803658908,4.601304249171669,30,False,raw_no_claim,0.018488496365786745
random_label,2.03,0.01,-0.711768833503755,4.59933955138918,30,False,raw_no_claim,0.017310244422247045
random_label,2.04,0.01,-0.7350031466062799,4.581017313091136,30,False,raw_no_claim,0.011040587052712514
random_label,2.05,0.01,-0.719604432900838,4.601304081579403,30,False,raw_no_claim,0.013813938703102357
random_label,2.06,0.01,-0.6951651302511138,4.630607652763185,30,False,raw_no_claim,0.01371976408522897
random_label,2.07,0.01,-0.7147461240985945,4.615867371577645,30,False,raw_no_claim,0.01373586097422328
random_label,2.08,0.01,-0.7130402492989293,4.622390630213008,30,False,raw_no_claim,0.0135344748432384
random_label,2.09,0.01,-0.7131576587985092,4.627067499501886,30,False,raw_no_claim,0.018022868461767996
random_label,2.1,0.01,-0.7291396560999305,4.615856896516188,30,False,raw_no_claim,0.016924730444635574
random_label,2.11,0.01,-0.7296864488151519,4.62005883107486,30,False,raw_no_claim,0.019264971624721235
random_label,2.12,0.01,-0.7213730557931874,4.633098498675638,30,False,raw_no_claim,0.018991414077429315
random_label,2.13,0.01,-0.713092663233932,4.646082924439287,30,False,raw_no_claim,0.012548311898811318
random_label,2.14,0.01,-0.7177309424699149,4.646126645384538,30,False,raw_no_claim,0.01393886812652544
random_label,2.15,0.01,-0.7223501643976379,4.646167596052122,30,False,raw_no_claim,0.015576566034794667
random_label,2.16,0.01,-0.7207453145980572,4.652410993438385,30,False,raw_no_claim,0.014224603950479732
random_label,2.17,0.01,-0.7185543407609393,4.65921908962376,30,False,raw_no_claim,0.017956331910357424
random_label,2.18,0.01,-0.7499685536118622,4.632400770897405,30,False,raw_no_claim,0.012721326855731347
random_label,2.19,0.01,-0.7262014670272218,4.660742717692629,30,False,raw_no_claim,0.01678762690209885
random_label,2.2,0.01,-0.7330113057007359,4.658486896969687,30,False,raw_no_claim,0.014081049139293244
random_label,2.21,0.01,-0.713784207112064,4.682247360295339,30,False,raw_no_claim,0.014761000817579056
random_label,2.22,0.01,-0.7245330364295062,4.676011428987238,30,False,raw_no_claim,0.012806677179564864
random_label,2.23,0.01,-0.7446427160794566,4.660394364590508,30,False,raw_no_claim,0.016651115295345215
random_label,2.24,0.01,-0.7339407383021693,4.675568856366982,30,False,raw_no_claim,0.016085899868452998
random_label,2.25,0.01,-0.7227357471518164,4.6912264393391405,30,False,raw_no_claim,0.013947383599144658
random_label,2.26,0.01,-0.7597692427755293,4.658625790054091,30,False,raw_no_claim,0.012716660206024683
random_label,2.27,0.01,-0.7637653555238316,4.659042952515218,30,False,raw_no_claim,0.017503433978882554
random_label,2.28,0.01,-0.7616605631254176,4.665541621048544,30,False,raw_no_claim,0.01302638316060807
random_label,2.29,0.01,-0.7380007566248856,4.693576074405251,30,False,raw_no_claim,0.01666803022329009
random_label,2.3,0.01,-0.7455813747427159,4.690351041441072,30,False,raw_no_claim,0.01783871019384215
random_label,2.31,0.01,-0.7675874503666951,4.67268165466338,30,False,raw_no_claim,0.01491010950690562
random_label,2.32,0.01,-0.7471713370444969,4.697415723776308,30,False,raw_no_claim,0.015909638627158995
random_label,2.33,0.01,-0.7561188368098839,4.692767607891401,30,False,raw_no_claim,0.015686801834932183
random_label,2.34,0.01,-0.7431710840715257,4.709996331674902,30,False,raw_no_claim,0.01991390215204721
random_label,2.35,0.01,-0.7508076362912264,4.706622494704829,30,False,raw_no_claim,0.020402387859059852
random_label,2.36,0.01,-0.7649646616949852,4.696710083794492,30,False,raw_no_claim,0.014876140239326877
random_label,2.37,0.01,-0.7701435039934974,4.695757908305813,30,False,raw_no_claim,0.01417199439201744
random_label,2.38,0.01,-0.7482511870071827,4.721859095557434,30,False,raw_no_claim,0.015650213478596874
random_label,2.39,0.01,-0.7709845857955807,4.7033169197277465,30,False,raw_no_claim,0.015261541397844733
random_label,2.4,0.01,-0.7970559503987042,4.681419278145285,30,False,raw_no_claim,0.015615692735679788
