pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_refs,dphi_dr_mean,dphi_dr_sem,positive_curvature_mean,dphi_dr_smooth_mean,dphi_dr_smooth_sem,derivative_source
pair_2_9,2/9,4,34,0.015625,0.16,30,-0.019398039946090306,0.000607009522542115,0.0,-0.019398039946090306,0.000607009522542115,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.17,30,-0.020447993705080023,0.0006459567337257335,0.0006615673653071364,-0.020447993705080027,0.0006459567337257335,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.18,30,-0.021496022592431382,0.0006618052336079357,0.0,-0.021496022592431382,0.0006618052336079357,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.19,30,-0.02214488501999595,0.0006390173328514174,0.0040919432378374995,-0.022144885019995952,0.0006390173328514174,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.2,30,-0.022837616794408547,0.0006308371487794398,0.0075775192272818336,-0.022837616794408547,0.0006308371487794398,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.21,30,-0.023377411897270477,0.000629375895566539,0.005857510145741532,-0.023377411897270477,0.000629375895566539,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.22,30,-0.02407438685394396,0.0006351771923681634,0.01699192050159486,-0.024074386853943964,0.0006351771923681634,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.23,30,-0.024064566072109494,0.0006659294080701074,0.023947930235717722,-0.02406456607210949,0.0006659294080701074,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.24,30,-0.024567174898764015,0.0005867055000449388,0.014689429805672798,-0.024567174898764015,0.0005867055000449388,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.25,30,-0.025143235906664084,0.0006119008519251423,0.01603923523604767,-0.025143235906664077,0.0006119008519251423,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.26,30,-0.026207676074687235,0.0006140126220999618,0.02424653865378422,-0.02620767607468723,0.0006140126220999618,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.27,30,-0.0263372241362243,0.0005938316802485841,0.050307641596731845,-0.0263372241362243,0.0005938316802485841,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.28,30,-0.02586342877799771,0.000515322751044193,0.04900856791828367,-0.025863428777997705,0.000515322751044193,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.29,30,-0.026316905565537823,0.0005957895414926343,0.01570803758760694,-0.026316905565537826,0.0005957895414926343,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.3,30,-0.02707538742104189,0.0005748774856083537,0.021725714126165006,-0.027075387421041888,0.0005748774856083537,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.31,30,-0.02712353472099583,0.0004844283867494568,0.03518106840036984,-0.02712353472099583,0.0004844283867494568,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.32,30,-0.027736839625916335,0.000601026082421492,0.04451070024138085,-0.02773683962591634,0.000601026082421492,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.33,30,-0.027237851909048406,0.0006394602225516142,0.05665039826997122,-0.027237851909048403,0.0006394602225516142,sampling_time_direct_radial_score_derivative
