metric,run,beta,radius,dataset_count,mean,sem,ci95_half_width,ci95_low,ci95_high,source
phi_energy,30 dataset,0.33,0.2,30,-0.00038486203200041705,3.388978823916936e-05,6.931239947234944e-05,-0.0004541744314727665,-0.0003155496325280676,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.21,30,-0.00039240644521535296,3.417321120937015e-05,6.989206453226538e-05,-0.00046229850974761834,-0.0003225143806830876,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.22,30,-0.00040011962979345084,3.4559438371444565e-05,7.068198777273677e-05,-0.0004708016175661876,-0.00032943764202071407,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.23,30,-0.00040825311588044025,3.4918055145873375e-05,7.14154414299646e-05,-0.00047966855731040485,-0.00033683767445047565,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.24,30,-0.0004163797345503759,3.5293591204666395e-05,7.218349890909776e-05,-0.0004885632334594737,-0.00034419623564127815,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.25,30,-0.0004247533432130492,3.5682050489887765e-05,7.29779873539942e-05,-0.0004977313305670434,-0.00035177535585905503,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.26,30,-0.000433193476362949,3.6095588484089075e-05,7.382376751788281e-05,-0.0005070172438808318,-0.00035936970884506615,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.27,30,-0.0004417387469353043,3.644449101638703e-05,7.453735331915375e-05,-0.000516276100254458,-0.0003672013936161505,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.28,30,-0.0004507762330254118,3.691743281224856e-05,7.550462789905323e-05,-0.000526280860924465,-0.0003752716051263586,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.29,30,-0.00045987268317438724,3.727149252418283e-05,7.622876131698617e-05,-0.0005361014444913734,-0.00038364392185740104,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.33,0.3,30,-0.0004689015001900545,3.7743891801463684e-05,7.719492632180303e-05,-0.0005460964265118576,-0.0003917065738682515,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.01,30,-0.0002802527542471971,2.536057201786328e-05,5.186819363237516e-05,-0.00033212094787957224,-0.0002283845606148219,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.02,30,-0.0002809080368663546,2.54116943426422e-05,5.197275052638774e-05,-0.00033288078739274234,-0.00022893528633996686,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.03,30,-0.00028224053907340707,2.551756239124609e-05,5.2189274997547166e-05,-0.0003344298140709542,-0.0002300512640758599,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.04,30,-0.0002842816912575089,2.567310661603307e-05,5.250739865674404e-05,-0.00033678908991425295,-0.00023177429260076487,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.05,30,-0.00028699614384728145,2.5862721122414455e-05,5.2895203865773615e-05,-0.00033989134771305506,-0.00023410093998150783,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.06,30,-0.0002903376697829485,2.6082876820560056e-05,5.334547282550542e-05,-0.0003436831426084539,-0.00023699219695744308,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.07,30,-0.0002942439305680703,2.632875966544e-05,5.3848359708345795e-05,-0.0003480922902764161,-0.00024039557085972453,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.08,30,-0.0002986874809014791,2.659503934615034e-05,5.439296280443221e-05,-0.0003530804437059113,-0.00024429451809704686,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.09,30,-0.00030360396460777007,2.6874554372391533e-05,5.4964635221522204e-05,-0.0003585685998292923,-0.00024863932938624787,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.1,30,-0.00030897699915572976,2.716158439054526e-05,5.555167752283209e-05,-0.00036452867667856185,-0.00025342532163289766,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.11,30,-0.0003147151901192944,2.7476109478541737e-05,5.619495355599688e-05,-0.0003709101436752913,-0.00025852023656329753,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.12,30,-0.00032086657376797817,2.779440100864551e-05,5.68459328282049e-05,-0.00037771250659618307,-0.00026402064093977327,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.13,30,-0.00032736553067073845,2.8120822362666833e-05,5.75135394572744e-05,-0.00038487907012801285,-0.00026985199121346405,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.14,30,-0.0003341027627353197,2.8452243228311828e-05,5.8191371235712824e-05,-0.0003922941339710325,-0.00027591139149960687,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.15,30,-0.00034122226820032194,2.8796196963992977e-05,5.889483561145019e-05,-0.00040011710381177213,-0.00028232743258887176,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.16,30,-0.0003486692056281579,2.9159458043740215e-05,5.963778793958237e-05,-0.0004083069935677403,-0.00028903141768857554,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.17,30,-0.00035621171769150957,2.9512648025598814e-05,6.036014255978388e-05,-0.00041657186025129345,-0.0002958515751317257,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.18,30,-0.00036414669370535133,2.9888786650265387e-05,6.112943242450299e-05,-0.0004252761261298543,-0.00030301726128084835,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.19,30,-0.000372340921557051,3.0259524654030062e-05,6.188767677926761e-05,-0.00043422859833631863,-0.0003104532447777834,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.2,30,-0.00038077502915708324,3.063897326421733e-05,6.266373632448865e-05,-0.0004434387654815719,-0.0003181112928325946,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.21,30,-0.000389363082871321,3.105290045253426e-05,6.35103124797191e-05,-0.0004528733953510401,-0.0003258527703916019,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.22,30,-0.0003982578641250983,3.145263023673954e-05,6.432785168321905e-05,-0.00046258571580831735,-0.00033393001244187926,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.23,30,-0.00040746060214039327,3.187473917771239e-05,6.519116140150596e-05,-0.00047265176354189923,-0.0003422694407388873,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.24,30,-0.0004166905432034518,3.2263404073294247e-05,6.598607036680638e-05,-0.00048267661357025816,-0.0003507044728366454,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.25,30,-0.00042625576737195564,3.271596393631093e-05,6.691165921348763e-05,-0.0004931674265854433,-0.000359344108158468,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.26,30,-0.0004359627773599106,3.313242093544429e-05,6.776340941278881e-05,-0.0005037261867726994,-0.0003681993679471218,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.27,30,-0.00044586652161341083,3.3547894310655e-05,6.861314787528667e-05,-0.0005144796694886975,-0.0003772533737381242,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.28,30,-0.00045628255825868545,3.407341156107504e-05,6.968795133329781e-05,-0.0005259705095919833,-0.00038659460692538764,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.29,30,-0.0004666139024475005,3.451910230420884e-05,7.059949125237921e-05,-0.0005372133936998797,-0.0003960144111951213,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.35,0.3,30,-0.00047714413564798474,3.4973414957217186e-05,7.152866495710783e-05,-0.0005486728006050926,-0.0004056154706908769,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.01,30,-0.00025704253136354905,2.1523134760213487e-05,4.401975320320537e-05,-0.00030106228456675444,-0.0002130227781603437,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.02,30,-0.00025771908255330046,2.1561255762766488e-05,4.4097719407614584e-05,-0.00030181680196091505,-0.00021362136314568588,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.03,30,-0.0002590385046531927,2.164564315960547e-05,4.4270311013052085e-05,-0.0003033088156662448,-0.00021476819364014063,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.04,30,-0.00026100682711583854,2.1774752489571022e-05,4.453436924177353e-05,-0.0003055411963576121,-0.00021647245787406502,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.05,30,-0.0002636319468861053,2.1941393808727102e-05,4.487518900731564e-05,-0.00030850713589342094,-0.00021875675787878966,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.06,30,-0.00026684962054002523,2.214573400188193e-05,4.529311162743501e-05,-0.00031214273216746024,-0.00022155650891259021,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.07,30,-0.0002706493465560045,2.2381371936168057e-05,4.5775045315447915e-05,-0.00031642439187145243,-0.0002248743012405566,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.08,30,-0.00027493524617753877,2.2626842870238597e-05,4.627708974609099e-05,-0.00032121233592362976,-0.00022865815643144778,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.09,30,-0.00027972413346079045,2.2912366960352072e-05,4.6861052078734036e-05,-0.0003265851855395245,-0.00023286308138205643,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.1,30,-0.00028486762876753577,2.3193761973225357e-05,4.7436569500210795e-05,-0.0003323041982677466,-0.00023743105926732499,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.11,30,-0.0002904969747249392,2.3489914520834893e-05,4.804226946917493e-05,-0.00033853924419411415,-0.0002424547052557643,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.12,30,-0.00029647586524946277,2.3805743735668737e-05,4.868821274120461e-05,-0.0003451640779906674,-0.00024778765250825816,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.13,30,-0.00030280326675319444,2.4132137339688838e-05,4.935576261514904e-05,-0.0003521590293683435,-0.0002534475041380454,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.14,30,-0.00030936960530072386,2.4472931302870683e-05,5.005276453050843e-05,-0.0003594223698312323,-0.00025931684077021543,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.15,30,-0.0003162916581664564,2.4824843257182273e-05,5.0772505290887346e-05,-0.00036706416345734375,-0.00026551915287556906,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.16,30,-0.0003235369103401161,2.5170693436996238e-05,5.147984833037979e-05,-0.0003750167586704959,-0.0002720570620097363,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.17,30,-0.000330990753561581,2.5532867582712586e-05,5.222057762881296e-05,-0.00038321133119039396,-0.00027877017593276804,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.18,30,-0.00033886842379356197,2.5923828665263916e-05,5.3020182823767224e-05,-0.0003918886066173292,-0.00028584824096979474,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.19,30,-0.00034687923274145867,2.6322797806935177e-05,5.383616633860953e-05,-0.0004007153990800682,-0.00029304306640284914,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.2,30,-0.00035511337034233725,2.6731398707708215e-05,5.467184901267267e-05,-0.0004097852193550099,-0.0003004415213296646,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.21,30,-0.00036377066771246656,2.71462350241159e-05,5.5520284543622805e-05,-0.00041929095225608936,-0.00030825038316884375,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.22,30,-0.0003725319762822515,2.754260920231834e-05,5.633096076225843e-05,-0.0004288629370445099,-0.00031620101551999306,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.23,30,-0.0003814600673559609,2.8001518570758202e-05,5.726953580564403e-05,-0.0004387296031616049,-0.00032419053155031686,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.24,30,-0.0003905180522537096,2.8457914441084732e-05,5.8202970168182806e-05,-0.00044872102242189243,-0.0003323150820855268,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.25,30,-0.00039991410689730375,2.894998503962985e-05,5.9209367542349266e-05,-0.000459123474439653,-0.0003407047393549545,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.26,30,-0.00040951094346723443,2.9366431295457996e-05,6.0061095769124164e-05,-0.0004695720392363586,-0.00034944984769811027,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.27,30,-0.0004191871379881132,2.9856917294610167e-05,6.106425227364126e-05,-0.00048025139026175445,-0.0003581228857144719,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.28,30,-0.0004292328506830531,3.036179861109977e-05,6.209685050788478e-05,-0.0004913297011909379,-0.0003671360001751683,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.29,30,-0.000439241424300083,3.086900006534377e-05,6.313419395663744e-05,-0.0005023756182567205,-0.0003761072303434456,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.37,0.3,30,-0.00044941654548044397,3.1373324735221805e-05,6.416565372073077e-05,-0.0005135821992011747,-0.0003852508917597132,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.39,0.01,30,-0.0002243255604958288,2.1681911030066397e-05,4.4344487136775804e-05,-0.0002686700476326046,-0.000179981073359053,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.39,0.02,30,-0.0002248361238707444,2.1730645413087307e-05,4.4444160141521216e-05,-0.00026928028401226563,-0.0001803919637292232,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,30 dataset,0.39,0.03,30,-0.000225943666036907,2.182661092758902e-05,4.464043165640263e-05,-0.00027058409769330964,-0.00018130323438050438,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
