rule,radius,ref_count,phi_energy,phi_energy_sd,phi_energy_sem,phi_energy_q25,phi_energy_q50,phi_energy_q75,d_phi_energy_dd_mean,d_phi_energy_dd_sd,d2_phi_energy_dd2_mean,d2_phi_energy_dd2_sd,d_phi_energy_mean_curve_dd,d2_phi_energy_mean_curve_dd2
teacher_nn,0.7,90,-0.0845924649255484,0.0045227917285577,0.0004767441081604,-0.0879452584512008,-0.0845744578925378,-0.0813815315090808,-0.0782314914742381,0.0221194058536452,0.1120524438323155,0.1908271722439936,-0.078231491474238,0.1120524438323155
teacher_nn,0.8,90,-0.0918544842550952,0.0046258464513318,0.0004876070297471,-0.0951382317755157,-0.0923517756881279,-0.0892740810751356,-0.0669496033495901,0.0226274945729519,0.0708560942954453,0.2008769601522543,-0.0669496033495901,0.0708560942954452
teacher_nn,0.9,90,-0.0979823855954664,0.0040051326802623,0.0004221780533601,-0.1013878078188984,-0.0983583219705496,-0.095254054282036,-0.064060272615149,0.0257154731581033,0.0518957931202542,0.215548455132123,-0.064060272615149,0.0518957931202543
teacher_nn,1.0,90,-0.104666538778125,0.0043601567509085,0.0004596008762743,-0.1072515465376609,-0.1056137027385992,-0.1015815176362197,-0.0565704447255392,0.0266052734533754,0.0845905147671224,0.2249583065241514,-0.0565704447255392,0.0845905147671221
teacher_nn,1.1,90,-0.1092964745405743,0.0048340921732159,0.0005095580562185,-0.1126215999425621,-0.1096819841474183,-0.1059961468599161,-0.0471421696617245,0.0276045476096065,0.0491302110879378,0.2341321561705738,-0.0471421696617245,0.0491302110879381
teacher_nn,1.2,90,-0.1140949727104699,0.0037333900638868,0.0003935338665241,-0.1164384724334747,-0.114401718091132,-0.1113917756689086,-0.0467444025079516,0.0274002762132114,0.0062552478185722,0.2345203409586014,-0.0467444025079516,0.0062552478185723
teacher_nn,1.3,90,-0.1186453550421646,0.0040574631035152,0.0004276941643067,-0.1216723320709465,-0.1186022752435366,-0.1160989778020139,-0.0458911200980101,0.0264531824306531,0.0474385180457175,0.2374834023568683,-0.0458911200980101,0.0474385180457171
teacher_nn,1.4,90,-0.1232731967300719,0.0042594555716366,0.0004489860399555,-0.1256957909515711,-0.1237084755594895,-0.1205371691269692,-0.0372566988988081,0.0276998429954561,0.0852687231028356,0.2345425740522436,-0.0372566988988082,0.0852687231028354
teacher_nn,1.5,90,-0.1260966948219263,0.0040314351574277,0.0004249505778917,-0.1295916952744855,-0.1261156477942121,-0.1235430910861425,-0.0288373754774429,0.0268268622787425,0.0181330423006174,0.2426392525048675,-0.028837375477443,0.0181330423006181
teacher_nn,1.6,90,-0.1290406718255605,0.0045199284328727,0.0004764422902944,-0.1317439840847559,-0.1289779772331697,-0.1259394955802025,-0.0336300904386846,0.0272300824882753,-0.0193844803286844,0.2428121941429157,-0.0336300904386845,-0.0193844803286846
teacher_nn,1.7,90,-0.1328227129096632,0.0040667805272048,0.0004286763069995,-0.1356635552786115,-0.1330992846131773,-0.1299705416920425,-0.0327142715431798,0.0314250255999197,0.05911326376331,0.2456816297416089,-0.0327142715431799,0.0591132637633095
teacher_nn,1.8,90,-0.1355835261341965,0.0045510834076,0.0004797263129805,-0.1385854654935735,-0.1357424034807013,-0.1328267487429789,-0.0218074376860226,0.0294327290936093,0.0470911271775013,0.2657251064044727,-0.0218074376860226,0.0470911271775024
